,base,HISt2r_FWD_BSU39390-MONOMER_s,CBL1t_s,ASPt2r_FWD_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,METt3_FWD_CPLX_dummy_s,4FE4St_s,PYDX5Pt_s,PSER_Lt6_FWD_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
translation_BSU06430_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06440_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06450_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06470_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06480_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06490_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06500_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06530_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06660_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06670_s,2.170308905617994e-08,2.1655206855057973e-08,2.1659336629786318e-08,2.1643449187355973e-08,2.1659336629786318e-08,2.1659336629786318e-08,2.161702223455474e-08,2.1651535345238524e-08,2.16520664005852e-08,2.165825975723242e-08,2.1655595722219948e-08,0.0,0.0
transcription_TU_BSU06670_s,6.026407475162966e-10,6.017801480323709e-10,6.018687364214427e-10,6.015973196927882e-10,6.018687364214427e-10,6.018687364214427e-10,6.010948797268157e-10,6.017337306341372e-10,6.017419462848974e-10,6.018518986169811e-10,6.018007688697479e-10,0.0,0.0
translation_BSU06680_s,2.170308905617994e-08,2.1655206855057973e-08,2.1659336629786318e-08,2.1643449187355973e-08,2.1659336629786318e-08,2.1659336629786318e-08,2.161702223455474e-08,2.1651535345238524e-08,2.16520664005852e-08,2.165825975723242e-08,2.1655595722219948e-08,0.0,0.0
transcription_TU_BSU06680_s,6.026407475162966e-10,6.017801480323709e-10,6.018687364214427e-10,6.015973196927882e-10,6.018687364214427e-10,6.018687364214427e-10,6.010948797268157e-10,6.017337306341372e-10,6.017419462848974e-10,6.018518986169811e-10,6.018007688697479e-10,0.0,0.0
translation_BSU06690_s,2.170308905617994e-08,2.1655206855057973e-08,2.1659336629786318e-08,2.1643449187355973e-08,2.1659336629786318e-08,2.1659336629786318e-08,2.161702223455474e-08,2.1651535345238524e-08,2.16520664005852e-08,2.165825975723242e-08,2.1655595722219948e-08,0.0,0.0
transcription_TU_BSU06690_s,6.026407475162966e-10,6.017801480323709e-10,6.018687364214427e-10,6.015973196927882e-10,6.018687364214427e-10,6.018687364214427e-10,6.010948797268157e-10,6.017337306341372e-10,6.017419462848974e-10,6.018518986169811e-10,6.018007688697479e-10,0.0,0.0
translation_BSU06730_s,1.536146188652035e-12,1.5327509451078859e-12,1.532935763031287e-12,1.5317018004824588e-12,1.532935763031287e-12,1.532935763031287e-12,1.530013356167413e-12,1.5323560096757534e-12,1.53240412128435e-12,1.5328402567175223e-12,1.5326745821313191e-12,0.0,0.0
transcription_TU_BSU06730_s,4.265495501710469e-14,4.25938711561345e-14,4.259715458884685e-14,4.257490059750658e-14,4.259715458884685e-14,4.259715458884685e-14,4.254439785123421e-14,4.258683200332983e-14,4.2587706012748997e-14,4.2595426831276864e-14,4.259244371686093e-14,0.0,0.0
translation_BSU06970_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU06970_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06980_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU06980_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU06990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU07490_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU07500_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU07510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU07520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU07570_s,1.4991506993414146e-07,1.4962109896079455e-07,1.4963814887522775e-07,1.3679441380431124e-07,1.4963814887522775e-07,1.4963814887522775e-07,1.1009266010798458e-07,1.4958970571524322e-07,1.4959449764665345e-07,1.4963041045743988e-07,1.42073792430583e-07,0.0,0.0
translation_BSU07610_s,2.6364616364992905e-10,2.630239867479825e-10,2.6305515028580576e-10,2.6284234607889017e-10,2.6305515028580576e-10,2.6305515028580576e-10,1.4587115634908642e-07,2.6292733491887443e-10,2.629394826326916e-10,2.6303670429650415e-10,2.630152418740908e-10,0.0,0.0
translation_BSU07700_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU07800_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU07810_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU07830_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU07840_s,7.639786711984589e-05,7.64105645904542e-05,7.64244745795299e-05,7.637513564884495e-05,7.64244745795299e-05,7.64244745795299e-05,7.654101559909971e-05,7.642165092151487e-05,7.642564347893981e-05,7.643041482804032e-05,7.643420360472277e-05,0.0,0.0
translation_BSU07920_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU07990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU08000_s,0.0,0.0,0.0,0.0,0.0,0.0,1.4560864519062484e-07,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU08030_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU08060_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU08070_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU08180_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU08200_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU08440_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU08450_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU08460_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU08650_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU08710_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU08710_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_22_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_17_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_18_s,3.306367217524935e-06,3.302384988076229e-06,3.3025975879586306e-06,3.301144902250289e-06,3.3025975879586306e-06,3.3025975879586306e-06,3.2991519263338906e-06,3.301928399126833e-06,3.301985673531914e-06,3.302484617799081e-06,3.3022900536008347e-06,0.0,0.0
transcription_TU_BSU_tRNA_29_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_30_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_31_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_32_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_33_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_34_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_35_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_36_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_37_s,8.24822933610073e-07,8.23932952263799e-07,8.239702634925393e-07,8.235651110646191e-07,8.239702634925393e-07,8.239702634925393e-07,8.233320420656175e-07,8.238305401248169e-07,8.238336445059881e-07,8.23941923975865e-07,8.239101863098144e-07,0.0,0.0
transcription_TU_BSU_tRNA_38_s,3.415383776750739e-07,3.411746527058966e-07,3.411744092982021e-07,3.4110936611930273e-07,3.411744092982021e-07,3.411744092982021e-07,3.4092541609349313e-07,3.4107353481047996e-07,3.41084562945534e-07,3.411761951795963e-07,3.4116830692583165e-07,0.0,0.0
transcription_TU_BSU_tRNA_39_s,5.8227175564297e-07,5.81459336848352e-07,5.815602114279091e-07,5.81298723993509e-07,5.815602114279091e-07,5.815602114279091e-07,5.809781262434735e-07,5.81423451187736e-07,5.814263957094177e-07,5.815545405082683e-07,5.815300404252713e-07,0.0,0.0
transcription_TU_BSU_tRNA_40_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_41_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_42_s,1.6386175494351518e-07,1.636469278767365e-07,1.6363102466853902e-07,1.6364596866952899e-07,1.6363102466853902e-07,1.6363102466853902e-07,1.633811941905805e-07,1.635739700595723e-07,1.6356628745023113e-07,1.6360856421943048e-07,1.635900687260116e-07,0.0,0.0
transcription_TU_BSU_tRNA_43_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_44_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU08790_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU08790_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU08820_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU08830_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU08840_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU08850_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU08860_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_82_s,0.0,5.786818375170642e-07,0.0,0.0,0.0,0.0,4.6224321282354175e-07,0.0,4.627647042983032e-07,0.0,0.0,0.0,0.0
translation_BSU09130_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU09240_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU09240_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU09280_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU09290_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU09300_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU09310_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU09310_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU09410_s,6.141947128129655e-08,2.293248238943795e-08,2.29245570629396e-08,1.658262127987468e-08,2.29245570629396e-08,2.29245570629396e-08,9.071462338030861e-10,1.759834155152116e-08,2.0190942569786325e-08,2.2924776002866935e-08,2.6681717167200693e-08,0.0,0.0
translation_BSU09440_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU09520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU09530_s,3.714129048148922e-11,3.706652297260725e-11,3.7070689213331474e-11,3.704361283365346e-11,3.7070689213331474e-11,3.7070689213331474e-11,3.7006659135116826e-11,3.705767048844481e-11,3.705871190229616e-11,3.706860606370341e-11,3.706496069269667e-11,0.0,0.0
translation_BSU09540_s,3.716763848080204e-08,3.7092817931914004e-08,3.709698712816578e-08,3.706989154052748e-08,3.709698712816578e-08,3.709698712816578e-08,3.7032911627069085e-08,3.7083959167806954e-08,3.7085001320436397e-08,3.7094902500753184e-08,3.70912545437234e-08,0.0,0.0
translation_BSU09680_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU09680_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU09840_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU09850_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU09850_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU10010_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0329958242253031e-07,1.0330405881470944e-07,0.0,0.0,0.0,0.0
translation_BSU10020_s,3.3456330668083426e-07,3.377938402674335e-07,3.3783344044490674e-07,5.333378031868804e-07,3.3783344044490674e-07,3.3783344044490674e-07,2.522553918499863e-07,0.0,0.0,3.382015139800818e-07,3.308989997466448e-07,0.0,0.0
transcription_TU_BSU10020_s,9.28999004278842e-09,9.387009256532682e-09,9.387701451662177e-09,1.4824559159244784e-08,9.387701451662177e-09,9.387701451662177e-09,7.01435298438696e-09,0.0,0.0,9.398133810639078e-09,9.19555735247849e-09,0.0,0.0
translation_BSU10120_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU10130_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU10140_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU10170_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU10220_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU10220_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU10270_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU10360_s,1.4080808436566999e-08,1.4052462976401283e-08,1.4054042459418106e-08,1.4043777406414849e-08,1.4054042459418106e-08,1.4054042459418106e-08,1.4029767716838328e-08,1.4049106869705387e-08,1.4049501684983853e-08,1.4053252706814544e-08,1.4051870693153715e-08,0.0,0.0
transcription_TU_BSU10360_s,3.9098899239093445e-10,3.9050623283162063e-10,3.9053314149200384e-10,3.903582452558906e-10,3.9053314149200384e-10,3.9053314149200384e-10,3.901194830094415e-10,3.904490537962991e-10,3.9045578060977287e-10,3.905196870914876e-10,3.9049614222902114e-10,0.0,0.0
translation_BSU10520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU10790_s,0.0,9.507750411027664e-09,9.509155720238225e-09,9.502489450943065e-09,9.509155720238225e-09,9.509155720238225e-09,9.49495656177112e-09,9.5046915181626e-09,9.504998382627703e-09,9.50867804139507e-09,9.507549621342057e-09,0.0,0.0
translation_BSU10870_s,0.0,0.0,0.0,3.9289412071350253e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU10870_s,0.0,0.0,0.0,1.0920812477633229e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11010_s,6.003688275792116e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11190_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11200_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11210_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11220_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11230_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11240_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11250_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11330_s,1.132938609838724e-08,1.1306579406299884e-08,1.1307850254704223e-08,1.1299591016655626e-08,1.1307850254704223e-08,1.1307850254704223e-08,1.1288318852628538e-08,1.1303879090567553e-08,1.1304196758032985e-08,1.1307214821574919e-08,1.130610285656046e-08,0.0,0.0
translation_BSU11340_s,1.4080808436566999e-08,1.4052462976401283e-08,1.4054042459418106e-08,1.4043777406414849e-08,1.4054042459418106e-08,1.4054042459418106e-08,1.4029767716838328e-08,1.4049106869705387e-08,1.4049501684983853e-08,1.4053252706814544e-08,1.4051870693153715e-08,0.0,0.0
translation_BSU11420_s,2.728554241212448e-09,2.723499668108575e-09,2.7236175417803797e-09,2.7223195853363286e-09,2.7236175417803797e-09,2.7236175417803797e-09,2.7197886521030006e-09,2.7224379279024503e-09,2.7225559022404184e-09,2.7235718902769743e-09,2.723404080338919e-09,0.0,0.0
translation_BSU11610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU11610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11640_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU11640_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11650_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11670_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11710_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11720_s,1.4080808436566999e-08,1.4052462976401283e-08,1.4054042459418106e-08,1.4043777406414849e-08,1.4054042459418106e-08,1.4054042459418106e-08,1.4029767716838328e-08,1.4049106869705387e-08,1.4049501684983853e-08,1.4053252706814544e-08,1.4051870693153715e-08,0.0,0.0
translation_BSU11870_s,3.405948769285555e-08,2.2997193016930726e-08,2.299952146823805e-08,2.2983581701681076e-08,2.299952146823805e-08,2.299952146823805e-08,0.0,2.2993746779998593e-08,2.299444358403778e-08,2.2998064600972694e-08,2.299597707988031e-08,0.0,0.0
translation_BSU11880_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_83_s,1.931300330478209e-06,1.928887610530613e-06,1.9289696012949142e-06,1.928087091463555e-06,1.9289696012949142e-06,1.9289696012949142e-06,1.926466623469488e-06,1.928647996554415e-06,1.928704491322108e-06,1.928898252911995e-06,1.9287332492505147e-06,0.0,0.0
translation_BSU12010_s,3.851447193470232e-05,3.851387041168703e-05,3.852064384326476e-05,3.8493688096837734e-05,3.852064384326476e-05,3.852064384326476e-05,3.8576056619532005e-05,3.851478548920986e-05,3.850785755527175e-05,3.8523643926064465e-05,3.8527129575584826e-05,0.0,0.0
translation_BSU12020_s,3.851447193470232e-05,3.827915383905732e-05,3.8446971991155705e-05,3.8493688096837734e-05,3.8446971991155705e-05,3.8446971991155705e-05,3.8576056619532005e-05,3.851478548920986e-05,3.850785755527175e-05,3.8523643926064465e-05,3.8527129575584826e-05,0.0,0.0
translation_BSU12080_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU12080_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12160_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU12160_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12290_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12300_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12330_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12340_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12360_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12380_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12390_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12840_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12910_s,9.054081102507453e-09,9.037196584388638e-09,9.037881578408554e-09,9.030536018539739e-09,9.037881578408554e-09,9.037881578408554e-09,9.02319615092589e-09,9.035544514908873e-09,9.035967774517431e-09,9.037399332443192e-09,9.036684430216308e-09,0.0,0.0
translation_BSU12920_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12930_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12940_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12950_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12960_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13010_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13110_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU13110_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13120_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13130_s,2.4162544852106e-08,2.4117485290375427e-08,2.4119313327759045e-08,2.4099710298165577e-08,2.4119313327759045e-08,2.4119313327759045e-08,2.4080122459441772e-08,2.4113076427405053e-08,2.4114205976517778e-08,2.4118026362286136e-08,2.4116118509139428e-08,0.0,0.0
translation_BSU13170_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13180_s,1.8038907427836074e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU13180_s,5.008955466453704e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13300_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13450_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13550_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13560_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13580_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13590_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13600_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
