,base,TYRt2r_REV_CPLX_dummy_s,4FE4St_s,HISt2r_FWD_BSU39390-MONOMER_s,PSER_Lt6_FWD_CPLX_dummy_s,PYDX5Pt_s,ASNt2r_FWD_CPLX_dummy_s,CBL1t_s,ASPt2r_FWD_CPLX_dummy_s,METt3_FWD_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
translation_BSU09530_s,3.714129048148922e-11,3.706235696601056e-11,3.7006138792186275e-11,3.7060274050510016e-11,3.7058191193541356e-11,3.7063919191047495e-11,3.705767048844481e-11,3.7063919191047495e-11,3.7009260904643184e-11,3.7063919191047495e-11,3.705871190229616e-11,0.0,0.0
translation_BSU09540_s,3.716763848080204e-08,3.708864896995583e-08,3.703239091500771e-08,3.708656457683684e-08,3.708448024229126e-08,3.709021230323386e-08,3.7083959167806954e-08,3.709021230323386e-08,3.70355152422885e-08,3.709021230323386e-08,3.7085001320436397e-08,0.0,0.0
translation_BSU09680_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU09680_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU09840_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU09850_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU09850_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU10010_s,0.0,1.0331430725243507e-07,1.0318723158968007e-07,1.0331279901467591e-07,1.0330411611932039e-07,1.0331594418246334e-07,1.0329958242253031e-07,1.0331594418246334e-07,1.0326187580206276e-07,1.0331616058537374e-07,1.0330813354856194e-07,0.0,0.0
translation_BSU10020_s,3.3456330668083426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU10020_s,9.28999004278842e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU10120_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU10130_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU10140_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU10170_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU10220_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU10220_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU10270_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU10360_s,1.4080808436566999e-08,1.4050883582145641e-08,1.4029570447194991e-08,1.4050093918303259e-08,1.4049304276651171e-08,1.4051475844589805e-08,1.4049106869705387e-08,1.4051475844589805e-08,1.4030754085858409e-08,1.4051475844589805e-08,1.4049501684983853e-08,0.0,0.0
transcription_TU_BSU10360_s,3.9098899239093445e-10,3.904793247338332e-10,3.9011612047735484e-10,3.904658708959127e-10,3.904524171986407e-10,3.9048941520457437e-10,3.904490537962991e-10,3.9048941520457437e-10,3.9013629580173033e-10,3.9048941520457437e-10,3.9045578060977287e-10,0.0,0.0
translation_BSU10520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU10790_s,0.0,0.0,0.0,0.0,0.0,0.0,9.5046915181626e-09,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU10870_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92369167726349e-07,0.0,0.0,0.0,0.0
transcription_TU_BSU10870_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0910137313136457e-08,0.0,0.0,0.0,0.0
translation_BSU11010_s,6.003688275792116e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11190_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11200_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11210_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11220_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11230_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11240_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11250_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11330_s,1.132938609838724e-08,1.1305308629312584e-08,1.1288160129927004e-08,1.1304673267600324e-08,1.1304037923742322e-08,1.1305785162313636e-08,1.1303879090567553e-08,1.1305785162313636e-08,1.1289112482874582e-08,1.1305785162313636e-08,1.1304196758032985e-08,0.0,0.0
translation_BSU11340_s,1.4080808436566999e-08,1.4050883582145641e-08,1.4029570447194991e-08,1.4050093918303259e-08,1.4049304276651171e-08,1.4051475844589805e-08,1.4049106869705387e-08,1.4051475844589805e-08,1.4030754085858409e-08,1.4051475844589805e-08,1.4049501684983853e-08,0.0,0.0
translation_BSU11420_s,2.728554241212448e-09,2.7228259975778015e-09,2.7194769462468632e-09,2.722786248301149e-09,2.722557412490921e-09,2.722869138511093e-09,2.7224379279024503e-09,2.722869138511093e-09,2.721444178157423e-09,2.722874841762521e-09,2.7226632909609342e-09,0.0,0.0
translation_BSU11610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU11610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11640_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU11640_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11650_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11670_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11710_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11720_s,1.4080808436566999e-08,1.4050883582145641e-08,1.4029570447194991e-08,1.4050093918303259e-08,1.4049304276651171e-08,1.4051475844589805e-08,1.4049106869705387e-08,1.4051475844589805e-08,1.4030754085858409e-08,1.4051475844589805e-08,1.4049501684983853e-08,0.0,0.0
translation_BSU11870_s,3.405948769285555e-08,2.2996130319024327e-08,0.0,2.29948327688154e-08,2.299346350972205e-08,2.2997088623888846e-08,2.2993746779998593e-08,2.2997088623888846e-08,2.296430823992443e-08,2.2997530843632247e-08,2.299380632130354e-08,0.0,0.0
translation_BSU11880_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_83_s,1.931300330478209e-06,1.9288236874949287e-06,1.9266037508423317e-06,1.9288027517843745e-06,1.928727139199568e-06,1.9288811888076877e-06,1.928647996554415e-06,1.9288811888076877e-06,1.9265007470716763e-06,1.928903448730379e-06,1.9286589163966442e-06,0.0,0.0
translation_BSU12010_s,3.851447193470232e-05,3.8522854573249365e-05,3.8570152692179306e-05,3.8512379166893446e-05,3.8512763933047083e-05,3.851897098744293e-05,3.851478548920986e-05,3.851897098744293e-05,3.8559174707809934e-05,3.8519127556442305e-05,3.8526198752511645e-05,0.0,0.0
translation_BSU12020_s,3.851447193470232e-05,3.8522854573249365e-05,3.8570152692179306e-05,3.8512379166893446e-05,3.8512763933047083e-05,3.851897098744293e-05,3.851478548920986e-05,3.851897098744293e-05,3.8559174707809934e-05,3.8232946553533426e-05,3.859505811970885e-05,0.0,0.0
translation_BSU12080_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU12080_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12160_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU12160_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12290_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12300_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12330_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12340_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12360_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12380_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12390_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12840_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12910_s,9.054081102507453e-09,9.036611237280183e-09,9.02349119735555e-09,9.036102799448254e-09,9.035732066310306e-09,9.036900004303356e-09,9.035544514908873e-09,9.036900004303356e-09,9.02540341140723e-09,9.037324078670674e-09,9.035743796590699e-09,0.0,0.0
translation_BSU12920_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12930_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12940_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12950_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12960_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13010_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13110_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU13110_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13120_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13130_s,2.4162544852106e-08,2.4115923179808717e-08,2.4080909847196464e-08,2.411456631633694e-08,2.411357694414418e-08,2.411669380976776e-08,2.4113076427405053e-08,2.411669380976776e-08,2.40860129556475e-08,2.4117825533219865e-08,2.4113608248638026e-08,0.0,0.0
translation_BSU13170_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13180_s,1.8038907427836074e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU13180_s,5.008955466453704e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13300_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13450_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13550_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13560_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13580_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13590_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13600_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13620_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13730_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU13730_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13850_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13890_s,7.898209552376397e-07,7.889801576945759e-07,7.883803231338924e-07,7.889612217092311e-07,7.889389273034498e-07,7.889959749441529e-07,7.889289082948129e-07,7.889959749441529e-07,7.884130791091015e-07,7.890010083842475e-07,7.889455811590203e-07,0.0,0.0
translation_BSU13900_s,7.898209552376397e-07,7.889801576945759e-07,7.883803231338924e-07,7.889612217092311e-07,7.889389273034498e-07,7.889959749441529e-07,7.889289082948129e-07,7.889959749441529e-07,7.884130791091015e-07,7.890010083842475e-07,7.889455811590203e-07,0.0,0.0
translation_BSU13910_s,7.898209552376397e-07,7.889801576945759e-07,7.883803231338924e-07,7.889612217092311e-07,7.889389273034498e-07,7.889959749441529e-07,7.889289082948129e-07,7.889959749441529e-07,7.884130791091015e-07,7.890010083842475e-07,7.889455811590203e-07,0.0,0.0
translation_BSU13960_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU13960_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14000_s,4.9207753251640846e-08,4.9103897072889386e-08,4.902725314642044e-08,4.910036621044319e-08,4.909825188010172e-08,4.9106118480211646e-08,4.90968578235857e-08,4.9106118480211646e-08,1.4075440178242402e-08,4.9107327002661866e-08,4.909837172441498e-08,0.0,0.0
transcription_TU_BSU14000_s,1.3663767920964315e-09,1.3646157167785403e-09,1.3632863434508616e-09,1.3645472667405647e-09,1.3645181817773937e-09,1.3646551935459105e-09,1.3644868573764687e-09,1.3646551935459105e-09,3.913788282023314e-10,1.3646887782903222e-09,1.3645140936788522e-09,0.0,0.0
translation_BSU14180_s,7.469548633328511e-08,7.45378366283517e-08,7.44214940810134e-08,7.453247691427888e-08,7.452926744173259e-08,7.454120863965715e-08,7.452715131728963e-08,7.454120863965715e-08,2.136597954579077e-08,7.454304313048834e-08,7.452944936081387e-08,0.0,0.0
transcription_TU_BSU14180_s,2.0741076813287275e-09,2.071434436389729e-09,2.069416498551323e-09,2.0713305318515567e-09,2.0712863819904983e-09,2.0714943606118835e-09,2.0712388327486297e-09,2.0714943606118835e-09,5.94098083763854e-10,2.0715453409686656e-09,2.0712801764133576e-09,0.0,0.0
translation_BSU14190_s,1.7915298573746754e-08,1.7877487165419577e-08,1.7849583049994234e-08,1.7876201667692764e-08,1.7875431893483455e-08,1.7878295923649778e-08,1.7874924352759433e-08,1.7878295923649778e-08,5.1245118235857535e-09,1.7878735916112308e-08,1.7875475525767242e-08,0.0,0.0
transcription_TU_BSU14190_s,4.974632365242078e-10,4.968220735357345e-10,4.963380823248465e-10,4.967971526078993e-10,4.967865635083207e-10,4.968364460284298e-10,4.967751590860879e-10,4.968364460284298e-10,1.4249113400547497e-10,4.968486733845658e-10,4.967850751350233e-10,0.0,0.0
translation_BSU14390_s,3.4196395207327704e-11,3.4123720250280706e-11,3.407195955847363e-11,3.4121802487038866e-11,3.411988477768798e-11,3.412515860807801e-11,3.411940535877072e-11,3.412515860807801e-11,3.4074834121798555e-11,3.412515860807801e-11,3.4120364199973425e-11,0.0,0.0
translation_BSU14400_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU14520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14530_s,1.643713925374588e-11,1.6396636006001638e-11,1.6375845536043796e-11,1.6396716838566085e-11,1.6395075903364596e-11,1.6397612192832833e-11,1.6396503012194106e-11,1.6397612192832833e-11,1.6403997491489103e-11,1.639765208101031e-11,1.6396854725804607e-11,0.0,0.0
translation_BSU14540_s,4.763847951942748e-08,4.7574837371143896e-08,4.7449139273055336e-08,4.75730174109554e-08,4.757138263521087e-08,4.758206246240944e-08,4.7589125843774643e-08,4.758206246240944e-08,4.751547456815114e-08,4.7600344669856505e-08,4.7594360001322395e-08,0.0,0.0
translation_BSU14580_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14590_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14600_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14610_s,1.4991506993414146e-07,1.4960798487865247e-07,1.1009077854822579e-07,1.4959898428469752e-07,1.4959210060432286e-07,1.496139057750336e-07,1.4958970571524322e-07,1.496139057750336e-07,9.986970325563318e-09,1.4961390781516382e-07,1.4205341139604724e-07,0.0,0.0
translation_BSU14630_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14670_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU14670_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14730_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14830_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU14830_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14860_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14870_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14880_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14890_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14900_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14910_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14920_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15020_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU15020_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15080_s,3.306367217524935e-06,3.3021837128742457e-06,3.2991557385394523e-06,3.302075157622431e-06,3.301962826416458e-06,3.302266475828619e-06,3.301928399126833e-06,3.302266475828619e-06,3.2993637476177966e-06,3.3022779313127028e-06,3.301986233044048e-06,0.0,0.0
transcription_TU_BSU15080_s,9.180958555598916e-08,9.176892391227786e-08,9.173864890688377e-08,9.176790274014816e-08,9.176677660950146e-08,9.176972719861879e-08,9.176631874886122e-08,9.176972719861879e-08,9.174143763915669e-08,9.177004554562592e-08,9.176692818677853e-08,0.0,0.0
translation_BSU15110_s,9.141897802002168e-25,0.0,9.108631789186668e-25,0.0,9.12144388099375e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15140_s,1.536146188652035e-12,1.5325713941551176e-12,1.5300043674644216e-12,1.532477948070727e-12,1.532382752464051e-12,1.5326421055189856e-12,1.5323560096757534e-12,1.5326421055189856e-12,1.5301653769603808e-12,1.5326474222180996e-12,1.5324043809458947e-12,0.0,0.0
translation_BSU15180_s,8.61530651986537e-08,8.596997074455061e-08,8.583956687510922e-08,8.596513920658855e-08,8.596030780439724e-08,8.597359448712168e-08,8.59590999750636e-08,8.597359448712168e-08,8.584680893790702e-08,8.597359448712168e-08,8.596151564221657e-08,0.0,0.0
translation_BSU15190_s,1.184422403031497e-07,1.1819052415955052e-07,1.1801124642398508e-07,1.1818388181688963e-07,1.181772396608848e-07,1.1819550603903921e-07,1.1817557915104864e-07,1.1819550603903921e-07,1.1802120272838597e-07,1.1819550603903921e-07,1.18178900182387e-07,0.0,0.0
translation_BSU15200_s,9.211389489330689e-08,9.191813234833054e-08,9.177870598786728e-08,9.19129665219147e-08,9.19078008406634e-08,9.192200681340667e-08,9.190650944303257e-08,9.192200681340667e-08,9.17864491205095e-08,9.192200681340667e-08,9.190909224736705e-08,0.0,0.0
translation_BSU15220_s,1.084795646384411e-07,1.082490213998109e-07,1.0808482346963221e-07,1.0824293777256619e-07,1.0823685431627712e-07,1.0825358423243406e-07,1.0823533347891668e-07,1.0825358423243406e-07,1.0809394230733783e-07,1.0825358423243406e-07,1.082383751643223e-07,0.0,0.0
translation_BSU15230_s,1.23540543653943e-07,1.2327799248007863e-07,1.2309099779929487e-07,1.2327106422018284e-07,1.2326413615497762e-07,1.2328318880276618e-07,1.2326240416909675e-07,1.2328318880276618e-07,1.231013826692139e-07,1.2328318880276618e-07,1.2326586815302668e-07,0.0,0.0
translation_BSU15320_s,7.969214654058809e-11,7.953484171872662e-11,7.937432920629062e-11,7.953161760738697e-11,7.952839555168165e-11,7.953725876004659e-11,8.069232579506698e-11,7.953725876004659e-11,7.941192690213237e-11,7.953726297061006e-11,7.95292000630762e-11,0.0,0.0
translation_BSU15350_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU15350_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15430_s,1.4787327674352465e-08,1.4759405460525158e-08,1.4739448552725602e-08,1.4758570816706597e-08,1.4757664450995502e-08,1.4760016577060341e-08,1.4758063442585089e-08,1.4760016577060341e-08,1.4739383430972951e-08,1.4760458796803741e-08,1.4757891540450938e-08,0.0,0.0
transcription_TU_BSU15430_s,4.106072725579431e-10,4.1016941347532236e-10,4.0985549122885103e-10,4.101551377971336e-10,4.1013886834765945e-10,4.101797067676182e-10,4.1015218693001057e-10,4.101797067676182e-10,4.098402993148444e-10,4.101919960197154e-10,4.10142949606526e-10,0.0,0.0
translation_BSU15480_s,5.831090204300435e-08,1.475984370019857e-08,7.929509305714274e-09,1.4782903475906295e-08,1.4777936233587925e-08,1.4758181506677533e-08,1.474498016361949e-08,1.4758181506677533e-08,7.11668033440666e-08,1.475737180372772e-08,1.849123210496756e-08,0.0,0.0
translation_BSU15490_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15500_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15530_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15540_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15550_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15560_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15570_s,1.2326987088499194e-08,0.0,2.8721477372503184e-24,0.0,2.8761876666147414e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15580_s,1.2326987088499191e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15590_s,1.2326987088499191e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15600_s,4.422204020126937e-24,0.0,4.406112270593885e-24,0.0,4.412309856502873e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15620_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15630_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15650_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15680_s,1.7195784843205124e-08,1.716132336012198e-08,1.713200289914199e-08,1.7161100832795623e-08,1.7159778311807242e-08,1.71625796489447e-08,1.7160902873441505e-08,1.71625796489447e-08,1.7142709423311323e-08,1.7164034075746e-08,1.7161688368143992e-08,0.0,0.0
transcription_TU_BSU15680_s,4.774841316465831e-10,4.769196127789772e-10,4.763845430746122e-10,4.76923800023917e-10,4.76897417018218e-10,4.769467467076578e-10,4.769312634153189e-10,4.769467467076578e-10,4.766666932860666e-10,4.769871651147617e-10,4.769479073786113e-10,0.0,0.0
translation_BSU15690_s,4.763847951942748e-08,4.7574837371143896e-08,4.7449139273055336e-08,4.75730174109554e-08,4.757138263521087e-08,4.758206246240944e-08,4.7589125843774643e-08,4.758206246240944e-08,4.751547456815114e-08,4.7600344669856505e-08,4.7594360001322395e-08,0.0,0.0
transcription_TU_BSU15690_s,1.3228019676744e-09,1.3221225741711966e-09,1.3194041972179545e-09,1.3221007476908296e-09,1.3220840671995864e-09,1.322301795958871e-09,1.3225843698834687e-09,1.322301795958871e-09,1.3212056264291424e-09,1.322809857074558e-09,1.3227154530897687e-09,0.0,0.0
translation_BSU15700_s,1.7244659830193737e-24,0.0,1.718190906581514e-24,0.0,1.7206076932237427e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
