,base,HISt2r_FWD_BSU39390-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,CITt15_FWD_BSU07610-MONOMER_s,PYDX5Pt_s,4FE4St_s,ALAt2r_FWD_BSU27810-MONOMER_s,CBL1t_s,ASNt2r_FWD_CPLX_dummy_s,CITt11_FWD_BSU07610-MONOMER_s,METt3_FWD_CPLX_dummy_s,ASPt2r_FWD_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,PSER_Lt6_FWD_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
translation_BSU30320_s,,2.0309404966225663e-08,2.031111267383123e-08,2.0311103948288975e-08,2.0304843108082977e-08,2.0277870836179206e-08,2.031120621667149e-08,2.027626512300994e-08,2.0307966371089434e-08,2.0311103948738902e-08,2.030483939832768e-08,2.0297643638448192e-08,2.031021900737876e-08,2.030339894919119e-08,2.030803649237649e-08,0.0,0.0
translation_BSU30410_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30420_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30430_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30440_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30450_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30530_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30540_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30550_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30560_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30690_s,,1.1915359489943682e-07,1.191653023266498e-07,1.191653023266498e-07,1.1912516497061531e-07,1.1895966983955168e-07,1.191653023266498e-07,1.1895966983955168e-07,1.1914690519925006e-07,1.191653023266498e-07,1.1912850949206416e-07,1.1907834659999948e-07,1.1916028478742038e-07,1.1911680387239605e-07,1.191485776066908e-07,0.0,0.0
transcription_TU_BSU30690_s,,3.3087334019591014e-09,3.3089327349464652e-09,3.3089327349464652e-09,3.3082493227380893e-09,3.3054307003380965e-09,3.3089327349464652e-09,3.3054307003380965e-09,3.308619499031616e-09,3.3089327349464652e-09,3.308306272118734e-09,3.3074520626554453e-09,3.3088473060769293e-09,3.3081069505884115e-09,3.3086479746518925e-09,0.0,0.0
translation_BSU30740_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30750_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30760_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30770_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30780_s,,1.056794592369506e-11,1.0568984276401824e-11,1.0568984276401824e-11,1.05654244223458e-11,1.055074636250813e-11,1.0568984276401051e-11,1.055074636250813e-11,1.056735260219369e-11,1.0568984276401051e-11,1.056572105394764e-11,1.056127201713032e-11,1.0568539261853237e-11,1.0564682861556043e-11,1.0567500931007528e-11,0.0,0.0
translation_BSU30790_s,,8.672014668845264e-12,8.672866736973687e-12,8.672866736973687e-12,8.669945534801033e-12,8.657900776894292e-12,8.672866736973052e-12,8.657900776894292e-12,8.671527791565576e-12,8.672866736973052e-12,8.67018894952145e-12,8.666538087488222e-12,8.672501559793462e-12,8.669337012947019e-12,8.671649509604132e-12,0.0,0.0
translation_BSU30800_s,,1.3545825807346849e-11,1.3547156751409536e-11,1.3547156751409536e-11,1.3542593786828657e-11,1.3523779682065438e-11,1.3547156751409536e-11,1.3523779682065438e-11,1.3545065297237946e-11,1.3547156751409536e-11,1.354297400452157e-11,1.3537271299550945e-11,1.3546586338805196e-11,1.3541643265947336e-11,1.354525542276366e-11,0.0,0.0
translation_BSU30820_s,,1.3434289399887697e-11,1.3435609384950316e-11,1.3435609384950316e-11,1.3431083991845988e-11,1.3412424802528414e-11,1.3435609384949332e-11,1.3412424802528414e-11,1.3433535151823398e-11,1.3435609384949332e-11,1.3431461078823255e-11,1.3425805329959076e-11,1.3435043669126633e-11,1.3430141297558079e-11,1.3433723711854442e-11,0.0,0.0
translation_BSU30830_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30870_s,,7.881706414893393e-09,7.88248083134507e-09,7.88248083134507e-09,7.879825847609154e-09,7.868878766765822e-09,7.88248083134507e-09,7.868878766765822e-09,7.88126390828736e-09,7.88248083134507e-09,7.880047079173174e-09,7.876728931797851e-09,7.882148933921708e-09,7.87927278228598e-09,7.881374533774279e-09,0.0,0.0
transcription_TU_BSU30870_s,,2.1886427599102467e-10,2.1887746135976266e-10,2.1887746135976266e-10,2.1883225538514377e-10,2.186458107019604e-10,2.1887746135976266e-10,2.186458107019604e-10,2.1885674160286795e-10,2.1887746135976266e-10,2.188360224414305e-10,2.1877951866399813e-10,2.1887181045791947e-10,2.188228378305466e-10,2.1885862519252544e-10,0.0,0.0
translation_BSU30940_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30950_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30960_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30970_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30980_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU31050_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU31050_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU31060_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU31060_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU31090_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU31090_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU31100_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU31100_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_86_s,,2.416835896411081e-06,2.4169308664316006e-06,2.416934099733496e-06,2.4166144741562133e-06,2.4141358015628878e-06,2.41690280228292e-06,2.414252445820881e-06,2.416644489436544e-06,2.41693409994749e-06,2.4164308788332846e-06,2.4159615219004345e-06,2.4168665746304167e-06,2.4165807420723596e-06,2.4167101473173135e-06,0.0,0.0
translation_BSU31150_s,,1.3329510813660727e-07,1.3330820503710512e-07,1.3330820503710512e-07,1.3326330405684137e-07,1.3307816745722954e-07,1.3330820503710512e-07,1.3307816745722954e-07,1.3328762448233276e-07,1.3330820503710512e-07,1.3326704551632956e-07,1.3321092913874272e-07,1.3330259200096693e-07,1.3325395063790156e-07,1.3328949537620592e-07,0.0,0.0
transcription_TU_BSU31150_s,,3.70142400639754e-09,3.7016469968337774e-09,3.7016469968337774e-09,3.700882475173359e-09,3.6977293300423172e-09,3.7016469968337774e-09,3.6977293300423172e-09,3.7012965851220923e-09,3.7016469968337774e-09,3.7009461834807562e-09,3.6999905938245946e-09,3.701551429004604e-09,3.7007232058613177e-09,3.7013284403161155e-09,0.0,0.0
translation_BSU31180_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU31200_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU31322_s,,2.7229915533508614e-12,2.7232471377617725e-12,2.72324767849591e-12,2.7222336959369485e-12,2.7174097039327358e-12,2.7232481271574828e-12,2.718391750928106e-12,2.7226993491785334e-12,2.7232476727674807e-12,2.7224035256539277e-12,2.7211598564819472e-12,2.723128506413539e-12,2.7219503630514863e-12,2.7226810360003677e-12,0.0,0.0
translation_BSU31350_s,,4.420148944116866e-07,4.4203510192563223e-07,4.4203429746136754e-07,4.4196131553848725e-07,4.4165263291617694e-07,4.420346536266924e-07,4.4165641562758584e-07,4.4200358337022824e-07,4.420342962947471e-07,4.4196638400297403e-07,4.4187628748854453e-07,4.420286364672649e-07,4.419456378898767e-07,4.4200612557054567e-07,0.0,0.0
translation_BSU31400_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU31400_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU31580_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU31600_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU31600_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU31610_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU31620_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU31630_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU31640_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU31650_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU31660_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU31750_s,,3.766337778486805e-15,3.766892883960586e-15,3.766892883960586e-15,3.7649898922434586e-15,3.757146826016021e-15,3.766892883960586e-15,3.757146826016021e-15,3.76602059984547e-15,3.766892883960586e-15,3.765148450401614e-15,3.762770545412167e-15,3.766654974936406e-15,3.764593516323406e-15,3.766099892836306e-15,0.0,0.0
translation_BSU31760_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU31760_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU31930_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU31970_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU31980_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU31990_s,,1.0238350278605063e-11,1.0239356246917292e-11,1.0239356246917292e-11,1.0235907418447743e-11,1.022168714147874e-11,1.0239356246916544e-11,1.022168714147874e-11,1.023777546175771e-11,1.0239356246916544e-11,1.0236194798631677e-11,1.0231884519447147e-11,1.0238925111589728e-11,1.0235188985634666e-11,1.0237919164456743e-11,0.0,0.0
translation_BSU32000_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32100_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU32100_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32110_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32130_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32170_s,,6.369668605332507e-08,6.370409400882289e-08,6.370414309137674e-08,6.368322141071099e-08,6.359063933031308e-08,6.37042633016465e-08,6.35947678242096e-08,6.369303662454627e-08,6.370414309548981e-08,6.36844650453998e-08,1.8273664629267987e-08,6.370154635721745e-08,6.36779215350343e-08,6.369455151895815e-08,0.0,0.0
transcription_TU_BSU32170_s,,1.7687704086193312e-09,1.7689088845517071e-09,1.7689102474557233e-09,1.7685597678184366e-09,1.7669387598338698e-09,1.7689135854046811e-09,1.767053474766167e-09,1.7687074840600648e-09,1.7689102475699337e-09,1.768575096293449e-09,5.075588593228462e-10,1.7688669545649258e-09,1.7684606032137415e-09,1.7687399473221006e-09,0.0,0.0
translation_BSU32180_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU32180_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32200_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32240_s,,3.974303335630106e-08,3.974650459935067e-08,3.9746665126010055e-08,3.973220653236398e-08,3.9683343234696914e-08,3.9746893619166216e-08,3.968452084395481e-08,3.973948910019826e-08,3.974666512591448e-08,3.9736420076119384e-08,3.971801076308033e-08,3.974518609458662e-08,3.973059290866592e-08,3.9741373512464305e-08,0.0,0.0
translation_BSU32250_s,,3.639521518911623e-08,3.639839402643928e-08,3.639854103087801e-08,3.638530038006096e-08,3.634055316065526e-08,3.639875027654663e-08,3.6341631572108294e-08,3.639196948911164e-08,3.639854103079048e-08,3.638915898919912e-08,3.637230041417457e-08,3.6397186588039056e-08,3.638382268254355e-08,3.6393695164887636e-08,0.0,0.0
translation_BSU32260_s,,1.1811482376634446e-07,1.1812556708294004e-07,1.1812565728911318e-07,1.1809101506505962e-07,5.8759421223044675e-08,1.1812574978046403e-07,8.96224799312985e-08,1.181116729844258e-07,1.1812565724351943e-07,1.0564466451614603e-07,1.180501222577993e-07,1.181217855998683e-07,1.1808547468848218e-07,1.18114628916215e-07,0.0,0.0
translation_BSU32410_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32430_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32440_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32450_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32460_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32470_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32480_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32490_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32500_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32510_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32680_s,,3.7567464960184865e-14,3.757292563297892e-14,3.7572963494789666e-14,3.755619268483643e-14,0.0,3.7572984157679465e-14,3.74767393152427e-14,3.756449643393154e-14,3.757296349293658e-14,3.7555748429802756e-14,3.634603168222296e-14,3.7570665365777155e-14,3.755252236173266e-14,3.6862819511471395e-14,0.0,0.0
transcription_TU_BSU32680_s,,1.043197448181056e-15,1.043309429399812e-15,1.0433104807308835e-15,1.0429807089449065e-15,0.0,1.043311054489445e-15,1.041334133225582e-15,1.0431376724788968e-15,1.0433104806794279e-15,1.0429570437352487e-15,1.0095265922739056e-15,1.0432636604120753e-15,1.0429070978940439e-15,1.0236470763352117e-15,0.0,0.0
translation_BSU32820_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32830_s,,2.6555472266727357e-08,2.655808147259254e-08,2.655808147259254e-08,2.6549136157548263e-08,2.6512252659681935e-08,2.655808147259254e-08,2.6512252659681935e-08,2.6553981349496267e-08,2.655808147259254e-08,2.6549881542919603e-08,2.6538701861012674e-08,2.655696322581227e-08,2.6547272739897553e-08,2.655435407488024e-08,0.0,0.0
translation_BSU32840_s,,1.4241157595520578e-08,1.4242556859354111e-08,1.4242556859354111e-08,1.4237759669531705e-08,1.4217979802673658e-08,1.4242556859354111e-08,1.4217979802673658e-08,1.4240358047049491e-08,1.4242556859354111e-08,1.4238159404487876e-08,1.4232163969335936e-08,1.4241957166437015e-08,1.4236760356690891e-08,1.424055793206301e-08,0.0,0.0
translation_BSU33040_s,,0.0,0.0,0.0,5.221995722755848e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.221764301740824e-08,0.0,0.0,0.0
translation_BSU33160_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33160_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33170_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33170_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33180_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33180_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33240_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33290_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33290_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33300_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33300_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33310_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33310_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33330_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33330_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33370_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33380_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33380_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33390_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33390_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33400_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33420_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33420_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33430_s,,1.2325954858623658e-08,1.2326948953596885e-08,1.2326888120406614e-08,1.101401556439344e-08,1.2317480808091848e-08,1.2326878828189646e-08,1.30633677841998e-09,1.2326525610020728e-08,1.2326888103582103e-08,7.486625309819005e-09,1.232161746555883e-08,1.2326652936856027e-08,1.2322217748662424e-08,1.2326898815237965e-08,0.0,0.0
translation_BSU33440_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33490_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33490_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33500_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33510_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33630_s,,2.611446263893515e-07,2.611481890054171e-07,2.6114845215196605e-07,2.611752440600433e-07,2.613622646657614e-07,2.6114822113785057e-07,2.611339858448931e-07,2.610755819527771e-07,2.611484521226446e-07,2.612362501951504e-07,2.610334979848901e-07,2.611673124783325e-07,2.6117817734963235e-07,2.6116029584950597e-07,0.0,0.0
translation_BSU33700_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33710_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33720_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33730_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33800_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33810_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33820_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33830_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33900_s,,7.098087962656904e-07,7.098192612193347e-07,7.098185341800876e-07,7.097460204132148e-07,7.092857558343463e-07,7.098190193409262e-07,7.095230079171423e-07,7.0976838094314e-07,7.09818531580341e-07,7.097712330162905e-07,7.096873709434232e-07,7.09814951879142e-07,7.097132924094214e-07,7.097564999623195e-07,0.0,0.0
translation_BSU33910_s,,4.9839975778015846e-08,4.9845157750464125e-08,4.984509971285247e-08,0.0,3.7647321633514026e-08,4.98450258761839e-08,4.976498697970833e-08,5.0415156583683146e-08,4.984509969252478e-08,4.983123412620359e-08,7.545901473669118e-08,4.703206457983549e-08,0.0,4.5943158291318904e-08,0.0,0.0
translation_BSU33920_s,,8.746044395771365e-08,8.745980771464828e-08,8.745994114284947e-08,8.266138875285156e-08,6.676264600405169e-08,8.745995084942707e-08,5.295772027136222e-08,8.744783941354336e-08,8.745994088081025e-08,7.230427244887258e-08,8.173398161141463e-08,8.745827206756973e-08,8.498408898870862e-08,9.082241548884135e-08,0.0,0.0
translation_BSU33930_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33940_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33960_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU34130_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU34190_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.770846532827258e-31,0.0,0.0,0.0
