,base,ASNt2r_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,CITt15_FWD_BSU07610-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,PYDX5Pt_s,CITt11_FWD_BSU07610-MONOMER_s,4FE4St_s,CBL1t_s,ASPt2r_FWD_CPLX_dummy_s,PSER_Lt6_FWD_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,METt3_FWD_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
translation_BSU14860_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14870_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14880_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14890_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14900_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14910_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14920_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15020_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU15020_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15080_s,,3.306040459985303e-06,3.3063522792832495e-06,3.3061609047985656e-06,3.306352279276483e-06,3.306350900709515e-06,3.3057210100626814e-06,3.3063522792764538e-06,3.3029071926385544e-06,3.3029040495989357e-06,3.3049039807823467e-06,3.3055774366374372e-06,3.3062434689823426e-06,3.305738405498595e-06,3.3060785074754037e-06,0.0,0.0
transcription_TU_BSU15080_s,,9.18062446708324e-08,9.180941999539156e-08,9.180759529069016e-08,9.180941999520366e-08,9.180938171572736e-08,9.180385433588752e-08,9.180941999520286e-08,9.177505998158996e-08,9.177547147132926e-08,9.179512312876548e-08,9.180235985481004e-08,9.180839249100227e-08,9.18033403383035e-08,9.18068027123841e-08,0.0,0.0
translation_BSU15110_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15140_s,,1.5358704166949199e-12,1.5361338582520603e-12,1.5359694890886202e-12,1.5361338582489165e-12,1.5361332177656236e-12,1.5355818967465784e-12,1.536133858248903e-12,1.5332086959079875e-12,1.5331964680387995e-12,1.5349006572708423e-12,1.535461315718633e-12,1.5360401858654207e-12,1.5356115335429003e-12,1.535898871445118e-12,0.0,0.0
translation_BSU15180_s,,8.613916010879548e-08,8.615246060619386e-08,8.61439965345046e-08,8.615246060619386e-08,8.615246060619386e-08,8.612344266290765e-08,8.615246060619386e-08,8.600379531186588e-08,8.600258717704806e-08,8.608959457330965e-08,8.611739787326758e-08,8.614762394288596e-08,8.612586063816339e-08,8.614036920249424e-08,0.0,0.0
translation_BSU15190_s,,1.1842312374600079e-07,1.1844140911640959e-07,1.1842977280827995e-07,1.1844140911640959e-07,1.1844140911640959e-07,1.1840151558268698e-07,1.1844140911640959e-07,1.1823702578454633e-07,1.1823536485473401e-07,1.183549816195282e-07,1.1839320527561339e-07,1.1843475972748232e-07,1.1840483978717844e-07,1.1842478599407157e-07,0.0,0.0
translation_BSU15200_s,,9.20990277265644e-08,9.211324846980272e-08,9.210419877890482e-08,9.211324846980272e-08,9.211324846980272e-08,9.208222280900098e-08,9.211324846980272e-08,9.195429719784933e-08,9.19530054735982e-08,9.204603280972026e-08,9.207575978744424e-08,9.210807716342435e-08,9.208480808113318e-08,9.210032047604033e-08,0.0,0.0
translation_BSU15220_s,,1.0846205605542552e-07,1.0847880336631834e-07,1.084681458370731e-07,1.0847880336631834e-07,1.0847880336631834e-07,1.0844226544573326e-07,1.0847880336631834e-07,1.0829161157728148e-07,1.0829009035527089e-07,1.0839964565019877e-07,1.0843465415358742e-07,1.0847271328549842e-07,1.0844531003738469e-07,1.0846357848481033e-07,0.0,0.0
translation_BSU15230_s,,1.235206042315129e-07,1.235396766890706e-07,1.2352753950027054e-07,1.235396766890706e-07,1.235396766890706e-07,1.234980659526327e-07,1.235396766890706e-07,1.2332649575068607e-07,1.2332476332675134e-07,1.234495289518778e-07,1.2348939793139996e-07,1.2353274107960443e-07,1.2350153324630296e-07,1.235223380304501e-07,0.0,0.0
translation_BSU15320_s,,8.08491778279406e-11,7.969174344640958e-11,7.968609742025773e-11,7.969174344646248e-11,7.96917432903663e-11,7.967239625691849e-11,7.969174344665086e-11,7.951904028566711e-11,7.955659182361432e-11,7.960902286972244e-11,7.966836403189683e-11,7.968851857406527e-11,7.96585462888678e-11,7.96836848824972e-11,0.0,0.0
translation_BSU15350_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU15350_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15430_s,,1.4785368078595877e-08,1.4787236025937528e-08,1.4785789147470874e-08,1.4787236026602449e-08,1.4787199319380606e-08,1.4784940280369337e-08,1.4787236034614768e-08,1.4764854995482234e-08,1.4762616085589347e-08,1.4777569461219801e-08,1.478362231987593e-08,1.4786448539419423e-08,1.4782850991436485e-08,1.4785450618378493e-08,0.0,0.0
transcription_TU_BSU15430_s,,4.105784958777917e-10,4.1060584239093394e-10,4.105812709037493e-10,4.106058424093972e-10,4.1060482313847196e-10,4.1059560069713376e-10,4.1060584263187997e-10,4.102584098790166e-10,4.1019842873416424e-10,4.1045331910533734e-10,4.105701476312773e-10,4.105928930493641e-10,4.1053311976528923e-10,4.1057855851454563e-10,0.0,0.0
translation_BSU15480_s,,5.829829898338691e-08,5.8310345557616875e-08,5.833189153244532e-08,5.831034633838808e-08,5.830993113979191e-08,5.29893446411734e-08,5.8310349062631515e-08,3.5260416573016114e-08,2.0055293370763894e-08,5.202778951344987e-08,5.560267455738292e-08,5.831143095705762e-08,4.143251418978923e-08,6.205096648000682e-08,0.0,0.0
translation_BSU15490_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15500_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15510_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15520_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15530_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15540_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15550_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15560_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15570_s,,1.2326415680265063e-08,1.2326878753068061e-08,1.2325945510336498e-08,1.2326878769892551e-08,1.2326939603344408e-08,1.1013904757406245e-08,1.2326878828189646e-08,1.2317471521495498e-08,1.3063577723085395e-09,1.2321608133508756e-08,1.2322208405926994e-08,1.232644546510498e-08,7.486577209769806e-09,1.2326917330987672e-08,0.0,0.0
translation_BSU15580_s,,1.2326415680265063e-08,1.2326878753068061e-08,1.2325945510336498e-08,1.2326878769892551e-08,1.2326939603344408e-08,1.1013904757406245e-08,1.2326878828189646e-08,1.2317471521495494e-08,1.3063577723085395e-09,1.2321608133508756e-08,1.2322208405926994e-08,1.232644546510498e-08,7.486577209769806e-09,1.2326917330987672e-08,0.0,0.0
translation_BSU15590_s,,1.2326415680265063e-08,1.2326878753068061e-08,1.2325945510336498e-08,1.2326878769892551e-08,1.2326939603344408e-08,1.1013904757406245e-08,1.2326878828189646e-08,1.2317471521495494e-08,1.3063577723085395e-09,1.2321608133508756e-08,1.2322208405926994e-08,1.232644546510498e-08,7.486577209769806e-09,1.2326917330987672e-08,0.0,0.0
translation_BSU15600_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.414542053696434e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15610_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15620_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15630_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15650_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15680_s,,1.719397268338131e-08,1.7195839767593984e-08,1.7194359269027107e-08,1.7195839768207478e-08,1.719602874008189e-08,1.7192698009897597e-08,1.7195839768884628e-08,1.7161572912320746e-08,1.716682635804546e-08,1.718167581239845e-08,1.7189982846057236e-08,1.7194505719827654e-08,1.718976165030113e-08,1.7194457657270034e-08,0.0,0.0
transcription_TU_BSU15680_s,,4.774636251853768e-10,4.7748695300512e-10,4.77463989959601e-10,4.774869530221553e-10,4.774922003148572e-10,4.774619330962881e-10,4.77486953040958e-10,4.768539627504522e-10,4.770025283863069e-10,4.772284023768488e-10,4.773994926396411e-10,4.77460279203398e-10,4.77375202009941e-10,4.774744998698964e-10,0.0,0.0
translation_BSU15690_s,,4.764066783436351e-08,4.764000784877307e-08,4.7630948196099815e-08,4.764000785154827e-08,4.7643280954573185e-08,4.765662446283708e-08,4.7640007817609134e-08,4.749019997854709e-08,4.757902801013903e-08,4.756377880089066e-08,4.763437874224145e-08,4.7633326825669054e-08,4.761988369088887e-08,4.7644679659535985e-08,0.0,0.0
transcription_TU_BSU15690_s,,1.3229453360963632e-09,1.3228479967415658e-09,1.322646701481635e-09,1.3228479968186264e-09,1.3229388829871045e-09,1.3234818658345977e-09,1.3228479958762185e-09,1.3195696086413814e-09,1.3220449829017334e-09,1.3211043216037888e-09,1.3228999963177075e-09,1.3226912070723145e-09,1.322447167045492e-09,1.3230495573252207e-09,0.0,0.0
translation_BSU15700_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU15700_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15720_s,,5.860133704909151e-10,5.860792142061125e-10,5.860244994047113e-10,5.860792142065275e-10,5.860791338486662e-10,5.859003571333089e-10,5.860792137427749e-10,5.849216075028734e-10,5.848939874680132e-10,5.857142150269761e-10,5.858076350696228e-10,5.860320963089371e-10,5.858032466893327e-10,5.859769035878353e-10,0.0,0.0
transcription_TU_BSU15720_s,,1.627314835460522e-11,1.627400475888868e-11,1.627310394775084e-11,1.6274004758900204e-11,1.627400252755641e-11,1.6271158660358596e-11,1.6274004746022915e-11,1.6252716919430166e-11,1.625203779902137e-11,1.6268463107948424e-11,1.6269025412716505e-11,1.6273049826792133e-11,1.6268285094081026e-11,1.627204733948755e-11,0.0,0.0
translation_BSU15730_s,,5.860133704909151e-10,5.860792142061125e-10,5.860244994047113e-10,5.860792142065275e-10,5.860791338486662e-10,5.859003571333089e-10,5.860792137427749e-10,5.849216075028734e-10,5.848939874680132e-10,5.857142150269761e-10,5.858076350696228e-10,5.860320963089371e-10,5.858032466893327e-10,5.859769035878353e-10,0.0,0.0
transcription_TU_BSU15730_s,,1.627314835460522e-11,1.627400475888868e-11,1.627310394775084e-11,1.6274004758900204e-11,1.627400252755641e-11,1.6271158660358596e-11,1.6274004746022915e-11,1.6252716919430166e-11,1.625203779902137e-11,1.6268463107948424e-11,1.6269025412716505e-11,1.6273049826792133e-11,1.6268285094081026e-11,1.627204733948755e-11,0.0,0.0
translation_BSU15750_s,,1.5358704166949199e-12,1.5361338582520603e-12,1.5359694890886202e-12,1.5361338582489165e-12,1.5361332177656236e-12,1.5355818967465784e-12,1.536133858248903e-12,1.5332086959079875e-12,1.5331964680387995e-12,1.5349006572708423e-12,1.535461315718633e-12,1.5360401858654207e-12,1.5356115335429003e-12,1.535898871445118e-12,0.0,0.0
transcription_TU_BSU15750_s,,4.2649960568968346e-14,4.265472842838679e-14,4.265178534669283e-14,4.2654728428299496e-14,4.2654710643624826e-14,4.264495894863061e-14,4.265472842829912e-14,4.260195997782283e-14,4.26018517642145e-14,4.263252295494728e-14,4.264276815494331e-14,4.265305371152561e-14,4.2645318820985256e-14,4.2650519144692256e-14,0.0,0.0
translation_BSU15790_s,,1.8992488408144058e-07,1.8995003898745373e-07,1.8995131621798932e-07,1.89950039571601e-07,1.8994974227222582e-07,1.8468930063527688e-07,1.899500416148554e-07,1.4374250999081648e-07,1.1291785186219049e-07,1.771672174366971e-07,1.8987444101132706e-07,1.8994362028013542e-07,1.5610829903729868e-07,1.9745906242055473e-07,0.0,0.0
transcription_TU_BSU15790_s,,5.274070474363683e-09,5.2744539705613606e-09,5.274689909666565e-09,5.27445398678172e-09,5.274445731495865e-09,5.129044345032735e-09,5.274454043517962e-09,3.994050303839435e-09,3.137568920126703e-09,4.920895322088157e-09,5.2731851227433845e-09,5.274390287781223e-09,4.335268417584677e-09,5.483259138107769e-09,0.0,0.0
translation_BSU15820_s,,3.306040459985303e-06,3.3063522792832495e-06,3.3061609047985656e-06,3.306352279276483e-06,3.306350900709515e-06,3.3057210100626814e-06,3.3063522792764538e-06,3.3029071926385544e-06,3.3029040495989357e-06,3.3049039807823467e-06,3.3055774366374372e-06,3.3062434689823426e-06,3.305738405498595e-06,3.3060785074754037e-06,0.0,0.0
translation_BSU15850_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU15850_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15860_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU15860_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15900_s,,1.4078535796514839e-08,1.4080709622315997e-08,1.4079326259207844e-08,1.4080709622315995e-08,1.4080709622315997e-08,1.40759669460143e-08,1.4080709622315997e-08,1.4056411850370549e-08,1.4056214393496601e-08,1.4070434833320755e-08,1.4074978989001221e-08,1.4079919120789977e-08,1.4076362138527788e-08,1.407873341010775e-08,0.0,0.0
translation_BSU15910_s,,1.4078535796514839e-08,1.4080709622315997e-08,1.4079326259207844e-08,1.4080709622315995e-08,1.4080709622315997e-08,1.40759669460143e-08,1.4080709622315997e-08,1.4056411850370549e-08,1.4056214393496601e-08,1.4070434833320755e-08,1.4074978989001221e-08,1.4079919120789977e-08,1.4076362138527788e-08,1.407873341010775e-08,0.0,0.0
translation_BSU15920_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU15920_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15930_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15980_s,,2.610697437359092e-07,2.611482202938383e-07,2.611443946423708e-07,2.611482203231597e-07,2.6114795717576043e-07,2.611757309415181e-07,2.6114822113785057e-07,2.613620346905942e-07,2.611301611427321e-07,2.6103326692197873e-07,2.6117794530974377e-07,2.6116346918557415e-07,2.612356736060273e-07,2.611602473491649e-07,0.0,0.0
translation_BSU15990_s,,3.306040459985303e-06,3.3063522792832495e-06,3.3061609047985656e-06,3.306352279276483e-06,3.306350900709515e-06,3.3057210100626814e-06,3.3063522792764538e-06,3.3029071926385544e-06,3.3029040495989357e-06,3.3049039807823467e-06,3.3055774366374372e-06,3.3062434689823426e-06,3.305738405498595e-06,3.3060785074754037e-06,0.0,0.0
translation_BSU16020_s,,1.5358704166949199e-12,1.5361338582520603e-12,1.5359694890886202e-12,1.5361338582489165e-12,1.5361332177656236e-12,1.5355818967465784e-12,1.536133858248903e-12,1.5332086959079875e-12,1.5331964680387995e-12,1.5349006572708423e-12,1.535461315718633e-12,1.5360401858654207e-12,1.5356115335429003e-12,1.535898871445118e-12,0.0,0.0
transcription_TU_BSU16020_s,,4.2649960568968346e-14,4.265472842838679e-14,4.265178534669283e-14,4.2654728428299496e-14,4.2654710643624826e-14,4.264495894863061e-14,4.265472842829912e-14,4.260195997782283e-14,4.26018517642145e-14,4.263252295494728e-14,4.264276815494331e-14,4.265305371152561e-14,4.2645318820985256e-14,4.2650519144692256e-14,0.0,0.0
translation_BSU16040_s,,3.306040459985303e-06,3.3063522792832495e-06,3.3061609047985656e-06,3.306352279276483e-06,3.306350900709515e-06,3.3057210100626814e-06,3.3063522792764538e-06,3.3029071926385544e-06,3.3029040495989357e-06,3.3049039807823467e-06,3.3055774366374372e-06,3.3062434689823426e-06,3.305738405498595e-06,3.3060785074754037e-06,0.0,0.0
transcription_TU_BSU16040_s,,9.18062446708324e-08,9.180941999539156e-08,9.180759529069016e-08,9.180941999520366e-08,9.180938171572736e-08,9.180385433588752e-08,9.180941999520286e-08,9.177505998158996e-08,9.177547147132926e-08,9.179512312876548e-08,9.180235985481004e-08,9.180839249100227e-08,9.18033403383035e-08,9.18068027123841e-08,0.0,0.0
translation_BSU16090_s,,6.915052728935244e-08,6.916182954141634e-08,6.9154608697648e-08,6.9161829547247e-08,6.916184548527246e-08,6.914011955853886e-08,6.916182956722692e-08,5.267083635051293e-08,8.004603891821458e-08,5.634851688771022e-08,6.913611547349008e-08,6.9158138249013e-08,7.397811522950228e-08,6.160076285993937e-08,0.0,0.0
translation_BSU16100_s,,6.915052728935244e-08,6.916182954141634e-08,6.9154608697648e-08,6.9161829547247e-08,6.916184548527246e-08,6.914011955853886e-08,6.916182956722692e-08,5.267083635051293e-08,8.004603891821458e-08,5.634851688771022e-08,6.913611547349008e-08,6.9158138249013e-08,7.397811522950228e-08,6.160076285993937e-08,0.0,0.0
translation_BSU16470_s,,3.945123656537392e-14,3.9455633483110485e-14,3.945283541763083e-14,3.9455633483110485e-14,3.9455633483110485e-14,3.944604050801119e-14,3.9455633483110485e-14,3.940648119195041e-14,3.940608169902448e-14,3.9434850103510825e-14,3.94440421109359e-14,3.9454034577013475e-14,3.944683988030077e-14,3.9451636275553886e-14,0.0,0.0
translation_BSU16490_s,,3.306040459985303e-06,3.3063522792832495e-06,3.3061609047985656e-06,3.306352279276483e-06,3.306350900709515e-06,3.3057210100626814e-06,3.3063522792764538e-06,3.3029071926385544e-06,3.3029040495989357e-06,3.3049039807823467e-06,3.3055774366374372e-06,3.3062434689823426e-06,3.305738405498595e-06,3.3060785074754037e-06,0.0,0.0
transcription_TU_BSU16490_s,,9.18062446708324e-08,9.180941999539156e-08,9.180759529069016e-08,9.180941999520366e-08,9.180938171572736e-08,9.180385433588752e-08,9.180941999520286e-08,9.177505998158996e-08,9.177547147132926e-08,9.179512312876548e-08,9.180235985481004e-08,9.180839249100227e-08,9.18033403383035e-08,9.18068027123841e-08,0.0,0.0
translation_BSU16500_s,,2.1358315738460008e-07,2.136162332825859e-07,2.135956546704643e-07,2.1361623328214712e-07,2.136161440519272e-07,2.1354728365537586e-07,2.1361623328260897e-07,2.1324961475506805e-07,2.1324826317420604e-07,2.1346161406262404e-07,2.1353219458771497e-07,2.1360452524009674e-07,2.1355086031123611e-07,2.1358683505320789e-07,0.0,0.0
transcription_TU_BSU16500_s,,5.931042841655565e-09,5.9316070468830844e-09,5.931261056101188e-09,5.9316070468709e-09,5.931604569163128e-09,5.9304652942115185e-09,5.931607046883725e-09,5.925384833342189e-09,5.925379484042632e-09,5.92898772856483e-09,5.930207276605029e-09,5.9314107612084434e-09,5.9305002102043215e-09,5.931112761948912e-09,0.0,0.0
translation_BSU16510_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16510_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16520_s,,5.860133704909151e-10,5.860792142061125e-10,5.860244994047113e-10,5.860792142065275e-10,5.860791338486662e-10,5.859003571333089e-10,5.860792137427749e-10,5.849216075028734e-10,5.848939874680132e-10,5.857142150269761e-10,5.858076350696228e-10,5.860320963089371e-10,5.858032466893327e-10,5.859769035878353e-10,0.0,0.0
transcription_TU_BSU16520_s,,1.627314835460522e-11,1.627400475888868e-11,1.627310394775084e-11,1.6274004758900204e-11,1.627400252755641e-11,1.6271158660358596e-11,1.6274004746022915e-11,1.6252716919430166e-11,1.625203779902137e-11,1.6268463107948424e-11,1.6269025412716505e-11,1.6273049826792133e-11,1.6268285094081026e-11,1.627204733948755e-11,0.0,0.0
translation_BSU16530_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16530_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16540_s,,2.107997122419768e-08,2.1083226121297577e-08,2.1081154794070516e-08,2.1083226121297577e-08,2.1083226121297577e-08,2.1076124851576742e-08,2.1083226121297577e-08,2.1046844757438067e-08,2.1046549102742077e-08,2.1067841548676887e-08,2.1074645570939366e-08,2.1082042493279576e-08,2.107671657836799e-08,2.108026711355097e-08,0.0,0.0
transcription_TU_BSU16540_s,,5.853748673939103e-10,5.854302864084484e-10,5.853950195785578e-10,5.854302864084484e-10,5.854302864084484e-10,5.853093742482649e-10,5.854302864084484e-10,5.848106917270164e-10,5.848056551879491e-10,5.851683196436804e-10,5.852841851691754e-10,5.8541013385525e-10,5.853194499720381e-10,5.853799054203284e-10,0.0,0.0
translation_BSU16550_s,,7.122606283525407e-11,7.123706064463881e-11,7.123006194043482e-11,7.123706064463881e-11,7.123706064463881e-11,7.121306651874715e-11,7.123706064463881e-11,7.111413346979926e-11,7.111313449690077e-11,7.118507847993279e-11,7.120806825122067e-11,7.123306134299429e-11,7.12150658748737e-11,7.122706260102442e-11,0.0,0.0
transcription_TU_BSU16550_s,,1.977893928020012e-12,1.9780811805627115e-12,1.9779620192310822e-12,1.9780811805627115e-12,1.9780811805627115e-12,1.9776726364984344e-12,1.9780811805627115e-12,1.9759876630126777e-12,1.9759706453021574e-12,1.9771960341339212e-12,1.9775875263760865e-12,1.978013088106364e-12,1.9777066808586926e-12,1.9779109507560687e-12,0.0,0.0
translation_BSU16570_s,,9.052758523311605e-09,9.053949609523145e-09,9.053152003074022e-09,9.053949610391063e-09,9.053913854789223e-09,9.052128133698599e-09,9.053949614688034e-09,9.039392897936755e-09,9.038932058199054e-09,9.046649851466532e-09,9.051518047070929e-09,9.053539055926335e-09,9.051400469647505e-09,9.053021707281764e-09,0.0,0.0
transcription_TU_BSU16570_s,,2.513882615764489e-10,2.514063209556174e-10,2.5139372799339303e-10,2.514063209797174e-10,2.51405328132982e-10,2.5138850195954624e-10,2.514063210990339e-10,2.511698867150362e-10,2.5115844686413505e-10,2.512745731334725e-10,2.513783848412241e-10,2.5140038078772903e-10,2.5136556373340753e-10,2.5139420493254297e-10,0.0,0.0
translation_BSU16600_s,,3.177407240970662e-11,3.1777735161465026e-11,3.1775285506448185e-11,3.1777735159931245e-11,3.1777726091293635e-11,3.1772225690994885e-11,3.177773516426895e-11,3.17266504134164e-11,3.1723438590442363e-11,3.1760093068519756e-11,3.176620507748352e-11,3.177594865245304e-11,3.176691990950606e-11,3.1773949580549225e-11,0.0,0.0
translation_BSU16630_s,,1.1720267409818316e-09,1.1721584284122265e-09,1.172048998809424e-09,1.1721584284130565e-09,1.1721582676973339e-09,1.1718007142666192e-09,1.1721584274855511e-09,1.1698432150057482e-09,1.1697879749360276e-09,1.1714284300539535e-09,1.1716152701392471e-09,1.1720641926178755e-09,1.1716064933786667e-09,1.171953807175672e-09,0.0,0.0
translation_BSU16650_s,,1.5358704166949199e-12,1.5361338582520603e-12,1.5359694890886202e-12,1.5361338582489165e-12,1.5361332177656236e-12,1.5355818967465784e-12,1.536133858248903e-12,1.5332086959079875e-12,1.5331964680387995e-12,1.5349006572708423e-12,1.535461315718633e-12,1.5360401858654207e-12,1.5356115335429003e-12,1.535898871445118e-12,0.0,0.0
translation_BSU16670_s,,1.0806855180720851e-13,1.0809358259994737e-13,1.0807765346651292e-13,1.0809358259994737e-13,1.0809358259994737e-13,1.080389749435316e-13,1.0809358259994737e-13,1.0781391276278783e-13,5.724692231893801e-14,1.0797528925949011e-13,1.0802760066383352e-13,1.0808448004634763e-13,1.0804352487895409e-13,1.0807082717412723e-13,0.0,0.0
transcription_TU_BSU16670_s,,3.0009819990161943e-15,3.001497809506385e-15,3.0011695604469117e-15,3.001497809506385e-15,3.001497809506385e-15,3.0003724718821655e-15,3.001497809506385e-15,2.995733071976011e-15,1.59067996139369e-15,2.9990598910206944e-15,3.00013805771893e-15,3.0013102360351253e-15,3.0004662405574003e-15,3.001028888728853e-15,0.0,0.0
translation_BSU16680_s,,3.306040459985303e-06,3.3063522792832495e-06,3.3061609047985656e-06,3.306352279276483e-06,3.306350900709515e-06,3.3057210100626814e-06,3.3063522792764538e-06,3.3029071926385544e-06,3.3029040495989357e-06,3.3049039807823467e-06,3.3055774366374372e-06,3.3062434689823426e-06,3.305738405498595e-06,3.3060785074754037e-06,0.0,0.0
transcription_TU_BSU16680_s,,9.18062446708324e-08,9.180941999539156e-08,9.180759529069016e-08,9.180941999520366e-08,9.180938171572736e-08,9.180385433588752e-08,9.180941999520286e-08,9.177505998158996e-08,9.177547147132926e-08,9.179512312876548e-08,9.180235985481004e-08,9.180839249100227e-08,9.18033403383035e-08,9.18068027123841e-08,0.0,0.0
translation_BSU16690_s,,1.643618667814705e-11,1.6437067917955546e-11,1.6436170790374852e-11,1.643706791823211e-11,1.643706542699918e-11,1.6432429947008547e-11,1.643706790648931e-11,1.640806666108191e-11,1.6402264891520728e-11,1.6429369253371305e-11,1.6431184188493605e-11,1.6436117568769652e-11,1.6425713921789685e-11,1.6436368349930212e-11,0.0,0.0
