,base,PSER_Lt6_FWD_CPLX_dummy_s,CBL1t_s,HISt2r_FWD_BSU39390-MONOMER_s,TYRt2r_REV_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,ASPt2r_FWD_CPLX_dummy_s,PYDX5Pt_s,4FE4St_s,METt3_FWD_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
transcription_TU_BSU15430_s,4.106072725579431e-10,4.101543829909992e-10,4.1016876600069004e-10,4.101407144067633e-10,4.1015581918103127e-10,4.101379253617528e-10,4.1004271004588225e-10,4.10142949606526e-10,4.098201270195379e-10,4.1016748470566655e-10,4.1016876600069004e-10,0.0,0.0
translation_BSU15480_s,5.831090204300435e-08,2.1096169205681666e-08,2.3790971868047906e-08,2.381479862030412e-08,2.379318086656145e-08,2.3779833469662655e-08,1.7507955158485154e-08,1.849123210496756e-08,8.081442400449815e-10,2.3790136313432813e-08,2.3790971868047906e-08,0.0,0.0
translation_BSU15490_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15500_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15530_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15540_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15550_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15560_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15570_s,1.2326987088499194e-08,1.3054258644059888e-09,1.3060254246290207e-09,1.3059440280350402e-09,1.3059070254192252e-09,1.3058717185646468e-09,1.3059694643756035e-09,0.0,1.3032243928823519e-09,1.3059975118619103e-09,1.3060254246290207e-09,0.0,0.0
translation_BSU15580_s,1.2326987088499191e-08,1.3054258644059888e-09,1.3060254246290207e-09,1.3059440280350402e-09,1.3059070254192252e-09,1.3058717185646468e-09,1.3059694643756035e-09,0.0,1.3032243928823519e-09,1.3059975118619103e-09,1.3060254246290207e-09,0.0,0.0
translation_BSU15590_s,1.2326987088499191e-08,1.3054258644059888e-09,1.3060254246290207e-09,1.3059440280350402e-09,1.3059070254192252e-09,1.3058717185646468e-09,1.3059694643756035e-09,0.0,1.3032243928823519e-09,1.3059975118619103e-09,1.3060254246290207e-09,0.0,0.0
translation_BSU15600_s,4.422204020126937e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15620_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15630_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15650_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15680_s,1.7195784843205124e-08,1.7160853171515827e-08,1.7165045315165117e-08,1.7163366393255547e-08,1.7163712562763146e-08,1.71629794064361e-08,1.7152619834358865e-08,1.7161688368143992e-08,1.7130964534840755e-08,1.7165402902549612e-08,1.7165045315165117e-08,0.0,0.0
transcription_TU_BSU15680_s,4.774841316465831e-10,4.769195101689756e-10,4.769789654021517e-10,4.769530529257019e-10,4.76952301593459e-10,4.76952670126319e-10,4.767477219718719e-10,4.769479073786113e-10,4.7635048534565e-10,4.769889019713576e-10,4.769789654021517e-10,0.0,0.0
translation_BSU15690_s,4.763847951942748e-08,4.757849750944221e-08,4.757901550343865e-08,4.7569821675350434e-08,4.757233649616478e-08,4.757952350467642e-08,4.750851662500577e-08,4.7594360001322395e-08,4.743100862536245e-08,4.758417301410967e-08,4.757901550343865e-08,0.0,0.0
transcription_TU_BSU15690_s,1.3228019676744e-09,1.3222602338001756e-09,1.322116497393284e-09,1.3219185068556968e-09,1.3219596460296079e-09,1.322216862323068e-09,1.3204733325847016e-09,1.3227154530897687e-09,1.318885689896453e-09,1.3222598133041218e-09,1.322116497393284e-09,0.0,0.0
translation_BSU15700_s,1.7244659830193737e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU15700_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15720_s,5.860833487585889e-10,5.845975665358232e-10,5.847915631755386e-10,5.847286957153956e-10,5.847445096967175e-10,5.847175317503249e-10,5.84483798275229e-10,5.846102492739395e-10,5.836331429599911e-10,5.847914238015012e-10,5.847915631755386e-10,0.0,0.0
transcription_TU_BSU15720_s,1.627407538569527e-11,1.624662726798523e-11,1.6250075059979083e-11,1.6249034726911882e-11,1.6249120854485426e-11,1.6249077822316063e-11,1.6245408692554865e-11,1.6247156401048702e-11,1.622873775422145e-11,1.6250071187080235e-11,1.6250075059979083e-11,0.0,0.0
translation_BSU15730_s,5.860833487585889e-10,5.845975665358232e-10,5.847915631755386e-10,5.847286957153956e-10,5.847445096967175e-10,5.847175317503249e-10,5.84483798275229e-10,5.846102492739395e-10,5.836331429599911e-10,5.847914238015012e-10,5.847915631755386e-10,0.0,0.0
transcription_TU_BSU15730_s,1.627407538569527e-11,1.624662726798523e-11,1.6250075059979083e-11,1.6249034726911882e-11,1.6249120854485426e-11,1.6249077822316063e-11,1.6245408692554865e-11,1.6247156401048702e-11,1.622873775422145e-11,1.6250071187080235e-11,1.6250075059979083e-11,0.0,0.0
translation_BSU15750_s,1.536146188652035e-12,1.532453777793006e-12,1.5329613405245503e-12,1.5327735283904291e-12,1.5328677791103946e-12,1.5326745821313191e-12,1.5319185606641229e-12,1.5324043809458947e-12,1.5300401892083648e-12,1.5329607844863547e-12,1.5329613405245503e-12,0.0,0.0
transcription_TU_BSU15750_s,4.265495501710469e-14,4.258862294065532e-14,4.259763378305197e-14,4.2594267176909435e-14,4.259596008798797e-14,4.259244371686093e-14,4.2578841663597575e-14,4.2587713229115335e-14,4.254491247386905e-14,4.259761833196994e-14,4.259763378305197e-14,0.0,0.0
translation_BSU15790_s,1.8995137279830405e-07,1.2037310754351063e-07,1.2041593124907861e-07,1.204208395923749e-07,1.2041177883544956e-07,1.2039157682519864e-07,1.0768192549210733e-07,1.1518792597085609e-07,7.434209205846699e-08,1.204149557362182e-07,1.2041593124907861e-07,0.0,0.0
transcription_TU_BSU15790_s,5.274476688484156e-09,3.3453047417512287e-09,3.3460946505266855e-09,3.346376565265711e-09,3.34605201785578e-09,3.3456361315660324e-09,2.9929604440408735e-09,3.2012374929882104e-09,2.067186092273988e-09,3.3460675431636495e-09,3.3460946505266855e-09,0.0,0.0
translation_BSU15820_s,3.306367217524935e-06,3.302046275192327e-06,3.302629493977e-06,3.302410446256653e-06,3.3025207157392603e-06,3.3022900536008347e-06,3.3014032787265324e-06,3.301986233044048e-06,3.299186591472233e-06,3.302628296041934e-06,3.302629493977e-06,0.0,0.0
translation_BSU15850_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU15850_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15860_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU15860_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15900_s,1.4080808436566999e-08,1.4049896505809898e-08,1.4054239901036227e-08,1.4052660406924256e-08,1.4053450142885093e-08,1.4051870693153715e-08,1.4045553781839991e-08,1.4049501684983853e-08,1.4029964987868557e-08,1.4054239901036227e-08,1.4054239901036227e-08,0.0,0.0
translation_BSU15910_s,1.4080808436566999e-08,1.4049896505809898e-08,1.4054239901036227e-08,1.4052660406924256e-08,1.4053450142885093e-08,1.4051870693153715e-08,1.4045553781839991e-08,1.4049501684983853e-08,1.4029964987868557e-08,1.4054239901036227e-08,1.4054239901036227e-08,0.0,0.0
translation_BSU15920_s,-1.9653341389118517e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU15920_s,-5.457243581903292e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15930_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15980_s,2.611502566944164e-07,2.61174800382783e-07,2.6114215020438067e-07,2.611346052821773e-07,2.6115733396411133e-07,2.610601390301794e-07,2.610865029573425e-07,2.611646768855871e-07,2.6135010133745755e-07,2.6114200367461556e-07,2.6114215020438067e-07,0.0,0.0
translation_BSU15990_s,3.306367217524935e-06,3.302046275192327e-06,3.302629493977e-06,3.302410446256653e-06,3.3025207157392603e-06,3.3022900536008347e-06,3.3014032787265324e-06,3.301986233044048e-06,3.299186591472233e-06,3.302628296041934e-06,3.302629493977e-06,0.0,0.0
translation_BSU16020_s,1.536146188652035e-12,1.532453777793006e-12,1.5329613405245503e-12,1.5327735283904291e-12,1.5328677791103946e-12,1.5326745821313191e-12,1.5319185606641229e-12,1.5324043809458947e-12,1.5300401892083648e-12,1.5329607844863547e-12,1.5329613405245503e-12,0.0,0.0
transcription_TU_BSU16020_s,4.265495501710469e-14,4.258862294065532e-14,4.259763378305197e-14,4.2594267176909435e-14,4.259596008798797e-14,4.259244371686093e-14,4.2578841663597575e-14,4.2587713229115335e-14,4.254491247386905e-14,4.259761833196994e-14,4.259763378305197e-14,0.0,0.0
translation_BSU16040_s,3.306367217524935e-06,3.302046275192327e-06,3.302629493977e-06,3.302410446256653e-06,3.3025207157392603e-06,3.3022900536008347e-06,3.3014032787265324e-06,3.301986233044048e-06,3.299186591472233e-06,3.302628296041934e-06,3.302629493977e-06,0.0,0.0
transcription_TU_BSU16040_s,9.180958555598916e-08,9.17675989870911e-08,9.177283078606472e-08,9.177073473038387e-08,9.177180348785445e-08,9.176938463294235e-08,9.176070522419844e-08,9.176692818677853e-08,9.173850841249598e-08,9.177279749807637e-08,9.177283078606472e-08,0.0,0.0
translation_BSU16090_s,6.916232667864706e-08,7.247212772580359e-08,7.249333182547498e-08,7.248496625188016e-08,7.248926135710528e-08,7.248052000616422e-08,5.970783701567568e-08,7.247016557913632e-08,5.602447020464254e-08,7.249338041751963e-08,7.249333182547498e-08,0.0,0.0
translation_BSU16100_s,6.916232667864706e-08,7.247212772580359e-08,7.249333182547498e-08,7.248496625188016e-08,7.248926135710528e-08,7.248052000616422e-08,5.970783701567568e-08,7.247016557913632e-08,5.602447020464254e-08,7.249338041751963e-08,7.249333182547498e-08,0.0,0.0
translation_BSU16470_s,3.9455833348535834e-14,3.9393298940377965e-14,3.9402086875494176e-14,3.939889115507713e-14,3.940048899990723e-14,3.9397293341003595e-14,3.9384511935619314e-14,3.9392500083319685e-14,3.9352966268381865e-14,3.9402086875494176e-14,3.9402086875494176e-14,0.0,0.0
translation_BSU16490_s,3.306367217524935e-06,3.302046275192327e-06,3.302629493977e-06,3.302410446256653e-06,3.3025207157392603e-06,3.3022900536008347e-06,3.3014032787265324e-06,3.301986233044048e-06,3.299186591472233e-06,3.302628296041934e-06,3.302629493977e-06,0.0,0.0
transcription_TU_BSU16490_s,9.180958555598916e-08,9.17675989870911e-08,9.177283078606472e-08,9.177073473038387e-08,9.177180348785445e-08,9.176938463294235e-08,9.176070522419844e-08,9.176692818677853e-08,9.173850841249598e-08,9.177279749807637e-08,9.177283078606472e-08,0.0,0.0
translation_BSU16500_s,2.136177851757439e-07,2.1315541141474903e-07,2.1321883422184932e-07,2.1319531176921027e-07,2.1320713675661216e-07,2.1318282708383015e-07,2.1308804686390663e-07,2.1314916121039144e-07,2.128526260158633e-07,2.1321875681002935e-07,2.1321883422184932e-07,0.0,0.0
transcription_TU_BSU16500_s,5.931634036419752e-09,5.923829857744134e-09,5.924883802173189e-09,5.924487800815642e-09,5.924687576791182e-09,5.924269685051358e-09,5.922666152625086e-09,5.92372056979595e-09,5.91866567136613e-09,5.92488165106848e-09,5.924883802173189e-09,0.0,0.0
translation_BSU16510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16520_s,5.860833487585889e-10,5.845975665358232e-10,5.847915631755386e-10,5.847286957153956e-10,5.847445096967175e-10,5.847175317503249e-10,5.84483798275229e-10,5.846102492739395e-10,5.836331429599911e-10,5.847914238015012e-10,5.847915631755386e-10,0.0,0.0
transcription_TU_BSU16520_s,1.627407538569527e-11,1.624662726798523e-11,1.6250075059979083e-11,1.6249034726911882e-11,1.6249120854485426e-11,1.6249077822316063e-11,1.6245408692554865e-11,1.6247156401048702e-11,1.622873775422145e-11,1.6250071187080235e-11,1.6250075059979083e-11,0.0,0.0
translation_BSU16530_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16530_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16540_s,2.1083374077136006e-08,2.1037089248922168e-08,2.1043592669995897e-08,2.104122767331511e-08,2.1042410155042597e-08,2.1040045224813436e-08,2.1030586832929242e-08,2.1036498078663272e-08,2.1007245532875927e-08,2.1043592669995897e-08,2.1043592669995897e-08,0.0,0.0
transcription_TU_BSU16540_s,5.854328054924058e-10,5.846444928874573e-10,5.847552905212003e-10,5.847149997354824e-10,5.847351450230436e-10,5.846948546585169e-10,5.845337016242117e-10,5.846344206911916e-10,5.841359127799809e-10,5.847552905212003e-10,5.847552905212003e-10,0.0,0.0
translation_BSU16550_s,7.123756056523799e-11,7.108117106889495e-11,7.110314515382682e-11,7.109515418456033e-11,7.109914961306106e-11,7.109115886832463e-11,7.105920037998047e-11,7.107917359320779e-11,7.098033362600951e-11,7.110314515382682e-11,7.110314515382682e-11,0.0,0.0
transcription_TU_BSU16550_s,1.978089692169788e-12,1.9754261020473572e-12,1.975800470642981e-12,1.975664334117712e-12,1.975732402024561e-12,1.9755962669224344e-12,1.9750517549766905e-12,1.9753920696060188e-12,1.9737076861014056e-12,1.975800470642981e-12,1.975800470642981e-12,0.0,0.0
translation_BSU16570_s,9.054081102507453e-09,9.036269270767337e-09,9.038001292306706e-09,9.037077659435652e-09,9.037590998116252e-09,9.03668443021631e-09,9.031717853594774e-09,9.0357437965907e-09,9.023463643478836e-09,9.037957067864592e-09,9.038001292306706e-09,0.0,0.0
transcription_TU_BSU16570_s,2.5140928968978137e-10,2.5112813863604997e-10,2.511462350698894e-10,2.5113149020044433e-10,2.511402944817165e-10,2.5112602340269254e-10,2.5103167643049077e-10,2.511162656579154e-10,2.509100568930649e-10,2.5114500616962975e-10,2.511462350698894e-10,0.0,0.0
translation_BSU16600_s,3.177793653288443e-11,3.1710720613709784e-11,3.171902596317785e-11,3.17161885662813e-11,3.171724130431373e-11,3.171497622836722e-11,3.170428247020264e-11,3.1711000327884483e-11,3.1668054974330777e-11,3.171901660533345e-11,3.171902596317785e-11,0.0,0.0
translation_BSU16630_s,1.1721666975171794e-09,1.1691951330716478e-09,1.1695831263510787e-09,1.1694573914307925e-09,1.1694890193934364e-09,1.1694350635006513e-09,1.1689675965504594e-09,1.1692204985478805e-09,1.1672662859199836e-09,1.1695828476030036e-09,1.1695831263510787e-09,0.0,0.0
translation_BSU16650_s,1.536146188652035e-12,1.532453777793006e-12,1.5329613405245503e-12,1.5327735283904291e-12,1.5328677791103946e-12,1.5326745821313191e-12,1.5319185606641229e-12,1.5324043809458947e-12,1.5300401892083648e-12,1.5329607844863547e-12,1.5329613405245503e-12,0.0,0.0
translation_BSU16670_s,1.0809472045507989e-13,5.720833024451963e-14,5.723486043188744e-14,5.722521214222541e-14,5.723003615150772e-14,5.722038840403294e-14,5.718180825681204e-14,5.720591881591812e-14,5.708663777847807e-14,5.723486043188744e-14,5.723486043188744e-14,0.0,0.0
transcription_TU_BSU16670_s,3.00152125667407e-15,1.5898841721394032e-15,1.5904312521458447e-15,1.590232301180764e-15,1.5903317748374223e-15,1.5901328311758222e-15,1.5893372025922066e-15,1.5898344430708024e-15,1.5873739950382853e-15,1.5904312521458447e-15,1.5904312521458447e-15,0.0,0.0
translation_BSU16680_s,3.306367217524935e-06,3.302046275192327e-06,3.302629493977e-06,3.302410446256653e-06,3.3025207157392603e-06,3.3022900536008347e-06,3.3014032787265324e-06,3.301986233044048e-06,3.299186591472233e-06,3.302628296041934e-06,3.302629493977e-06,0.0,0.0
transcription_TU_BSU16680_s,9.180958555598916e-08,9.17675989870911e-08,9.177283078606472e-08,9.177073473038387e-08,9.177180348785445e-08,9.176938463294235e-08,9.176070522419844e-08,9.176692818677853e-08,9.173850841249598e-08,9.177279749807637e-08,9.177283078606472e-08,0.0,0.0
translation_BSU16690_s,1.643713925374588e-11,1.6397208736433442e-11,1.6401558264767134e-11,1.6400521668580995e-11,1.640060906936589e-11,1.6400535900571658e-11,1.6394748681687455e-11,1.6396854725804607e-11,1.6372533551621146e-11,1.6401554034798504e-11,1.6401558264767134e-11,0.0,0.0
transcription_TU_BSU16690_s,4.564184324759171e-13,4.556969680096346e-13,4.557633346414782e-13,4.557543491280153e-13,4.557468679672018e-13,4.557646550777109e-13,4.556831062412454e-13,4.556920846774103e-13,4.552612485882523e-13,4.557632170999267e-13,4.557633346414782e-13,0.0,0.0
translation_BSU16730_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16740_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16750_s,1.94715764925977e-07,1.6075976637260605e-07,1.6080282551646456e-07,1.6078401261540494e-07,1.607941830367024e-07,1.6077560519442443e-07,1.2183143593224292e-07,1.6075397424487375e-07,9.046951351591207e-08,1.608024065632081e-07,1.6080282551646456e-07,0.0,0.0
translation_BSU16760_s,6.381364348767552e-08,5.2685340718885386e-08,5.2699452369557927e-08,5.2693286871034254e-08,5.269661999426154e-08,5.269053153088341e-08,3.992746977178393e-08,5.268344248134779e-08,2.9649316192772507e-08,5.26993150671995e-08,5.2699452369557927e-08,0.0,0.0
translation_BSU16770_s,6.342322234771565e-08,6.32837737766135e-08,6.330349791976208e-08,6.329520309679594e-08,6.330003479601713e-08,6.329189518881697e-08,1.816078456912294e-08,6.32822419439467e-08,6.319071697694818e-08,6.330333558275544e-08,6.330349791976208e-08,0.0,0.0
translation_BSU16780_s,1.643713925374588e-11,1.6397208736433442e-11,1.6401558264767134e-11,1.6400521668580995e-11,1.640060906936589e-11,1.6400535900571658e-11,1.6394748681687455e-11,1.6396854725804607e-11,1.6372533551621146e-11,1.6401554034798504e-11,1.6401558264767134e-11,0.0,0.0
translation_BSU16920_s,7.4138636487085475e-09,7.397587819036986e-09,7.399874714716698e-09,7.399043075394792e-09,7.399458889213899e-09,7.398627273259376e-09,7.3953012767889384e-09,7.397379936955275e-09,7.387093424699148e-09,7.399874714716698e-09,7.399874714716698e-09,0.0,0.0
translation_BSU16960_s,1.643713925374588e-11,1.6397208736433442e-11,1.6401558264767134e-11,1.6400521668580995e-11,1.640060906936589e-11,1.6400535900571658e-11,1.6394748681687455e-11,1.6396854725804607e-11,1.6372533551621146e-11,1.6401554034798504e-11,1.6401558264767134e-11,0.0,0.0
transcription_TU_BSU16960_s,4.564184324759171e-13,4.556969680096346e-13,4.557633346414782e-13,4.557543491280153e-13,4.557468679672018e-13,4.557646550777109e-13,4.556831062412454e-13,4.556920846774103e-13,4.552612485882523e-13,4.557632170999267e-13,4.557633346414782e-13,0.0,0.0
translation_BSU16990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17000_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU17000_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17150_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17380_s,1.3393101865798921e-08,1.336375444852437e-08,1.336787803742714e-08,1.3366378477628136e-08,1.3367128247109767e-08,1.3365628728982282e-08,1.3359631489907161e-08,1.3363379608059683e-08,1.3344831515706389e-08,1.336787803742714e-08,1.336787803742714e-08,0.0,0.0
translation_BSU17390_s,1.3393101865798921e-08,1.336375444852437e-08,1.336787803742714e-08,1.3366378477628136e-08,1.3367128247109767e-08,1.3365628728982282e-08,1.3359631489907161e-08,1.3363379608059683e-08,1.3344831515706389e-08,1.336787803742714e-08,1.336787803742714e-08,0.0,0.0
translation_BSU17410_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17460_s,1.1511522649138028e-08,8.763677716211165e-09,1.149115745610603e-08,1.148969552604822e-08,1.1490550575258752e-08,2.0996648767174813e-08,1.1484609089115413e-08,8.76373848589651e-09,1.1472503238204364e-08,1.1491251157011788e-08,1.149115745610603e-08,0.0,0.0
translation_BSU17600_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17660_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU17660_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17680_s,2.4160322044414337e-09,2.3862929045075517e-09,2.411484247971816e-09,2.4112135091958974e-09,2.4113493304101567e-09,2.4110795283164977e-09,2.4099973814229894e-09,2.4106734041623635e-09,2.4073370355590755e-09,2.4114842515823946e-09,2.411484247971816e-09,0.0,0.0
translation_BSU17710_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU17710_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU17890_s,2.3833969486135988e-07,1.510370222588364e-07,1.5109075489981471e-07,1.5109691359730807e-07,1.510855446979472e-07,1.5106019641597452e-07,1.3511288118525086e-07,1.445309645472163e-07,9.328003938873531e-08,1.5108953088424665e-07,1.5109075489981471e-07,0.0,0.0
translation_BSU18000_s,7.43021573066461e-08,7.112420236887209e-08,7.114462185104706e-08,7.113618580956968e-08,7.114059278571866e-08,7.113245910300547e-08,6.599905224578199e-08,7.112221621118435e-08,0.0,7.114465809700112e-08,7.114462185104706e-08,0.0,0.0
translation_BSU18120_s,1.7802256855340304e-08,1.7763175141125424e-08,1.776866646201028e-08,1.776666951985959e-08,1.7767667976907424e-08,1.776567109086677e-08,1.7757684668904858e-08,1.7762675972218415e-08,1.773797587763803e-08,1.776866646201028e-08,1.776866646201028e-08,0.0,0.0
translation_BSU18210_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18220_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18230_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18250_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18260_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_85_s,1.1325808739974723e-06,1.1307701181795128e-06,1.131085229087301e-06,1.1309920631684848e-06,1.1310276309956164e-06,1.1310273744195198e-06,1.1304920059911007e-06,1.1307485693895747e-06,1.1297001787493406e-06,1.1310867397475529e-06,1.131085229087301e-06,0.0,0.0
translation_BSU18410_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18440_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18450_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18470_s,2.6326553290757517e-08,2.6274761824323407e-08,2.6279798023672708e-08,2.627711237620328e-08,2.6278605011179495e-08,2.627596898352971e-08,2.626152766777176e-08,2.6273233902963136e-08,2.623752689949609e-08,2.6279669432254222e-08,2.6279798023672708e-08,0.0,0.0
translation_BSU18480_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU18480_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18540_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU18540_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18570_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU18570_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18670_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18800_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU18830_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU18830_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19230_s,-4.3595436733859e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19310_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU19310_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19350_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU19360_s,1.4991506993414146e-07,1.420574861291253e-07,1.420979222458529e-07,1.420817416700713e-07,1.4208998305249978e-07,1.42073792430583e-07,1.29270465684299e-07,1.4205341139604724e-07,1.025491242161377e-07,1.420979247279247e-07,1.420979222458529e-07,0.0,0.0
