,base,HISt2r_FWD_BSU39390-MONOMER_s,ASPt2r_FWD_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,4FE4St_s,CBL1t_s,METt3_FWD_CPLX_dummy_s,PYDX5Pt_s,TYRt2r_REV_CPLX_dummy_s,PSER_Lt6_FWD_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
transcription_TU_BSU01440_s,9.180958555598916e-08,9.177362976088879e-08,9.176337540082577e-08,9.177244304147351e-08,9.174145130007649e-08,9.177577277866314e-08,9.177577277866314e-08,9.176972719861879e-08,9.177474544462014e-08,9.177032110561197e-08,9.177283078606472e-08,0.0,0.0
translation_BSU01490_s,3.306367217524935e-06,3.3027121037931817e-06,3.3016788743830756e-06,3.3025975879586306e-06,3.299489908656822e-06,3.302932845605498e-06,3.302932845605498e-06,3.302266475828619e-06,3.3028240641032097e-06,3.3023237522509317e-06,3.302629493977e-06,0.0,0.0
transcription_TU_BSU01490_s,9.180958555598916e-08,9.177362976088879e-08,9.176337540082577e-08,9.177244304147351e-08,9.174145130007649e-08,9.177577277866314e-08,9.177577277866314e-08,9.176972719861879e-08,9.177474544462014e-08,9.177032110561197e-08,9.177283078606472e-08,0.0,0.0
translation_BSU01500_s,3.306367217524935e-06,3.3027121037931817e-06,3.3016788743830756e-06,3.3025975879586306e-06,3.299489908656822e-06,3.302932845605498e-06,3.302932845605498e-06,3.302266475828619e-06,3.3028240641032097e-06,3.3023237522509317e-06,3.302629493977e-06,0.0,0.0
transcription_TU_BSU01500_s,9.180958555598916e-08,9.177362976088879e-08,9.176337540082577e-08,9.177244304147351e-08,9.174145130007649e-08,9.177577277866314e-08,9.177577277866314e-08,9.176972719861879e-08,9.177474544462014e-08,9.177032110561197e-08,9.177283078606472e-08,0.0,0.0
translation_BSU01530_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_23_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_14_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_15_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_23_s,1.1922736063782724e-06,1.1912374661910856e-06,1.1909554561399407e-06,1.1911659900883769e-06,1.1903915532671307e-06,1.1913638241414966e-06,1.1913638241414966e-06,1.1909696028687754e-06,1.1913345657858448e-06,1.190994953020705e-06,1.1912390467021663e-06,0.0,0.0
transcription_TU_BSU_tRNA_24_s,1.4818925083986837e-06,1.4804719451793116e-06,1.4800067655737912e-06,1.4803944609905263e-06,1.4792091051424568e-06,1.4805708084236366e-06,1.4805708084236366e-06,1.4802147141129485e-06,1.4805276674751655e-06,1.4802682741952137e-06,1.4804425148532227e-06,0.0,0.0
transcription_TU_BSU_tRNA_25_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_26_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_27_s,1.1333167302970133e-06,1.1321392940161186e-06,1.131690089825127e-06,1.1321317554758504e-06,1.1311524477750293e-06,1.1322129986853673e-06,1.1322129986853673e-06,1.1320897283023774e-06,1.1321865010060796e-06,1.1321303059671037e-06,1.13214052593629e-06,0.0,0.0
transcription_TU_BSU_tRNA_28_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_16_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_29_s,3.306367217524935e-06,3.3027121037931817e-06,3.3016788743830756e-06,3.3025975879586306e-06,3.299489908656822e-06,3.302932845605498e-06,3.302932845605498e-06,3.302266475828619e-06,3.3028240641032097e-06,3.3023237522509317e-06,3.302629493977e-06,0.0,0.0
transcription_TU_BSU_rRNA_24_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_25_s,3.306367217524935e-06,3.3027121037931817e-06,3.3016788743830756e-06,3.3025975879586306e-06,3.299489908656822e-06,3.302932845605498e-06,3.302932845605498e-06,3.302266475828619e-06,3.3028240641032097e-06,3.3023237522509317e-06,3.302629493977e-06,0.0,0.0
transcription_TU_BSU_rRNA_27_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_28_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01580_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01580_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01620_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01630_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01680_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01680_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01730_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01770_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01780_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02090_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02130_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02140_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02230_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02270_s,2.128114482354568e-08,2.1241885477978004e-08,2.1230845656235987e-08,2.1240691845393507e-08,2.1207581919485478e-08,2.1244272843759455e-08,2.1244272843759455e-08,2.1236812771112127e-08,2.1243079144099994e-08,2.123740952871378e-08,2.124099025039549e-08,0.0,0.0
translation_BSU02290_s,1.5595150838278173e-08,1.556638098491659e-08,1.5558290833436397e-08,1.5565506272566527e-08,1.5541242808685173e-08,1.5568130483347085e-08,1.5568130483347085e-08,1.5562663627162223e-08,1.556725572184345e-08,1.556310094032788e-08,1.556572494834997e-08,0.0,0.0
translation_BSU02340_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU02340_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02350_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02360_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02390_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02400_s,0.0,8.158978379987865e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU02400_s,0.0,2.2671641897340247e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02420_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02430_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02460_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02480_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02490_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02630_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU02630_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02640_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU02640_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02750_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02760_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02850_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02860_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02870_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02980_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02990_s,0.0,0.0,0.0,-1.2235906398202034e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03000_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03010_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03040_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03050_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03060_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03070_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03130_s,5.971173004766875e-15,5.954657244201876e-15,5.950015720327049e-15,5.954155341505433e-15,5.9402387894187135e-15,5.9556611342084775e-15,5.9556611342084775e-15,5.952524352518408e-15,5.955159175102629e-15,5.952775254512199e-15,5.954280814535433e-15,0.0,0.0
translation_BSU03150_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03200_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03220_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03270_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03280_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03290_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03300_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03310_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03320_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03330_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03790_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03800_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03810_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03820_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03830_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03860_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03900_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03910_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03930_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03950_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU03950_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03981_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU04000_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU04030_s,1.4080808436566999e-08,1.4054832234211955e-08,1.404752766406725e-08,1.4054042459418106e-08,1.4032135060736052e-08,1.4056411850370549e-08,1.4056411850370549e-08,1.4051475844589805e-08,1.405562203119611e-08,1.4051870693153715e-08,1.4054239901036227e-08,0.0,0.0
translation_BSU04340_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU04360_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU04470_s,0.0,0.0,0.0,8.394501165979522e-09,7.114338008073471e-09,0.0,0.0,9.367115163448196e-08,0.0,9.367470771457479e-08,0.0,0.0,0.0
translation_BSU04520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU04560_s,1.1020985114106937e-07,1.1000653657943348e-07,1.0994936403909789e-07,1.1000035504782205e-07,1.0982888682861335e-07,1.1001890016370372e-07,1.1001890016370372e-07,1.0998026626957911e-07,1.1001271828472742e-07,1.0998335673144057e-07,1.1000190041444216e-07,0.0,0.0
transcription_TU_BSU04560_s,3.0602531696473703e-09,3.0567905533526936e-09,3.0558164955660625e-09,3.0566852452671764e-09,3.0537633850289882e-09,3.057001172826295e-09,3.057001172826295e-09,3.0563430015920166e-09,3.0568958625390667e-09,3.0563956537082815e-09,3.05671157218535e-09,0.0,0.0
translation_BSU04570_s,9.207072037470985e-08,9.190086878740915e-08,9.185310611538075e-08,9.18957046567748e-08,9.175245791158406e-08,9.191119748396746e-08,9.191119748396746e-08,9.187892223428602e-08,9.190603306314006e-08,9.188150404568426e-08,9.189699567583057e-08,0.0,0.0
transcription_TU_BSU04570_s,2.5565746704236826e-09,2.5536819564481955e-09,2.5528682161049033e-09,2.553593980725568e-09,2.5511530212815712e-09,2.553857910652458e-09,2.553857910652458e-09,2.5533080659784795e-09,2.5537699330904926e-09,2.5533520522303754e-09,2.553615974570005e-09,0.0,0.0
translation_BSU04620_s,-6.415173252049968e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU04620_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU04640_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU04640_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU04730_s,6.804265717987952e-11,6.030113161506727e-11,6.027254163685146e-11,6.030223862689887e-11,6.022023173953268e-11,6.03048131790366e-11,6.03048131790366e-11,5.760162676237862e-11,6.030138238314927e-11,4.5318888511979094e-11,6.03002898045079e-11,0.0,0.0
translation_BSU04740_s,1.5482503036610594e-07,1.0438470381218335e-07,1.0434173284143982e-07,1.0437930302755845e-07,1.0421161662744842e-07,1.0439379646594432e-07,1.0439379646594432e-07,8.598350436025182e-08,1.043878512693396e-07,0.0,1.0437818857976768e-07,0.0,0.0
transcription_TU_BSU_tRNA_45_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_46_s,1.4536286373659641e-06,1.451958780633682e-06,1.451648052107022e-06,1.4519220872544807e-06,1.4504085633720126e-06,1.4520123000459094e-06,1.4520123000459094e-06,1.4516927648963534e-06,1.4519606412123671e-06,1.451659406395705e-06,1.4518869702829731e-06,0.0,0.0
transcription_TU_BSU_tRNA_47_s,1.6172363293794014e-06,1.615019500169871e-06,1.6145166415552569e-06,1.6149845308416841e-06,1.6128132709615195e-06,1.6152020464807264e-06,1.6152020464807264e-06,1.614912492238705e-06,1.615121240525082e-06,1.6149415689746361e-06,1.6149513248306016e-06,0.0,0.0
transcription_TU_BSU_tRNA_48_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_49_s,1.577780102404414e-06,1.5759787360339342e-06,1.5755420646808109e-06,1.5759445391874993e-06,1.574359094216731e-06,1.5761364111992246e-06,1.5761364111992246e-06,1.5758187073159236e-06,1.5760858440836883e-06,1.5758236640700368e-06,1.5759656328870536e-06,0.0,0.0
transcription_TU_BSU_tRNA_50_s,2.5423974977582373e-06,2.539622242986361e-06,2.5389417509848444e-06,2.539447056385632e-06,2.537297382061425e-06,2.5397398314563112e-06,2.5397398314563112e-06,2.5392700897451664e-06,2.5396497770724038e-06,2.5393108764235174e-06,2.539474399771525e-06,0.0,0.0
transcription_TU_BSU_tRNA_51_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU05340_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU05340_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU05740_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU05810_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU05820_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU05830_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU05860_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_79_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_80_s,2.147143371835747e-06,2.1447677202743675e-06,1.5654966184588268e-06,2.144715688360157e-06,2.1425917613541653e-06,1.9000166562973394e-06,2.1449062266051177e-06,1.2864219853686388e-06,2.144867562704926e-06,2.1446162545560086e-06,2.1447937183548662e-06,0.0,0.0
transcription_TU_BSU_rRNA_30_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_12_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_13_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_21_s,7.797497634107055e-07,7.789131905952066e-07,7.786595733667607e-07,7.788985176936123e-07,7.78303787442321e-07,7.789384713599659e-07,7.789384713599659e-07,7.787694218583892e-07,7.789156609455368e-07,7.055128611923586e-07,7.788831033384895e-07,0.0,0.0
transcription_TU_BSU_tRNA_22_s,1.4347981470825296e-06,1.4330787422775973e-06,1.4324322039293494e-06,1.433125849573898e-06,1.4319333775004275e-06,1.4332604906570281e-06,1.4332604906570281e-06,1.4327564578539072e-06,1.4332116654789827e-06,1.4328002986404557e-06,1.4331523998657256e-06,0.0,0.0
translation_BSU05900_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU05900_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU05980_s,0.0,0.0,0.0,1.6502053562978373e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU05980_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU05990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU05990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06020_s,1.593346025652943e-10,1.588914173805213e-10,1.5892509993052746e-10,1.5889444325624504e-10,1.5817883275760858e-10,1.5892495958969745e-10,1.5892495958969745e-10,1.594008354908123e-10,1.589124945873532e-10,1.5939796875125565e-10,1.5882859459294662e-10,0.0,0.0
translation_BSU06030_s,1.593346025652943e-10,1.588914173805213e-10,1.5892509993052746e-10,1.5889444325624504e-10,1.5817883275760858e-10,1.5892495958969745e-10,1.5892495958969745e-10,1.594008354908123e-10,1.589124945873532e-10,1.5939796875125565e-10,1.5882859459294662e-10,0.0,0.0
translation_BSU06150_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06160_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06170_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU06170_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06230_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06240_s,1.7336498488013928e-09,1.7304575817997953e-09,1.7295599028500425e-09,1.7303605243014848e-09,1.7276682546073767e-09,1.7306517048875463e-09,1.7306517048875463e-09,1.7300451060584833e-09,1.7305546419951513e-09,1.7300936300877953e-09,1.7303847884232139e-09,0.0,0.0
translation_BSU06310_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06360_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06370_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06420_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06430_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06440_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06450_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06470_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06480_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06490_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06500_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06530_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06660_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU06670_s,2.170308905617994e-08,2.166058017917052e-08,2.1649472830429215e-08,2.1659336629786318e-08,2.162116063780549e-08,2.166381263905718e-08,2.166381263905718e-08,2.165567845962353e-08,2.1662372862048077e-08,2.1656209553989335e-08,2.1659708509634492e-08,0.0,0.0
transcription_TU_BSU06670_s,6.026407475162966e-10,6.018902051699156e-10,6.017025816721376e-10,6.018687364214427e-10,6.011706992951047e-10,6.019538510832668e-10,6.019538510832668e-10,6.018096113948484e-10,6.019269317879068e-10,6.018178270211612e-10,6.01875798528194e-10,0.0,0.0
translation_BSU06680_s,2.170308905617994e-08,2.166058017917052e-08,2.1649472830429215e-08,2.1659336629786318e-08,2.162116063780549e-08,2.166381263905718e-08,2.166381263905718e-08,2.165567845962353e-08,2.1662372862048077e-08,2.1656209553989335e-08,2.1659708509634492e-08,0.0,0.0
transcription_TU_BSU06680_s,6.026407475162966e-10,6.018902051699156e-10,6.017025816721376e-10,6.018687364214427e-10,6.011706992951047e-10,6.019538510832668e-10,6.019538510832668e-10,6.018096113948484e-10,6.019269317879068e-10,6.018178270211612e-10,6.01875798528194e-10,0.0,0.0
