,base,asp__L_s,cbl1_s,man6p_c,pser__L_s,acnam_s,3amp_s,so4_s,f6p_s,adn_c,pep_s,6pgc_s,leu__L_s,gmp_s,pi_c,pyr_c,zn2_s,arg__L_s,k_s,mg2_s,mn2_s,met__L_c
translation_BSU01500_s,6.842453167074822e-08,6.842507721080299e-08,6.842507721080299e-08,6.672734851733472e-08,6.805991035710693e-08,6.872019878344912e-08,1.0710582491132119e-07,6.841716915219938e-08,6.842507721080299e-08,1.0712319509296143e-07,3.8265219910391706e-08,6.657239163153167e-08,6.859702881372404e-08,6.843068058237915e-08,6.842507721080299e-08,3.065116836596478e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01500_s,5.051409228860072e-09,5.051424014987574e-09,5.051424014987574e-09,4.939352662919062e-09,5.031677117298788e-09,5.124349413098414e-09,7.921228832521139e-09,5.0509421515403375e-09,5.051424014987574e-09,7.922513479586307e-09,3.5586764077213725e-09,4.9296789783399725e-09,5.0644248426179206e-09,5.056430445588513e-09,5.051424014987574e-09,6.97999342058717e-09,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01530_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_23_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_14_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_15_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_23_s,2.505100490118368e-08,2.5051203233197096e-08,2.5051203233197096e-08,2.4577495142910136e-08,2.493632773863869e-08,0.0,2.9016567541277223e-08,2.5048964761730777e-08,2.5051203233197096e-08,2.9022026875067218e-08,0.0,2.4518223143430766e-08,2.509515007214875e-08,2.5055150920572755e-08,2.5051203233197096e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_24_s,3.19703549321029e-08,3.19706092468294e-08,3.19706092468294e-08,3.118568811134736e-08,3.1770619203944703e-08,3.199368192074527e-08,4.89141743136684e-08,3.1967133722380366e-08,3.19706092468294e-08,4.892221136373285e-08,1.680355499098203e-08,3.1113478881593985e-08,3.20503656185078e-08,3.1970621336614523e-08,3.19706092468294e-08,1.3615984038002708e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_25_s,4.458431718100461e-08,4.004849889345797e-08,4.4584671762504104e-08,4.350799084574713e-08,4.428067550978066e-08,4.4474875543786254e-08,6.789373795583776e-08,4.457943716046954e-08,4.4584671762504104e-08,6.790495699858507e-08,2.1724120284214628e-08,4.340591865745354e-08,4.470331319529922e-08,4.4579916847157295e-08,4.4584671762504104e-08,1.5526937110925003e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_26_s,0.0,0.0,0.0,0.0,0.0,1.3818893143533576e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.0689248012464973e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_27_s,2.2621921451529134e-08,2.2622100674421818e-08,2.2622100674421818e-08,2.214162683578966e-08,2.2517484448367138e-08,2.2697641038917402e-08,2.9660039088152643e-08,2.261981842008453e-08,2.2622100674421818e-08,2.9665007972785e-08,1.1880233580764449e-08,2.2088277777977654e-08,2.2669544226847713e-08,2.2620906960617175e-08,2.2622100674421818e-08,1.0114752544338109e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_28_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_16_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_29_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_24_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_25_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.843068058237915e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_27_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.843068058237915e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_28_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.859702881372404e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01580_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01580_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01620_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01630_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01680_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9390731945799313e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01680_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0114152161202825e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01730_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01770_s,1.639465405400287e-08,1.6394833808587037e-08,1.6394833808587037e-08,1.630825982451652e-08,1.1774622907820998e-08,1.1710582753263146e-08,1.608330714016618e-08,1.6384255904972206e-08,1.6394833808587037e-08,1.608319719916095e-08,1.1208222117575522e-08,1.6294690951914114e-08,1.699312392493768e-08,1.636186021235591e-08,1.6394833808587037e-08,1.6604311671268523e-09,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01780_s,0.0,0.0,0.0,0.0,0.0,5.526588080324371e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02090_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02130_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02140_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02230_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02270_s,2.1588084738567332e-09,2.158832260479553e-09,2.158832260479553e-09,2.1461962866628677e-09,2.152082125756527e-09,2.1120856010819975e-09,2.150372503463122e-09,2.158737114774545e-09,2.158832260479553e-09,2.150372503463122e-09,1.3102724309681325e-09,2.1444890043015183e-09,2.1585468296546677e-09,2.154552779500348e-09,2.158832260479553e-09,2.0118552247647836e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02290_s,1.5820081137505178e-09,1.5820255449542371e-09,1.5820255449542371e-09,1.5727657086393363e-09,1.5770789422194157e-09,1.5477688726494701e-09,1.575826104660008e-09,1.5819558207155503e-09,1.5820255449542371e-09,1.575826104660008e-09,9.6018782681171e-10,1.5715145858181939e-09,1.5818163768476865e-09,1.5788894753520795e-09,1.5820255449542371e-09,1.4743185084794512e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02340_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU02340_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02350_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02360_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02390_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02400_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU02400_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02420_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02430_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02460_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02480_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02490_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02630_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU02630_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02640_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU02640_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02750_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02760_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02850_s,1.1699513626468297e-15,1.1699708125452021e-15,1.169970812545202e-15,1.1584346731171098e-15,1.1640947392402515e-15,1.1329204399045924e-15,1.196973683214514e-15,1.1687479058042012e-15,1.169970812545202e-15,1.196989101783929e-15,5.493372201298313e-16,1.1567834336652373e-15,1.169915322504467e-15,1.1665639797970082e-15,1.169970812545202e-15,3.51595894881397e-17,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02860_s,1.1699513626468297e-15,1.1699708125452021e-15,1.169970812545202e-15,1.1584346731171098e-15,1.1640947392402515e-15,1.1329204399045924e-15,1.196973683214514e-15,1.1687479058042012e-15,1.169970812545202e-15,1.196989101783929e-15,5.493372201298313e-16,1.1567834336652373e-15,1.169915322504467e-15,1.1665639797970082e-15,1.169970812545202e-15,3.51595894881397e-17,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02870_s,1.1699513626468297e-15,1.1699708125452021e-15,1.169970812545202e-15,1.1584346731171098e-15,1.1640947392402515e-15,1.1329204399045924e-15,1.196973683214514e-15,1.1687479058042012e-15,1.169970812545202e-15,1.196989101783929e-15,5.493372201298313e-16,1.1567834336652373e-15,1.169915322504467e-15,1.1665639797970082e-15,1.169970812545202e-15,3.51595894881397e-17,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02980_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03000_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03010_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03040_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03050_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4113790534404937e-36,0.0,0.0,0.0,0.0,-3.5069500939490305e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03060_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03070_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03130_s,1.5782124875598751e-15,1.5782386052229779e-15,1.5782386052229777e-15,1.5637672647549542e-15,1.147868183672326e-15,8.820617051229881e-17,1.592336189730883e-15,1.5772146383129912e-15,1.5782386052229777e-15,1.5923424585509449e-15,8.280116663038617e-16,1.5617361479104634e-15,1.6337356502561753e-15,1.5735618734633657e-15,1.5782386052229777e-15,4.95014255848992e-17,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03150_s,6.467078721213508e-10,6.467162657125408e-10,6.467162657125408e-10,6.264372428748307e-10,6.425305300949117e-10,6.386428764626221e-10,1.15123462240217e-09,6.466189959486762e-10,6.467162657125408e-10,1.1514148835461025e-09,2.654621023114184e-10,6.247253895200135e-10,6.48433739910057e-10,6.460659988845837e-10,6.467162657125408e-10,9.079908784266138e-11,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03200_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03220_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03270_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03280_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03290_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03300_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03310_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03320_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03330_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03790_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03800_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03810_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03820_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03830_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03860_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03900_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03910_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03930_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03950_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU03950_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03981_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU04000_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU04030_s,1.4279669546632949e-09,1.4279826885793699e-09,1.4279826885793697e-09,1.419624488549711e-09,1.4235177397704623e-09,1.39706161073991e-09,1.4223868918191491e-09,1.4279197534351569e-09,1.4279826885793697e-09,1.4223868918191491e-09,8.666937135401502e-10,1.418495188371483e-09,1.4277938873074116e-09,1.4251519801142979e-09,1.4279826885793697e-09,1.330763156306501e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU04340_s,3.660649378366869e-11,3.660685334818991e-11,3.660685334818989e-11,3.68433381512257e-11,3.6597252455549345e-11,3.5612425733683093e-11,2.553912908261897e-11,3.4263288490635574e-11,3.660685334818989e-11,2.553372544258227e-11,2.6450442522504686e-11,3.652543390353968e-11,3.654483471319042e-11,3.651422271239345e-11,3.660685334818989e-11,2.4638619445736922e-12,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU04360_s,5.102978179038727e-14,5.103044314714051e-14,5.103044314714051e-14,5.0077317204115263e-14,5.1400232589153e-14,5.3710655319583716e-14,5.140211276951501e-14,5.102243440604005e-14,5.103044314714051e-14,5.140237428719268e-14,5.5879165075771494e-14,4.994954031337964e-14,5.113644496226574e-14,5.111753449027432e-14,5.103044314714051e-14,1.0806461595547031e-14,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU04470_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU04520_s,0.0,0.0,0.0,2.1212779713961197e-10,0.0,-4.874887647919492e-26,0.0,0.0,0.0,0.0,0.0,2.1195905113596863e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU04560_s,1.1179941799117434e-08,1.1180064984227155e-08,1.1180064984227155e-08,1.111462636215554e-08,1.114510768521081e-08,1.093797545303583e-08,1.1136253968926942e-08,1.117957224786017e-08,1.1180064984227155e-08,1.1136253968926942e-08,6.7855808871463535e-09,1.110578476380826e-08,1.1178586807701292e-08,1.1157902597495152e-08,1.1180064984227155e-08,1.041890681526632e-09,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU04560_s,8.2535400394013e-10,8.253589334866017e-10,8.253589334866017e-10,8.22737011721685e-10,8.239591121302481e-10,8.156263963943647e-10,8.236042820078021e-10,8.253392153260738e-10,8.253589334866017e-10,8.236042820078021e-10,6.31060965344537e-10,8.223822570643962e-10,8.252997792078852e-10,8.244716832089133e-10,8.253589334866017e-10,2.3726306335853335e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU04570_s,9.339866486839755e-09,9.339969397257234e-09,9.339969397257234e-09,9.28530113473731e-09,9.310765622191166e-09,9.137724704054352e-09,9.303369114276407e-09,9.339557758989028e-09,9.339969397257234e-09,9.303369114276407e-09,5.6687611313505804e-09,9.277914750301893e-09,9.338734509666262e-09,9.321454655693646e-09,9.339969397257234e-09,8.704088119769475e-10,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU04570_s,6.895112997625772e-10,6.895154179687997e-10,6.895154179687997e-10,6.873250309647105e-10,6.883459892894125e-10,6.81384731901464e-10,6.880495596631494e-10,6.894989451650942e-10,6.895154179687997e-10,6.880495596631494e-10,5.271964082889474e-10,6.87028664383006e-10,6.894659997271608e-10,6.887741977296501e-10,6.895154179687997e-10,1.9821260019459484e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU04620_s,0.0,-6.5077715921409975e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU04620_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU04640_s,5.91300256552799e-09,5.913067717376087e-09,5.913067717376087e-09,5.8784576319975895e-09,5.8945790165866155e-09,5.785028050914246e-09,5.889896340411583e-09,5.912807112137306e-09,5.913067717376087e-09,5.889896340411583e-09,3.5888520633856504e-09,5.873781364924807e-09,5.91228591888851e-09,5.901346167124822e-09,5.913067717376087e-09,5.510495835812865e-10,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU04640_s,4.365246644801004e-10,4.365272716869587e-10,4.365272716869587e-10,4.351405533657783e-10,4.3578691476738566e-10,4.3137979258290497e-10,4.355992472945089e-10,4.3651684287293764e-10,4.365272716869587e-10,4.355992472945089e-10,3.337642694509721e-10,4.3495292580595985e-10,4.3649598535219075e-10,4.3605801046337605e-10,4.365272716869587e-10,1.2548697726268917e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU04730_s,2.7751611553774424e-11,2.775177431954205e-11,2.775177431954205e-11,3.002820698020286e-11,2.7685952995195225e-11,3.44460006202193e-11,2.811660994938573e-11,2.7733922281281717e-11,2.775177431954205e-11,2.8116727599252546e-11,2.2051317599019712e-11,3.033343838843635e-11,2.775391651380462e-11,2.7723263242381525e-11,2.775177431954205e-11,1.4269860706195725e-11,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU04740_s,3.825022427597427e-09,3.825066041216661e-09,3.82506604121666e-09,3.785917599371993e-09,3.809953119994749e-09,3.7501264266724085e-09,4.280242389171199e-09,3.779685743791556e-09,3.82506604121666e-09,4.280432398647702e-09,2.211762450501455e-09,3.775205793628869e-09,3.826588157815408e-09,3.818272560924292e-09,3.82506604121666e-09,3.97180820935239e-10,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_45_s,0.0,0.0,0.0,0.0,0.0,2.5334329886807827e-08,0.0,0.0,0.0,0.0,1.3227159948296276e-08,0.0,0.0,0.0,0.0,1.1293394540877463e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_46_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.046344332421964e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
