,base,asp__L_s,3amp_s,pep_s,gmp_s,so4_s,adn_c,pser__L_s,pi_c,acnam_s,f6p_s,6pgc_s,cbl1_s,man6p_c,leu__L_s,pyr_c,arg__L_s,zn2_s,k_s,mg2_s,mn2_s,met__L_c
translation_BSU37500_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7559842356117505e-58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU37660_s,1.4391588072007174e-08,4.792568024039591e-10,5.114547561421435e-10,2.813416812359171e-10,4.784082296583602e-10,4.718717991374595e-10,5.114741229001358e-10,4.774180820433535e-10,4.792568024039591e-10,4.701092547542958e-10,4.792568024039592e-10,4.732014439377515e-10,4.792568024039592e-10,4.746412434461649e-10,4.792568145735294e-10,4.9661165309234784e-11,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU37710_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0760195076831623e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU37760_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU37780_s,0.0,1.5572775953443327e-09,1.6906765138849697e-09,8.981095147549583e-10,1.554683279542305e-09,1.5571785725975302e-09,1.6907619433344465e-09,1.5512354113270524e-09,1.5572775953443327e-09,1.531184130339637e-09,1.5572775953443327e-09,1.5389876388805954e-09,1.5572775953443327e-09,1.5404615081135157e-09,1.5572776826849547e-09,1.6766827743162686e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU37790_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38020_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38040_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38050_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38060_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38110_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38140_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38150_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38160_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38170_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38190_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38200_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38240_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU38240_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38260_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38270_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.621418464717982e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38280_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38290_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38300_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38390_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU38390_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38490_s,1.3247124768283212e-11,1.2519277400389059e-12,1.2470215209659134e-12,7.593383883073045e-13,1.2494458635694188e-12,1.2518725604750395e-12,1.2470215209659134e-12,1.2480130129262856e-12,1.2519277400389059e-12,1.2243259512866318e-12,1.2519277400389059e-12,1.2433894213771219e-12,1.2519277400389059e-12,1.2441594240967292e-12,1.2519277400389059e-12,1.1628090347883057e-13,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38500_s,1.2817113129008588e-10,1.2112892234427289e-11,1.2065422639330848e-11,7.346896927728627e-12,1.2088879105512097e-11,1.2112358350490318e-11,1.2065422639330848e-11,1.2075015713182629e-11,1.2112892234427289e-11,1.1845834095254386e-11,1.2112892234427289e-11,1.203028065030329e-11,1.2112892234427289e-11,1.2037730728821824e-11,1.2112892234427289e-11,1.1250633784320047e-12,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38510_s,1.2817113129008588e-10,1.2112892234427289e-11,1.2065422639330848e-11,7.346896927728627e-12,1.2088879105512097e-11,1.2112358350490318e-11,1.2065422639330848e-11,1.2075015713182629e-11,1.2112892234427289e-11,1.1845834095254386e-11,1.2112892234427289e-11,1.203028065030329e-11,1.2112892234427289e-11,1.2037730728821824e-11,1.2112892234427289e-11,1.1250633784320047e-12,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38520_s,1.2817113129008588e-10,1.2112892234427289e-11,1.2065422639330848e-11,7.346896927728627e-12,1.2088879105512097e-11,1.2112358350490318e-11,1.2065422639330848e-11,1.2075015713182629e-11,1.2112892234427289e-11,1.1845834095254386e-11,1.2112892234427289e-11,1.203028065030329e-11,1.2112892234427289e-11,1.2037730728821824e-11,1.2112892234427289e-11,1.1250633784320047e-12,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38530_s,1.2817113129008588e-10,1.2112892234427289e-11,1.2065422639330848e-11,7.346896927728627e-12,1.2088879105512097e-11,1.2112358350490318e-11,1.2065422639330848e-11,1.2075015713182629e-11,1.2112892234427289e-11,1.1845834095254386e-11,1.2112892234427289e-11,1.203028065030329e-11,1.2112892234427289e-11,1.2037730728821824e-11,1.2112892234427289e-11,1.1250633784320047e-12,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38550_s,1.642401166296631e-08,1.05703939553075e-08,1.050863214242104e-08,6.919633579545919e-07,1.0549235944809563e-08,1.0550076009678577e-08,1.0508594345322915e-08,5.970599374737292e-09,1.05703939553075e-08,2.8098018210001974e-10,1.0570393955307502e-08,1.0498729652982904e-08,1.0570393955307502e-08,1.0507742267902683e-08,1.057039422138974e-08,4.5974005974298195e-07,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38560_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38570_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.443643315675852e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38580_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38590_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38630_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38700_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38710_s,8.638649344192252e-05,1.8746835542148472e-06,3.0251819759782097e-10,1.746138551646875e-10,1.8741277556065973e-06,1.8746730394307774e-06,0.0,1.8789135402827524e-06,1.8746835542148472e-06,1.910470630370329e-06,1.8746835542148472e-06,1.859292909083431e-06,1.8746835542148472e-06,1.8636499528017162e-06,1.8746835557252622e-06,4.610400431170137e-07,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38750_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38760_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38770_s,4.496444776959916e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38830_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38860_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38980_s,4.515043905222181e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU38990_s,4.515043905222181e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39020_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39050_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39060_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39260_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39270_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39350_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39360_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39370_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39380_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39390_s,4.6939447172032394e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39400_s,8.488811035686325e-09,7.190496304165763e-12,7.279805760612192e-12,4.3247451182621164e-12,7.1764638076338395e-12,4.370863143175714e-11,7.279858401328601e-12,7.167210242605505e-12,7.190496304165763e-12,7.033966755009867e-12,7.190496304165763e-12,0.0,7.190496304165763e-12,7.141063629278574e-12,7.19049630680612e-12,6.768165165101017e-13,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39410_s,2.642679852840328e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39420_s,0.0,2.16273356235988e-09,2.1541573402486808e-09,6.644408285068827e-10,2.1584459659602312e-09,2.2063067930416006e-09,2.1541572950856632e-09,2.1559716154272043e-09,2.16273356235988e-09,2.1150501232329487e-09,2.16273356235988e-09,2.154110738834423e-09,2.16273356235988e-09,2.149318038162174e-09,2.1627335623576146e-09,2.008724145492439e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39450_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39540_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39670_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39700_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39710_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3931883013403645e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39720_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39730_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39740_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39750_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39760_s,0.0,-9.964248867297855e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.744562789947067e-26,0.0,0.0,0.0,-9.902419871150674e-26,2.3798151885503016e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39780_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39860_s,0.0,1.8796750317271944e-12,1.8723087140103258e-12,1.1400892906876978e-12,1.8759486814896147e-12,1.8795921837758755e-12,1.8723087140103258e-12,1.873797364371258e-12,1.8796750317271944e-12,1.8382330287350356e-12,1.8796750317271944e-12,1.8668553905544635e-12,1.8796750317271944e-12,1.8680114915338726e-12,1.8796750317271944e-12,1.74587002065347e-13,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39920_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39980_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40040_s,0.0,5.205811113012934e-11,3.629189679432778e-11,3.77572163167781e-11,5.1926372213308045e-11,4.8707615656645405e-11,3.6284190580534914e-11,5.204811625728622e-11,5.205811113012934e-11,5.0770172431861245e-11,5.205811113012937e-11,5.196099540657496e-11,5.205811113012937e-11,5.241795667596036e-11,5.2058103678891055e-11,3.4987485733460263e-12,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40060_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40070_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40110_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40190_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40320_s,0.0,7.278110860369468e-10,7.540222580554449e-10,2.0364827041444374e-10,7.271704916293741e-10,7.277504191628253e-10,7.541432750358391e-10,7.288675629032442e-10,7.278110860369468e-10,7.365197405479728e-10,7.278110860369468e-10,7.12436006782961e-10,7.278110860369468e-10,7.138294985317235e-10,7.278097668585817e-10,1.49582209355505e-11,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40330_s,0.0,8.210127737568675e-10,9.395895515952494e-10,4.551862082385978e-10,8.197454978633396e-10,8.209516251819566e-10,9.396588316480432e-10,8.174062829389242e-10,8.210127737568675e-10,8.079149464198943e-10,8.210127737568675e-10,8.090161037494697e-10,8.210127737568675e-10,8.099386482144017e-10,8.210128052576633e-10,9.377866292655715e-11,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40340_s,0.0,2.0672473847189754e-09,2.2855810336757724e-09,1.1617841516950204e-09,2.063932982574233e-09,2.0671052355672117e-09,2.2857248672063135e-09,2.058808545711022e-09,2.0672473847189754e-09,2.0339247099133355e-09,2.0672473847189754e-09,2.0400632806207906e-09,2.0672473847189754e-09,2.042231145502301e-09,2.0672474678111837e-09,2.29279190005241e-10,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_1_s,1.2408471578775722e-06,2.2945970132430567e-08,4.6207078966298386e-08,0.0,2.294437694177958e-08,2.2942717197179488e-08,4.621419334209171e-08,2.283779779757645e-08,2.2945970132430563e-08,0.0,2.2945970132430567e-08,2.2114540345717178e-08,2.2945970132430567e-08,2.2155143026178604e-08,2.2945974414903254e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.797016004758046e-09,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_3_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_4_s,0.0,0.0,0.0,0.0,0.0,0.0,1.0446443617857503e-08,0.0,7.389576790575468e-09,0.0,7.389576790575468e-09,7.195878522378851e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40420_s,0.0,9.064849671564732e-11,1.3902010993193612e-10,4.2718917614150706e-11,0.0,9.063544800379048e-11,1.3904396694053684e-10,8.978435935504974e-11,9.064849671564732e-11,8.891375122904218e-11,9.064849671564732e-11,8.783766533742196e-11,9.064849671564732e-11,8.802316251282463e-11,9.064842830593341e-11,1.4163627238247417e-11,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40500_s,3.4517800587551104e-06,6.859702794317498e-08,1.0727560827023928e-07,3.7952264196819215e-08,6.860235274683509e-08,6.858908688374889e-08,1.0729299848645401e-07,6.822496132866973e-08,6.859702794317498e-08,6.85042327361257e-08,6.859702794317498e-08,6.667178757735535e-08,6.859702794317498e-08,6.679136002699112e-08,6.859702881372404e-08,3.0591257005699134e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40550_s,8.92715042985243e-06,1.5210853678850926e-07,1.74463302930788e-07,8.495001263278128e-08,1.6396606842241335e-07,1.5233475257143828e-07,1.7447356275135486e-07,2.602240209504427e-07,1.5210853678850928e-07,6.543642932041903e-07,1.5210853678850926e-07,1.5015443479016662e-07,1.5210853678850926e-07,1.5026864175373476e-07,1.521085538396437e-07,2.0033723137512173e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40850_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU40850_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40890_s,3.4517800587551104e-06,6.859702794317498e-08,1.0727560827023928e-07,3.7952264196819215e-08,6.860235274683509e-08,6.858908688374889e-08,1.0729299848645401e-07,6.822496132866973e-08,6.859702794317498e-08,6.85042327361257e-08,6.859702794317498e-08,6.667178757735535e-08,6.859702794317498e-08,6.679136002699112e-08,6.859702881372404e-08,3.0591257005699134e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40910_s,3.4517800587551104e-06,6.859702794317498e-08,1.0727560827023928e-07,3.7952264196819215e-08,6.860235274683509e-08,6.858908688374889e-08,1.0729299848645401e-07,6.822496132866973e-08,6.859702794317498e-08,6.85042327361257e-08,6.859702794317498e-08,6.667178757735535e-08,6.859702794317498e-08,6.679136002699112e-08,6.859702881372404e-08,3.0591257005699134e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU41050_s,3.1284559613180645e-13,5.400957587057003e-15,8.228088646051373e-15,2.905148576003797e-15,5.399238500457451e-15,5.400357018346537e-15,8.229331034395625e-15,5.371116570801365e-15,5.400957587057003e-15,5.363560139833301e-15,5.400957587057003e-15,5.2573680484523496e-15,5.400957587057003e-15,5.266340513359526e-15,5.400958155383204e-15,1.9955330226726037e-15,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU41050_s,8.454458315331914e-15,3.9874531376707137e-16,6.085619347475968e-16,2.702795456384646e-16,3.9898081705505206e-16,3.9870902225768486e-16,6.086538236767284e-16,3.971113605096969e-16,3.9874531376707137e-16,4.0004968908795755e-16,3.9874531376707137e-16,3.8936278998291724e-16,3.9874531376707137e-16,3.8991670512120383e-16,3.987453557258177e-16,4.55197130347855e-16,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU41060_s,3.4517800587551104e-06,6.859702794317498e-08,1.0727560827023928e-07,3.7952264196819215e-08,6.860235274683509e-08,6.858908688374889e-08,1.0729299848645401e-07,6.822496132866973e-08,6.859702794317498e-08,6.85042327361257e-08,6.859702794317498e-08,6.667178757735535e-08,6.859702794317498e-08,6.679136002699112e-08,6.859702881372404e-08,3.0591257005699134e-08,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_5_AUC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_5_AUA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_5_AUU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_6_GCA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_6_GCG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_6_GCC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_6_GCU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_7_AGC_s,0.0,0.00018550406779870658,0.00025968590512875033,9.69040451406189e-05,0.0,0.00018548529202915104,0.00025972644821739636,0.0001845758007756127,0.00018550406779870658,0.0001852512146188779,0.00018550406779870658,0.00018079462627418143,0.00018550406779870658,0.0001811184335981541,0.0001855040696900434,8.598976205453893e-05,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_7_AGU_s,0.0,6.28493213222675e-05,0.00012596378033697344,3.0097688618714375e-05,0.0,6.284095532847784e-05,0.0001259818706139903,6.241800938845576e-05,6.28493213222675e-05,6.162871781889181e-05,6.28493213222675e-05,6.07392181436741e-05,6.28493213222675e-05,6.083666686545591e-05,6.284934245431082e-05,2.3570736966939168e-05,0.0,0.0,0.0,0.0,0.0,0.0
