,base,leu__L_s,asp__L_s,pser__L_s,acnam_s,pi_c,so4_s,gmp_s,cbl1_s,f6p_s,pyr_c,man6p_c,6pgc_s,arg__L_s,zn2_s,mg2_s,k_s,adn_c,pep_s,3amp_s,mn2_s,met__L_c
translation_BSU11610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU11610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11640_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU11640_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11650_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11670_s,0.0,1.0194259213041732e-11,1.0226316959538754e-11,1.0234998735025994e-11,1.0007285767334269e-11,1.0226316959538745e-11,8.530805173989467e-12,1.0183177239530699e-11,1.0226316959538745e-11,1.0226316959538754e-11,1.0226316959538745e-11,1.0208140383006841e-11,1.020935738765618e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11710_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11720_s,1.5108031529012682e-08,1.326156118183769e-10,1.330763156306501e-10,1.3288425862632842e-10,1.30210022947002e-10,1.330763156306501e-10,1.330763156306501e-10,1.3257725589325042e-10,1.330763156306501e-10,1.330763156306501e-10,1.330763156306501e-10,1.330763156306501e-10,1.330763156306501e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11870_s,1.290889979364692e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.636132065551356e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU11880_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_83_s,2.000161504207741e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.7803086325032103e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12010_s,4.3472638756509735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.983986216805249e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12020_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12080_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU12080_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12160_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU12160_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12290_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12300_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12330_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12340_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12360_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12380_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12390_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12840_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9288190225350027e-08,2.7398920440663048e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12910_s,9.662384933193912e-09,9.73784284004825e-12,9.7732228752614e-12,9.743849833081472e-12,9.568249023759619e-12,9.7732228752614e-12,9.773192467308168e-12,9.74043473886991e-12,9.7732228752614e-12,9.7732228752614e-12,9.7732228752614e-12,9.781084872604866e-12,9.780529109135098e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12920_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12930_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12940_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12950_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU12960_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13010_s,0.0,1.391578163815683e-09,1.5193463158322582e-09,1.1669106865859986e-09,3.1998750648139486e-10,1.5193463158322582e-09,1.5136772050043003e-09,1.5137909684315011e-09,1.5193463158322582e-09,1.5193463158322582e-09,1.5193463158322582e-09,8.85550531558254e-10,9.264344341576727e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13110_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU13110_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13120_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13130_s,2.5793554086852657e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13170_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13180_s,1.8956726671158352e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU13180_s,5.122937877921268e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13300_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13450_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13550_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13560_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13580_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.448438852824578e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13590_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13600_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13620_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13730_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU13730_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13850_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13890_s,8.181190421174858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13900_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13910_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU13960_s,0.0,4.216791864518401e-12,4.230075731849928e-12,4.233503602402451e-12,4.139465768750481e-12,4.230075731849924e-12,3.5405467181895135e-12,4.212264523449548e-12,4.230075731849924e-12,4.230075731849928e-12,4.230075731849924e-12,4.222683700137384e-12,4.2231786303541064e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU13960_s,0.0,9.618841353134923e-13,9.632879381421452e-13,9.647460558433986e-13,9.52692360397489e-13,9.632879381421444e-13,8.062659309811415e-13,9.609866250362911e-13,9.632879381421444e-13,9.632879381421452e-13,9.632879381421444e-13,9.61604598306538e-13,9.617173055813516e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14000_s,5.3375152964417673e-08,1.7954121923898504e-10,1.8017062609968002e-10,1.7985008750332706e-10,1.7638763578401738e-10,1.8017062609968002e-10,1.8017054704843972e-10,1.7951374531290908e-10,1.8017062609968002e-10,1.8017062609968002e-10,1.8017062609968002e-10,1.8022024857630657e-10,1.80216961732461e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU14000_s,1.4424304237992606e-09,4.095479596087322e-11,4.102909780611404e-11,4.0984886008709365e-11,4.059537207641479e-11,4.102909780611404e-11,4.102907980428356e-11,4.095429128335061e-11,4.102909780611404e-11,4.102909780611404e-11,4.102909780611404e-11,4.104039801353945e-11,4.1039649521731814e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14180_s,8.102143961750015e-08,2.7253670004695393e-10,2.7349211557508627e-10,2.7300555025232633e-10,2.677496810449524e-10,2.7349211557508627e-10,2.7349199557832865e-10,2.7249499567855433e-10,2.7349211557508627e-10,2.7349211557508627e-10,2.7349211557508627e-10,2.7356744059563186e-10,2.7356245129245656e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU14180_s,2.18955418380171e-09,6.216781299349164e-11,6.22806003511534e-11,6.221348853460848e-11,6.162222129146599e-11,6.22806003511534e-11,6.228057302506363e-11,6.216704691232555e-11,6.22806003511534e-11,6.22806003511534e-11,6.22806003511534e-11,6.229775363358416e-11,6.229661745166375e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14190_s,1.9426791858246408e-08,6.534707073264498e-11,6.557615403072989e-11,6.545948857408874e-11,6.419927056749872e-11,6.557615403072989e-11,6.557612525869073e-11,6.533707113144925e-11,6.557615403072989e-11,6.557615403072989e-11,6.557615403072989e-11,6.559421497241107e-11,6.559301866986743e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU14190_s,5.24997008099087e-10,1.4906192348698875e-11,1.4933235765007947e-11,1.4917144131763685e-11,1.477537393218003e-11,1.4933235765007947e-11,1.4933229212936536e-11,1.4906008662758083e-11,1.4933235765007947e-11,1.4933235765007947e-11,1.4933235765007947e-11,1.4937348667087214e-11,1.493707624080369e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14390_s,3.6701953414952146e-11,3.2216321482428917e-13,3.232824029742259e-13,3.2281583873572186e-13,3.1631931580123104e-13,3.232824029742259e-13,3.232824029742259e-13,3.220700367438439e-13,3.232824029742259e-13,3.232824029742259e-13,3.232824029742259e-13,3.232824029742259e-13,3.232824029742259e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14400_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.622295786425503e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU14520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7389516403938446e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14530_s,1.6554903784680147e-11,1.5486883153041424e-13,1.551735523583761e-13,1.5485611349506487e-13,1.539885858495279e-13,1.551735523583761e-13,1.551732475616427e-13,1.5494791124609705e-13,1.551735523583761e-13,1.551735523583761e-13,1.551735523583761e-13,1.5553260273006766e-13,1.5550829873554714e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14540_s,6.71904464162416e-08,5.365084828346691e-09,5.368758848519742e-09,5.354967308793338e-09,5.355353367892729e-09,5.368758848519742e-09,5.368737004654928e-09,5.37007255994814e-09,5.368758848519742e-09,5.368758848519742e-09,5.368758848519742e-09,5.382886089591435e-09,5.381973808796844e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14580_s,9.568419968374698e-08,0.0,0.0,3.490310506944748e-10,1.1821520649950507e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14590_s,9.568419968374698e-08,0.0,0.0,3.490310506944748e-10,1.1821520649950507e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14600_s,9.568419968374698e-08,0.0,0.0,3.490310506944748e-10,1.1821520649950507e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14610_s,1.1085062143000499e-07,0.0,0.0,3.490310506944748e-10,1.1821520649950507e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14630_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14670_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU14670_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14730_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14830_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU14830_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14860_s,0.0,2.753649571041004e-10,2.763115255971316e-10,2.757125902131116e-10,2.705829553133184e-10,2.763115255971316e-10,2.7461557203434447e-10,2.7536343227258417e-10,2.763115255971316e-10,2.763115255971316e-10,2.763115255971316e-10,2.7653145110055876e-10,2.76516254646428e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14870_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14880_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14890_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14900_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14910_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU14920_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15020_s,0.0,0.0,-2.128998929104678e-26,-2.1259263376017536e-26,0.0,0.0,-2.1289989291038174e-26,0.0,0.0,-2.1289989291038265e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU15020_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15080_s,3.4517800587551104e-06,3.0591257005699134e-08,3.065116836596478e-08,3.058113043538538e-08,3.036014565718466e-08,3.065116836596478e-08,3.0651092776257293e-08,3.0605457632633634e-08,3.065116836596478e-08,3.065116836596478e-08,3.065116836596478e-08,3.070166622004016e-08,3.06982303350253e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU15080_s,9.328221647123277e-08,6.978111734817714e-09,6.97999342058717e-09,6.968938199090708e-09,6.987345818029473e-09,6.97999342058717e-09,6.979976207029285e-09,6.982333439493942e-09,6.97999342058717e-09,6.97999342058717e-09,6.97999342058717e-09,6.991492972088486e-09,6.99071054009401e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15110_s,0.0,0.0,8.642478379232104e-27,8.630005472238485e-27,0.0,0.0,8.64247837922861e-27,0.0,0.0,8.642478379228661e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15140_s,1.6611724620312886e-12,1.3793113680189506e-15,1.3844111365088757e-15,1.3802506817452175e-15,1.3564185637788724e-15,1.3844111365088757e-15,1.3844077223736753e-15,1.3797520782158514e-15,1.3844111365088757e-15,1.3844111365088757e-15,1.3844111365088757e-15,1.3866919563039665e-15,1.3865367688272106e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15180_s,9.24654708867901e-08,8.116454463427601e-10,8.144650853446626e-10,8.132896415876381e-10,7.969225549240764e-10,8.144650853446626e-10,8.144650853446626e-10,8.114106971187259e-10,8.144650853446626e-10,8.144650853446626e-10,8.144650853446626e-10,8.144650853446626e-10,8.144650853446626e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15190_s,1.2712046283279813e-07,1.1158407977130067e-09,1.1197172048897153e-09,1.1181012183707058e-09,1.095599936411694e-09,1.1197172048897153e-09,1.1197172048897153e-09,1.115518067187518e-09,1.1197172048897153e-09,1.1197172048897153e-09,1.1197172048897153e-09,1.1197172048897153e-09,1.1197172048897153e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15200_s,9.886304853909035e-08,8.678022443270714e-10,8.708169708496791e-10,8.69560199515567e-10,8.520606932918404e-10,8.708169708496791e-10,8.708169708496791e-10,8.67551253079121e-10,8.708169708496791e-10,8.708169708496791e-10,8.708169708496791e-10,8.708169708496791e-10,8.708169708496791e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15220_s,1.1642782532181109e-07,1.0219827287284009e-09,1.0255330749715516e-09,1.0240530158845651e-09,1.0034444115178045e-09,1.0255330749715516e-09,1.0255330749715516e-09,1.021687144426627e-09,1.0255330749715516e-09,1.0255330749715516e-09,1.0255330749715516e-09,1.0255330749715516e-09,1.0255330749715516e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15230_s,1.325923171303533e-07,1.1638717608505795e-09,1.167915026570722e-09,1.166229480497084e-09,1.1427596390029336e-09,1.167915026570722e-09,1.167915026570722e-09,1.1635351385064685e-09,1.167915026570722e-09,1.167915026570722e-09,1.167915026570722e-09,1.167915026570722e-09,1.167915026570722e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15320_s,2.261673361330899e-12,2.0233999337720745e-13,2.0267253615355573e-13,2.025110533651448e-13,2.0063261003334296e-13,2.0267253615355573e-13,2.0243701985918093e-13,2.0232112588990602e-13,2.0267253615355573e-13,2.0267253615355573e-13,2.0267253615355573e-13,2.0269910734521568e-13,2.0269731040978603e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15350_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU15350_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15430_s,1.6576750757255885e-08,1.599277025391008e-11,1.6051153173351148e-11,1.6003614574414456e-11,1.573295697453575e-11,1.6051153173351148e-11,1.6051125699035762e-11,1.599813655114534e-11,1.6051153173351148e-11,1.6051153173351148e-11,1.6051153173351148e-11,1.6110932535884906e-11,1.610703255820865e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU15430_s,4.4797641396818787e-10,3.6480795071697354e-12,3.655225869537629e-12,3.646961356343864e-12,3.6209184357205134e-12,3.655225869537629e-12,3.655219612988505e-12,3.64981713887348e-12,3.655225869537629e-12,3.655225869537629e-12,3.655225869537629e-12,3.668839039260577e-12,3.667950922429412e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15480_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15490_s,0.0,2.614052850693387e-10,2.622446705879252e-10,2.6156276149934946e-10,2.569677994600145e-10,2.622446705879252e-10,2.6224382748164756e-10,2.614516280637183e-10,2.622446705879252e-10,2.622446705879252e-10,2.622446705879252e-10,2.625296445486813e-10,2.625089724211104e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15500_s,0.0,2.0761826786606929e-10,2.0828494056702315e-10,2.0774334178574882e-10,2.0409384380691483e-10,2.0828494056702315e-10,2.0828427093915031e-10,2.0765507527881254e-10,2.0828494056702315e-10,2.0828494056702315e-10,2.0828494056702315e-10,2.0851127799590653e-10,2.0849485938632012e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15520_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU15530_s,0.0,2.010468327658998e-10,2.0169240425821536e-10,2.011679479051004e-10,1.9763396210813077e-10,2.0169240425821536e-10,2.0169175582508685e-10,2.010824751678445e-10,2.0169240425821536e-10,2.0169240425821536e-10,2.0169240425821536e-10,2.0191157776197818e-10,2.0189567882644762e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
