,base,man6p_c,f6p_s,3amp_s,asp__L_s,pep_s,pi_c,gmp_s,cbl1_s,leu__L_s,acnam_s,so4_s,6pgc_s,adn_c,pser__L_s,pyr_c,arg__L_s,zn2_s,mg2_s,mn2_s,k_s,met__L_c
translation_BSU01400_s,3.4517800587551104e-06,6.673565925043275e-08,6.843068058237915e-08,1.0709184924166374e-07,6.843068058237915e-08,3.824888965371889e-08,6.843068058237915e-08,6.843068058237915e-08,6.843068058237915e-08,6.860235274683509e-08,6.839641618220047e-08,6.842277136956846e-08,6.658089258785529e-08,1.0712304562037992e-07,6.781032905468573e-08,3.0605457632633634e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01400_s,9.328221647123277e-08,4.944473242110697e-09,5.056430445588513e-09,7.927892631163396e-09,5.056430445588513e-09,3.561671372316846e-09,5.056430445588513e-09,5.056430445588513e-09,5.056430445588513e-09,5.069422798883981e-09,5.104793262362933e-09,5.0559481770022076e-09,4.9348070006059236e-09,7.930362647953773e-09,5.017790959236553e-09,6.982333439493942e-09,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01410_s,3.4517800587551104e-06,6.673565925043275e-08,6.843068058237915e-08,1.0709184924166374e-07,6.843068058237915e-08,3.824888965371889e-08,6.843068058237915e-08,6.843068058237915e-08,6.843068058237915e-08,6.860235274683509e-08,6.839641618220047e-08,6.842277136956846e-08,6.658089258785529e-08,1.0712304562037992e-07,6.781032905468573e-08,3.0605457632633634e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01410_s,9.328221647123277e-08,4.944473242110697e-09,5.056430445588513e-09,7.927892631163396e-09,5.056430445588513e-09,3.561671372316846e-09,5.056430445588513e-09,5.056430445588513e-09,5.056430445588513e-09,5.069422798883981e-09,5.104793262362933e-09,5.0559481770022076e-09,4.9348070006059236e-09,7.930362647953773e-09,5.017790959236553e-09,6.982333439493942e-09,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01420_s,3.4517800587551104e-06,6.673565925043275e-08,6.843068058237915e-08,1.0709184924166374e-07,6.843068058237915e-08,3.824888965371889e-08,6.843068058237915e-08,6.843068058237915e-08,6.843068058237915e-08,6.860235274683509e-08,6.839641618220047e-08,6.842277136956846e-08,6.658089258785529e-08,1.0712304562037992e-07,6.781032905468573e-08,3.0605457632633634e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01420_s,9.328221647123277e-08,4.944473242110697e-09,5.056430445588513e-09,7.927892631163396e-09,5.056430445588513e-09,3.561671372316846e-09,5.056430445588513e-09,5.056430445588513e-09,5.056430445588513e-09,5.069422798883981e-09,5.104793262362933e-09,5.0559481770022076e-09,4.9348070006059236e-09,7.930362647953773e-09,5.017790959236553e-09,6.982333439493942e-09,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01430_s,6.71904464162416e-08,2.9400094747022174e-09,3.004345666108494e-09,4.945569366622125e-09,3.004345666108494e-09,3.3132584682784165e-09,3.004345666108494e-09,3.004345666108494e-09,3.004345666108494e-09,3.0178200784250797e-09,2.980083699802084e-09,3.0039928278415442e-09,2.934486446261591e-09,4.947001237637667e-09,2.9438246188930257e-09,5.37007255994814e-09,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01430_s,1.8157801658020646e-09,2.178265464444749e-10,2.2199494095188978e-10,3.661150985456813e-10,2.2199494095188978e-10,3.0852497791151515e-10,2.2199494095188978e-10,2.2199494095188978e-10,2.2199494095188978e-10,2.2300409965463945e-10,2.224197120431326e-10,2.2197335415747502e-10,2.1749669755608434e-10,3.662285142019817e-10,2.1783549444726808e-10,1.2251291144836312e-09,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01440_s,3.4517800587551104e-06,6.673565925043275e-08,6.843068058237915e-08,1.0709184924166374e-07,6.843068058237915e-08,3.824888965371889e-08,6.843068058237915e-08,6.843068058237915e-08,6.843068058237915e-08,6.860235274683509e-08,6.839641618220047e-08,6.842277136956846e-08,6.658089258785529e-08,1.0712304562037992e-07,6.781032905468573e-08,3.0605457632633634e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01440_s,9.328221647123277e-08,4.944473242110697e-09,5.056430445588513e-09,7.927892631163396e-09,5.056430445588513e-09,3.561671372316846e-09,5.056430445588513e-09,5.056430445588513e-09,5.056430445588513e-09,5.069422798883981e-09,5.104793262362933e-09,5.0559481770022076e-09,4.9348070006059236e-09,7.930362647953773e-09,5.017790959236553e-09,6.982333439493942e-09,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01490_s,3.4517800587551104e-06,6.673565925043275e-08,6.843068058237915e-08,1.0709184924166374e-07,6.843068058237915e-08,3.824888965371889e-08,6.843068058237915e-08,6.843068058237915e-08,6.843068058237915e-08,6.860235274683509e-08,6.839641618220047e-08,6.842277136956846e-08,6.658089258785529e-08,1.0712304562037992e-07,6.781032905468573e-08,3.0605457632633634e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01490_s,9.328221647123277e-08,4.944473242110697e-09,5.056430445588513e-09,7.927892631163396e-09,5.056430445588513e-09,3.561671372316846e-09,5.056430445588513e-09,5.056430445588513e-09,5.056430445588513e-09,5.069422798883981e-09,5.104793262362933e-09,5.0559481770022076e-09,4.9348070006059236e-09,7.930362647953773e-09,5.017790959236553e-09,6.982333439493942e-09,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01500_s,3.4517800587551104e-06,6.673565925043275e-08,6.843068058237915e-08,1.0709184924166374e-07,6.843068058237915e-08,3.824888965371889e-08,6.843068058237915e-08,6.843068058237915e-08,6.843068058237915e-08,6.860235274683509e-08,6.839641618220047e-08,6.842277136956846e-08,6.658089258785529e-08,1.0712304562037992e-07,6.781032905468573e-08,3.0605457632633634e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01500_s,9.328221647123277e-08,4.944473242110697e-09,5.056430445588513e-09,7.927892631163396e-09,5.056430445588513e-09,3.561671372316846e-09,5.056430445588513e-09,5.056430445588513e-09,5.056430445588513e-09,5.069422798883981e-09,5.104793262362933e-09,5.0559481770022076e-09,4.9348070006059236e-09,7.930362647953773e-09,5.017790959236553e-09,6.982333439493942e-09,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01530_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_23_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_14_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_15_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_23_s,1.2620339725826767e-06,2.4582028788909348e-08,2.5055150920572755e-08,2.9018959658626813e-08,2.5055150920572755e-08,1.3225183649046798e-08,2.5055150920572755e-08,2.5055150920572755e-08,2.5055150920572755e-08,2.509904024001777e-08,2.5316213921702768e-08,2.5052911605033273e-08,2.452283044685377e-08,2.9028904493206755e-08,2.4924194321777104e-08,1.127666909166476e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_24_s,1.581797795692599e-06,3.118692116471916e-08,3.1970621336614523e-08,4.8905401975503916e-08,3.1970621336614523e-08,0.0,3.1970621336614523e-08,3.1970621336614523e-08,3.1970621336614523e-08,3.205024058529286e-08,3.184415875337271e-08,3.196714529489333e-08,3.111480251163362e-08,4.891985762411818e-08,3.165484437663764e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_25_s,0.0,4.350501142717865e-08,4.4579916847157295e-08,6.787676425307859e-08,4.4579916847157295e-08,2.441227698863045e-08,4.4579916847157295e-08,4.4579916847157295e-08,4.004485664772654e-08,4.469836448384355e-08,4.427859634346721e-08,3.4711325236746814e-08,3.198888328274653e-08,6.789695620502291e-08,1.8322913551289372e-08,1.5503004802781413e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_26_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_27_s,1.1767119251254143e-06,2.214107493611398e-08,2.2620906960617175e-08,2.965533796032288e-08,2.2620906960617175e-08,1.1873725235063759e-08,2.2620906960617175e-08,2.2620906960617175e-08,2.2620906960617175e-08,2.266827680294752e-08,2.2644908663010228e-08,2.2618624323811257e-08,2.2087795876278738e-08,2.9664291491873608e-08,2.2476677240327483e-08,1.0099276113167055e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_28_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_16_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_29_s,3.4517800587551104e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_24_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_25_s,3.4517800587551104e-06,6.673565925043275e-08,6.843068058237915e-08,1.0709184924166374e-07,6.843068058237915e-08,3.824888965371889e-08,6.843068058237915e-08,6.843068058237915e-08,6.843068058237915e-08,6.860235274683509e-08,6.839641618220047e-08,6.842277136956846e-08,6.658089258785529e-08,1.0712304562037992e-07,6.781032905468573e-08,3.0605457632633634e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_27_s,0.0,6.673565925043275e-08,6.843068058237915e-08,1.0709184924166374e-07,6.843068058237915e-08,3.824888965371889e-08,6.843068058237915e-08,6.843068058237915e-08,6.843068058237915e-08,6.860235274683509e-08,6.839641618220047e-08,6.842277136956846e-08,6.658089258785529e-08,1.0712304562037992e-07,6.781032905468573e-08,3.0605457632633634e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_rRNA_28_s,0.0,0.0,0.0,0.0,6.843068058237915e-08,0.0,0.0,0.0,0.0,6.860235274683509e-08,0.0,6.842277136956846e-08,6.658089258785529e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01580_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01580_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01620_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01630_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01680_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU01680_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01730_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01770_s,0.0,1.627535666518803e-08,1.6361860212355914e-08,1.6048587124545787e-08,1.6361860212355914e-08,1.1177688306600697e-08,1.636186021235591e-08,1.636186021235591e-08,1.636186021235591e-08,1.6959153509841412e-08,1.1690114366802465e-08,1.6351286920807043e-08,1.6261801642337906e-08,1.6047664359220176e-08,1.1781035095475206e-08,1.65419395290823e-09,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU01780_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.516012478520478e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02090_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02130_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02140_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02230_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7934544166684806e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02270_s,2.2840407042765045e-08,2.1419293545128307e-09,2.154552779500348e-09,2.1458168318745944e-09,2.154552779500348e-09,1.3067168413080995e-09,2.154552779500348e-09,2.154552779500348e-09,2.154552779500348e-09,2.154267631731759e-09,2.107946747712955e-09,2.154457728147439e-09,2.140223770489265e-09,2.1457219734193093e-09,2.147809343776352e-09,2.0043104115844732e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02290_s,1.6737802218492096e-08,1.5696388350125517e-09,1.5788894753520795e-09,1.5724876383236416e-09,1.5788894753520795e-09,9.575822359223567e-10,1.5788894753520795e-09,1.5788894753520795e-09,1.5788894753520795e-09,1.5786805146735438e-09,1.5447358571269066e-09,1.578819820256064e-09,1.5683889567595056e-09,1.5724181245859773e-09,1.5739477817469686e-09,1.4687895531262887e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02340_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU02340_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02350_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02360_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02390_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02400_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU02400_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02420_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02430_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02460_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02480_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02490_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02630_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU02630_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02640_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU02640_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02750_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02760_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02850_s,0.0,1.1550522038026262e-15,1.1665639797970082e-15,1.19327386387075e-15,1.1665639797970082e-15,5.471329873741418e-16,1.1665639797970082e-15,1.1665639797970082e-15,1.1665639797970082e-15,1.1665083088835388e-15,1.1293799781692523e-15,1.1653428135234186e-15,1.153404500399806e-15,1.1932248120344747e-15,1.1604805409711114e-15,3.4965085989902565e-17,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02860_s,0.0,1.1550522038026262e-15,1.1665639797970082e-15,1.19327386387075e-15,1.1665639797970082e-15,5.471329873741418e-16,1.1665639797970082e-15,1.1665639797970082e-15,1.1665639797970082e-15,1.1665083088835388e-15,1.1293799781692523e-15,1.1653428135234186e-15,1.153404500399806e-15,1.1932248120344747e-15,1.1604805409711114e-15,3.4965085989902565e-17,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02870_s,0.0,1.1550522038026262e-15,1.1665639797970082e-15,1.19327386387075e-15,1.1665639797970082e-15,5.471329873741418e-16,1.1665639797970082e-15,1.1665639797970082e-15,1.1665639797970082e-15,1.1665083088835388e-15,1.1293799781692523e-15,1.1653428135234186e-15,1.153404500399806e-15,1.1932248120344747e-15,1.1604805409711114e-15,3.4965085989902565e-17,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02980_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU02990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03000_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03010_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03040_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03050_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03060_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03070_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03130_s,3.530869380579956e-14,1.5591203749547597e-15,1.5735618734633657e-15,1.5873087696609665e-15,1.5735618734633657e-15,8.246484698186232e-16,1.5735618734633657e-15,1.5735618734633657e-15,1.5735618734633657e-15,1.6289112802506888e-15,8.76072991280661e-17,1.572539389995585e-15,1.557093466117255e-15,1.587215685930061e-15,1.1469423330142525e-15,4.922390748844212e-17,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03150_s,9.646395884985645e-08,6.258355434158432e-10,6.460659988845837e-10,1.1497817093726115e-09,6.460659988845837e-10,2.649310784901948e-10,6.460659988845837e-10,6.460659988845837e-10,6.460659988845837e-10,6.477788889405538e-10,6.335434804879208e-10,6.459688043423034e-10,6.241269564207165e-10,1.1500808424019785e-09,6.383708210982533e-10,9.049342758064928e-11,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03200_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03220_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03270_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03280_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03290_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03300_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03310_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03320_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03330_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03790_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03800_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03810_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03820_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03830_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03860_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03900_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03910_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03930_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03950_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU03950_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03981_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU03990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
