,base,pser__L_s,gmp_s,so4_s,acnam_s,adn_c,3amp_s,leu__L_s,man6p_c,asp__L_s,pep_s,6pgc_s,cbl1_s,f6p_s,pi_c,pyr_c,arg__L_s,k_s,zn2_s,mg2_s,mn2_s,met__L_c
G1SAT_FWD_BSU08710-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.429172391094626e-32,0.0,0.0,0.0,0.0,0.0,0.0
G1SAT_FWD_BSU28120-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3PCT_FWD_BSU35740-MONOMER_s,0.05936992533918156,0.018186203292841513,0.0181809743672254,0.01819867226931071,0.0684711873657035,0.017443695855353446,0.017444098080400837,0.018194650018836772,0.018199074494358102,0.018199074494358102,0.014188890771846709,0.01819183444350502,0.018199074494358102,0.018199074494358102,0.018199074494358102,0.005572023581539644,0.0,0.0,0.0,0.0,0.0,0.0
G3PCT_FWD_CPLX-5322_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3PD1ir_REV_BSU22830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3PD1ir_FWD_BSU22830-MONOMER_s,0.08093723757371243,0.024792705196567396,0.02478557675919058,0.024809703778004427,0.07502684080075823,0.023780467089059468,0.02378101543039614,0.024804220364637634,0.0248102521193411,0.0248102521193411,0.019343288992659604,0.024800381975280894,0.0248102521193411,0.0248102521193411,0.0248102521193411,0.007596172537002878,0.0,0.0,0.0,0.0,0.0,0.0
G3PD4_FWD_BSU09300-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3POA_BS_FWD_CPLX_dummy_s,0.018042097550731398,0.005526657680843268,0.00552506864758253,0.005530446914003489,0.005484120482786615,0.005301014957818614,0.005301137191146363,0.005529224580725996,0.0055305691473312366,0.0055305691473312366,0.004311902869673709,0.005528368947431754,0.0055305691473312366,0.0055305691473312366,0.0055305691473312366,0.0016932982893068916,0.0,0.0,0.0,0.0,0.0,0.0
G5SADs_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G5SADs_FWD_CPLX_dummy_s,0.02007764298694856,0.005054298380347181,0.005054736111701683,0.005057665167161279,0.005070447314446768,0.00826452483138112,0.00826363801939363,0.005058425458858921,0.005057805966055527,0.005057805966055527,0.003665433234242254,0.0050528854636034196,0.005057825629890706,0.005057825220221731,0.005057827310399446,0.0018613453015632392,0.0,0.0,0.0,0.0,0.0,0.0
G5SD_FWD_BSU13130-MONOMER_s,0.02007764298694856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G6PDA_FWD_BSU02360-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G6PDA_FWD_BSU35020-MONOMER_s,0.0,0.029424813802250677,0.06044756063525314,0.06044141715215922,0.0,0.05799719308219095,0.05799853015790202,0.06451567517381813,0.060507739238805695,0.060507739238805695,0.04845022697993561,0.060474222218605406,0.0605077392417306,0.060498290020451664,0.06050773924618786,0.021951639765948015,0.0,0.0,0.0,0.0,0.0,0.0
G6PDH2r_FWD_CPLX8J2-195_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G6PDH2r_FWD_BSU23850-MONOMER_s,0.0,0.0451792248414027,0.06379199013149141,0.06362821769059783,0.009125205409097448,0.07583232836789978,0.07583020621342625,0.0678621050206116,0.06385063784060617,0.06385063784060617,0.0495366673608393,0.07247136347915517,0.06385067858912373,0.06384499976268025,0.0638786398565186,0.023452705643308286,0.0,0.0,0.0,0.0,0.0,0.0
G6PI_REV_BSU31350-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G6PI_FWD_BSU31350-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G6Pt6_2_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014476543361165347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABUTt2r_FWD_BSU06310-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALCTD_1_FWD_BSU02510-MONOMER_mod_fe2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALCTRt2_FWD_BSU02480-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALKr_FWD_BSU38200-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALS1_FWD_BSU30300-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALS2_FWD_BSU30300-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALS3_FWD_BSU30300-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALS4_FWD_BSU30300-MONOMER_mod_mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALT_REV_BSU38190-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALT_FWD_BSU38190-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALTpts_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALUi_REV_BSU35670-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALUi_FWD_BSU35670-MONOMER_s,0.04583894975595327,0.05000909259932297,0.049987825843756016,0.05003979831615153,0.06435827864544998,0.0381850558658509,0.0381886591472146,0.05002520346432173,0.050040852509029086,0.050040852509029086,0.03961773883047795,0.05002635030132328,0.05004082083714353,0.05004081958384275,0.0500410396504228,0.014808906114084659,0.0,0.0,0.0,0.0,0.0,0.0
GALURt2r_FWD_BSU12360-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALt2_FWD_BSU33960-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAM6Pt_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAM6Pt_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAMpts_FWD_CPLX000-23_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAPD_FWD_BSU33940-MONOMER_s,0.0,0.027305783544597964,0.056524637117595235,0.05824161857558391,0.03275849322903386,0.07591181231854993,0.07590858477580849,0.05839713987040166,0.05840545041757146,0.05840545041757146,5.994517509759991,0.058351319121684196,0.05840549099498713,0.058396071781797156,0.05840550839660828,10.189585663872553,0.0,0.0,0.0,0.0,0.0,0.0
GAPDi_nadp_FWD_BSU29020-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GARFT_FWD_BSU06510-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GART_FWD_BSU02230-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBBTNabc_FWD_CPLX8J2-93_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBEZY_FWD_BSU30980-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCALDD_FWD_BSU38830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCALDD_FWD_BSU19310-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCALDD_FWD_BSU39860-MONOMER_s,0.0,1.2659864807128907e-05,1.2656224822998047e-05,1.2668544769287113e-05,1.2562425231933591e-05,1.2142987060546875e-05,1.214326705932617e-05,1.2665744781494139e-05,1.2668824768066409e-05,1.2668824768066409e-05,9.877236938476562e-06,1.2663784790039065e-05,1.2668824768066409e-05,1.2668824768066409e-05,1.2668824768066409e-05,3.87882308959961e-06,0.0,0.0,0.0,0.0,0.0,0.0
GF6PTA_FWD_BSU01780-MONOMER_s,0.0,0.0,0.0,0.0,0.01566324291016612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GGTAe2_FWD_BSU18410-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GGTT_FWD_CPLX_dummy_s,2.9954984664916994e-05,9.175814819335938e-06,9.173176574707033e-06,9.182106018066411e-06,9.105191040039062e-06,8.80118408203125e-06,8.801387023925782e-06,9.180076599121094e-06,9.18230895996094e-06,9.18230895996094e-06,7.158978271484375e-06,9.178656005859378e-06,9.18230895996094e-06,9.18230895996094e-06,9.18230895996094e-06,2.811354064941407e-06,0.0,0.0,0.0,0.0,0.0,0.0
GHMT2r_REV_BSU36900-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GHMT2r_FWD_BSU36900-MONOMER_s,0.03073989223527873,0.0019177563600716022,0.0019184962311790182,0.0018550730496477907,0.0019008577664349569,0.003712189758501942,0.0037114623203723506,0.0019200812441589703,0.00192010708261082,0.00192010708261082,0.00145402177895297,0.0019093980296730174,0.001920111152926814,0.0019201128130605764,0.0019201190277288779,0.0006454925558896687,0.0,0.0,0.0,0.0,0.0,0.0
GK1_REV_BSU15680-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GK1_FWD_BSU15680-MONOMER_mod_mg2_s,0.014113972340168281,0.0006941570177899773,0.0006992258696741085,0.0006989093745441549,0.0007123559426334583,0.0035692918566315834,0.003568539647431053,0.0007002439302637066,0.000698933506044119,0.000698933506044119,0.0006162105789008539,0.0006976006842295052,0.0006989420794282104,0.000698951305820865,0.000698903237768802,0.0011224314622578168,0.0,0.0,0.0,0.0,0.0,0.0
GK2_REV_BSU15680-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GK2_FWD_BSU15680-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLCNt2ir_FWD_BSU19520-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLCNt2ir_FWD_BSU40070-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLCP_FWD_BSU30940-MONOMER_mod_pydx5p_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLCRAL_1_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLCRD_1_FWD_BSU02490-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLCRt2r_FWD_BSU02480-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLCS1_FWD_BSU30950-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLCURt2r_FWD_BSU12360-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLCpts_FWD_BSU13890-MONOMER_s,1.6999842339162132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLCpts_FWD_CPLX8J2-118_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLCt2_FWD_BSU10520-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLGC_REV_BSU30960-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLGC_FWD_BSU30960-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLGC_REV_BSU30970-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLGC_FWD_BSU30970-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLNS_FWD_CPLX8J2-146_s,0.02815661684324392,0.001305562169158142,0.0031347327914836146,0.0013070673678569331,0.01699978407152513,0.004956776476880147,0.004955787714637196,0.0013082767577465555,0.001307117610592588,0.001307117610592588,0.0006990476685541099,0.0013040874955870057,0.0013071340293753831,0.0013071379649538667,0.0013071561531737207,0.0006262491935266248,0.0,0.0,0.0,0.0,0.0,0.0
GLNS_FWD_BSU17460-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLNabc_FWD_CPLX8J2-68_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLTPD_REV_BSU12330-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLTPD_FWD_BSU12330-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLU5K_FWD_BSU13120-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLU5K_FWD_BSU18470-MONOMER_s,0.02007764298694856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLUDxi_FWD_BSU22960-MONOMER_s,0.0,0.0,0.0,0.0,0.005896350693657187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLUDxi_FWD_BSU37790-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLUN_FWD_BSU02430-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLUN_FWD_BSU14830-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLUPRT_FWD_BSU06490-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLUR_REV_BSU28390-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLUR_FWD_BSU28390-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLUR_REV_BSU26810-MONOMER_s,0.0,0.0035122328475952155,0.0035112230049133305,0.0035146409339904803,0.0034852001358032223,0.0033688351867675785,0.0033689128669738768,0.0035138641319274904,0.0035147186141967785,0.0035147186141967785,0.002740246957397461,0.0035133203704833995,0.0035147186141967785,0.0035147186141967785,0.0035147186141967785,0.0010761038978576662,0.0,0.0,0.0,0.0,0.0,0.0
GLUR_FWD_BSU26810-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLUSy_FWD_CPLX8J2-16_mod_fe2_mod_fad_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLU_Dt2_FWD_CPLX_dummy_s,0.011465889750480652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLUt2r_FWD_BSU02340-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLUt2r_FWD_BSU10220-MONOMER_s,0.09849896250909344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLUt4_FWD_BSU09130-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLUt4_FWD_BSU10220-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLXCBL_FWD_BSU04340-MONOMER_s,0.0,0.0005274445100963786,0.0005263577184967468,0.000494677024987384,0.0005109294316359321,6.071493530273438e-06,6.071633529663085e-06,0.0005266462302677955,0.0005271747611257868,0.0005271747611257868,0.00048728174461029074,0.0005228340087285943,0.0005271729048455263,0.0005271734567516906,0.0005271663136485802,0.00011494465302674049,0.0,0.0,0.0,0.0,0.0,0.0
GLXt2_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLY3Pt2_FWD_BSU02140-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYAT_REV_BSU17000-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYAT_FWD_BSU17000-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYBabc_FWD_CPLX8J2-93_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYBabc_FWD_CPLX8J2-76_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYBt2r_REV_BSU30070-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYBt2r_FWD_BSU30070-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYCK_FWD_BSU40040-MONOMER_s,0.0,0.0005274445100963786,0.0005263577184967468,0.000494677024987384,0.0005109294316359321,6.071493530273438e-06,6.071633529663085e-06,0.0005266462302677955,0.0005271747611257868,0.0005271747611257868,0.00048728174461029074,0.0005228340087285943,0.0005271729048455263,0.0005271734567516906,0.0005271663136485802,0.00011494465302674049,0.0,0.0,0.0,0.0,0.0,0.0
GLYCLTt2r_REV_BSU03060-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYCLTt2r_FWD_BSU03060-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYCLTt2r_REV_BSU34190-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYCLTt2r_FWD_BSU34190-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYCOGENt_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYCTO1_FWD_BSU28680-MONOMER_s,0.0,1.2659864807128907e-05,1.2656224822998047e-05,1.2668544769287113e-05,1.2562425231933591e-05,1.2142987060546875e-05,1.214326705932617e-05,1.2665744781494139e-05,1.2668824768066409e-05,1.2668824768066409e-05,9.877236938476562e-06,1.2663784790039065e-05,1.2668824768066409e-05,1.2668824768066409e-05,1.2668824768066409e-05,3.87882308959961e-06,0.0,0.0,0.0,0.0,0.0,0.0
GLYCt_REV_BSU09280-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYCt_FWD_BSU09280-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
