,base,asp__L_s,so4_s,pser__L_s,leu__L_s,3amp_s,acnam_s,6pgc_s,pi_c,adn_c,cbl1_s,man6p_c,pep_s,gmp_s,f6p_s,pyr_c,zn2_s,arg__L_s,mg2_s,k_s,mn2_s,met__L_c
translation_BSU32260_s,1.2871293706813923e-07,2.7018877001286776e-09,2.6762410461496366e-09,2.6912217480079934e-09,2.703031906284272e-09,3.083291378641611e-09,2.6500515327956636e-09,2.6663249455138615e-09,2.701887700128677e-09,3.0834387594191096e-09,2.7018877001286776e-09,2.673019978531037e-09,1.5428398487293734e-09,2.6971397441574016e-09,2.7018877001286776e-09,2.760229346191105e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32410_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32430_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32440_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32450_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32460_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32470_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.878913389652591e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32480_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32490_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.878913389652591e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32500_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.878913389652591e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32680_s,2.2956816196574927e-14,1.7939299571140681e-16,1.7937705953500846e-16,1.7838720820821512e-16,2.6847255493020744e-16,2.0772126005428728e-16,1.741694946859552e-16,1.7657590364255885e-16,1.793929957114068e-16,2.0773205780593988e-16,1.793929957114068e-16,1.7685873679773895e-16,1.9917763431561087e-16,1.789082939000419e-16,1.793929957114068e-16,1.2639222917183414e-17,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU32680_s,6.203937277253773e-16,1.324353765601734e-17,1.3242628454989347e-17,1.3188187125879207e-17,1.9820961640216454e-17,1.5362447706573993e-17,1.2987525700938117e-17,1.307542810067555e-17,1.3243537656017338e-17,1.536324627622964e-17,1.3243537656017338e-17,1.3091598751829232e-17,1.8523577019669177e-17,1.3219762488777776e-17,1.3243537656017338e-17,2.878248938178704e-18,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32820_s,0.0,2.1337672358082538e-10,2.1336731947881657e-10,2.127095473220231e-10,2.133485118965098e-10,2.1254057004194178e-10,2.087563326392969e-10,0.0,2.1337672358082538e-10,2.1254057004194183e-10,2.1337672358082538e-10,0.0,1.2950595719565462e-10,2.1295374415501004e-10,2.1337672358082538e-10,1.9884966703430474e-11,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32830_s,2.6048330222435658e-08,2.462039118240293e-09,2.46193060937096e-09,2.454340930638728e-09,2.461713598805882e-09,2.4523911927916367e-09,2.40872691506881e-09,2.4456813592611776e-09,2.462039118240293e-09,2.4523911927916367e-09,2.462039118240293e-09,2.4476284285339845e-09,1.4942995061037074e-09,2.457158586403962e-09,2.462039118240293e-09,2.2944192350112084e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU32840_s,1.528168706382892e-08,1.4443962827009718e-09,1.4443326241642967e-09,1.439880012641387e-09,1.4442053112994508e-09,1.4387361664377602e-09,1.413119790173702e-09,1.4347997307665575e-09,1.4443962827009718e-09,1.4387361664377602e-09,1.4443962827009718e-09,1.435942011406604e-09,8.766557102475082e-10,1.441533037356991e-09,1.4443962827009718e-09,1.3460592845399088e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33040_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33160_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33160_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33170_s,6.715991133514187e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33170_s,1.8149549741627866e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33180_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33180_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33240_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33290_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33290_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33300_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33300_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33310_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33310_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33330_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33330_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33370_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33380_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33380_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33390_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33390_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33400_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33420_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33420_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33430_s,1.290889979364692e-08,9.896856109329068e-12,0.0,9.790807603085489e-12,9.932737041371894e-12,1.8330151341109984e-11,9.843356953102605e-12,8.170633097876637e-12,9.896856109328869e-12,1.8332788083018334e-11,9.896856109328968e-12,9.587138288660309e-12,5.656464139986487e-12,9.892938712586262e-12,9.896856109328968e-12,1.6955740494401237e-12,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33440_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33490_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU33490_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33500_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33630_s,3.344172079589441e-07,2.116679556120815e-09,2.1164275899689312e-09,2.1116226058803656e-09,2.120192553450342e-09,3.98871312468154e-09,2.0613962000202514e-09,2.036326763542129e-09,2.116679556120815e-09,3.9894569144803494e-09,2.116679556120815e-09,2.0425227231342235e-09,1.9555707144400565e-10,2.1134998558750823e-09,2.116679556120815e-09,1.476703544708828e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33700_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33710_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33720_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33730_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33800_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33810_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33820_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33830_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33900_s,3.225151890644721e-08,1.9892718422648636e-09,1.977308358306846e-09,1.977879630055726e-09,1.9917745435786125e-09,2.6007712485515272e-09,6.350119967829914e-09,1.9502726267912784e-09,1.989271842264864e-09,2.6010319522740215e-09,1.989271842264864e-09,1.9553047402459395e-09,4.088137994719771e-07,1.8248439077148192e-09,1.989271842264864e-09,2.736934444469682e-07,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33910_s,2.795695268168879e-08,1.7249734236659518e-09,1.714597696475326e-09,1.7150946477942505e-09,1.7271430457715208e-09,2.2550195879369218e-09,5.507076926539403e-09,1.6911596833798643e-09,1.724973423665952e-09,2.255245606017033e-09,1.7249734236659522e-09,1.6955233614955945e-09,3.5455854876542635e-07,1.5823672152998247e-09,1.7249734236659522e-09,2.373705252743772e-07,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33920_s,1.286330465869346e-07,1.8838237298234934e-09,1.8910853570793025e-09,2.2167744293228618e-09,1.7051873160913142e-09,2.168774210277008e-09,1.468475419415068e-09,5.052476929494405e-09,1.883823729823494e-09,2.168868258933205e-09,1.883823729823494e-09,4.675234824321145e-09,6.146748669023101e-07,1.637326503770817e-09,1.883823729823494e-09,4.119658562187216e-07,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33930_s,0.0,5.565483785785333e-09,5.549339453609342e-09,2.6156696555447887e-09,5.565914963222505e-09,5.838312003596703e-09,3.07687213838104e-09,5.516165658807606e-09,5.565483785785333e-09,5.838418520066543e-09,5.565483785785333e-09,5.5234802698528535e-09,4.4255840551274186e-07,5.380807090237758e-09,5.565483785785333e-09,2.9503749741727294e-07,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33940_s,0.0,6.2901770722608784e-09,6.271930552819072e-09,2.9562614732502875e-09,6.290664394214146e-09,6.598530823057173e-09,3.4775180961903932e-09,6.234437128798196e-09,6.2901770722608784e-09,6.5986512092593784e-09,6.2901770722608784e-09,6.242704190649464e-09,5.001848613057759e-07,6.081453237851154e-09,6.2901770722608784e-09,3.334549471604444e-07,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU33960_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU34130_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU34190_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU34200_s,1.0894394408514492e-11,1.460143852287341e-11,1.458451562474853e-11,9.159064961532315e-12,1.5313213270106174e-11,1.4812547267840703e-11,4.221948438246517e-12,1.4533219754314724e-11,1.4601438522873408e-11,1.4812649136845047e-11,1.4601438522873408e-11,1.4543002492343512e-11,1.0150523764665758e-09,1.45851009876171e-11,1.4601438522873408e-11,1.5862739729094395e-09,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_81_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU34550_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU34550_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU34560_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU34560_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU34570_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU34570_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU34590_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU34590_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU34600_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU34600_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU34610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU34610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU34660_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU34660_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU34790_s,2.0688149305446914e-08,5.046181852831305e-10,4.848042744543361e-10,5.029651461280172e-10,5.04588762283084e-10,5.111357961605263e-10,4.938529815842539e-10,4.982113762494426e-10,5.046181852831302e-10,5.111384431618908e-10,5.046181852831304e-10,5.014119665709613e-10,4.532584428674058e-10,5.036336398977395e-10,5.046181852831304e-10,4.7801828781049546e-11,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU34790_s,5.590844112460286e-10,3.725301488057672e-11,3.5790991872829024e-11,3.7184271964103746e-11,3.725309838056742e-11,3.7802086013834e-11,3.682578457482099e-11,3.68925028540423e-11,3.72530148805767e-11,3.7802281778196456e-11,3.725301488057671e-11,3.711597399465628e-11,4.2153164963118875e-11,3.7214133317523025e-11,3.725301488057671e-11,1.0885603002143768e-11,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU34860_s,0.0,1.8696101735275182e-10,1.8693413810970374e-10,1.8519290936111668e-10,1.8750713237116686e-10,2.8700402094876956e-10,1.8447318288710806e-10,1.813586803774984e-10,1.8696101735275182e-10,2.8705330958458076e-10,1.8696101735275182e-10,1.8185522535589718e-10,8.91530268475586e-11,1.8679113057182562e-10,1.8696101735275182e-10,2.940711240810019e-11,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU34860_s,0.0,1.3802240515018281e-11,1.3800534711392878e-11,1.3691333406539169e-11,1.3843395199043914e-11,2.1225965326079956e-11,1.3755854365887255e-11,1.3429592242153645e-11,1.3802240515018281e-11,2.122961056725546e-11,1.3802240515018281e-11,1.3461453385848929e-11,8.291257023017827e-12,1.3802235365060587e-11,1.3802240515018281e-11,6.69669255919556e-12,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU34870_s,0.0,1.3732877239164163e-10,1.3730902873864447e-10,1.3603004122626198e-10,1.3772991112165868e-10,2.1081351838172056e-10,1.355013793986101e-10,1.3321367893403466e-10,1.3732877239164163e-10,2.1084972244150078e-10,1.3732877239164163e-10,1.3357840690399474e-10,6.548571410945035e-11,1.3720398518519343e-10,1.3732877239164163e-10,2.1600452884612904e-11,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU34870_s,0.0,1.0138181600741817e-11,1.0136928634101313e-11,1.0056716826573381e-11,1.0168411016025447e-11,1.5591141952112444e-11,1.0104109509102947e-11,9.864459674262299e-12,1.0138181600741817e-11,1.559381949689045e-11,1.0138181600741817e-11,9.887862690637693e-12,6.090190161975263e-12,1.0138177817935232e-11,1.0138181600741817e-11,4.9189321991300725e-12,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU34880_s,0.0,1.4029346058505453e-10,1.4027329070109414e-10,1.3896669208354086e-10,1.4070325919920287e-10,2.153646138154999e-10,1.3842661737094538e-10,1.3608952945143772e-10,1.4029346058505453e-10,2.1540159945765877e-10,1.4029346058505453e-10,1.3646213126085268e-10,6.689943623101586e-11,1.401659794409034e-10,1.4029346058505453e-10,2.2066768912376952e-11,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU34880_s,0.0,1.0357047223516616e-11,1.0355767207516089e-11,1.0273823767245731e-11,1.0387929239045805e-11,1.5927727459011404e-11,1.0322239574965327e-11,1.0077416119014319e-11,1.0357047223516616e-11,1.5930462807301758e-11,1.0357047223516616e-11,1.0101324365612993e-11,6.2216667240561916e-12,1.0357043359045846e-11,1.0357047223516616e-11,5.0251233487412446e-12,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU34890_s,1.8173887340712533e-08,1.0353484622983783e-10,1.0351872783546984e-10,1.0278988768987146e-10,1.0383897385713237e-10,1.9162698334727158e-10,1.0213812355670087e-10,9.990018038795151e-11,1.0353484622983783e-10,1.916574526150056e-10,1.0353484622983783e-10,1.001744922431361e-10,4.286463070393124e-11,1.0343618271414837e-10,1.0353484622983783e-10,5.538531790333269e-12,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU34890_s,4.911380401367623e-10,7.643373306283638e-12,7.642337623394614e-12,7.599268395522227e-12,7.666289457843129e-12,1.4172162782334446e-11,7.61626774614059e-12,7.397598420628127e-12,7.643373306283638e-12,1.417441619891828e-11,7.643373306283638e-12,7.41520764741849e-12,3.986422928418701e-12,7.643031736644058e-12,7.643373306283638e-12,1.2612542202197476e-12,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU34900_s,0.0,1.639780100093979e-10,1.6395443501580835e-10,1.624272544879781e-10,1.6445699143142868e-10,2.5172278631260926e-10,1.6179600356396148e-10,1.5906436500675636e-10,1.639780100093979e-10,2.5176601592555656e-10,1.639780100093979e-10,1.5949987000448733e-10,7.819349795895785e-11,1.6382900731002437e-10,1.639780100093979e-10,2.5792113463443164e-11,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU34900_s,0.0,1.2105539247540218e-11,1.2104043137346119e-11,1.2008265884345002e-11,1.214163481058669e-11,1.861666995602622e-11,1.206485532030124e-11,1.1778700406572161e-11,1.2105539247540218e-11,1.861986708985886e-11,1.2105539247540218e-11,1.1806644878707324e-11,7.272017698457912e-12,1.2105534730663779e-11,1.2105539247540218e-11,5.873472101565172e-12,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU34910_s,0.0,1.0996205891891923e-10,1.0994624975747157e-10,1.0892213734647528e-10,1.1028325920270973e-10,1.6880285263954153e-10,1.0849882661538789e-10,1.0666701636256577e-10,1.0996205891891923e-10,1.6883184199760047e-10,1.0996205891891923e-10,1.0695906177900444e-10,5.243579934374449e-11,1.0986213915768632e-10,1.0996205891891923e-10,1.7295940474872467e-11,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU34910_s,0.0,8.117856899879538e-12,8.116853622932201e-12,8.052626328449256e-12,8.142062233449572e-12,1.2484157835927538e-11,8.090574653901257e-12,7.898681951449191e-12,8.117856899879538e-12,1.248630180278539e-11,8.117856899879538e-12,7.91742124271885e-12,4.876544352327626e-12,8.117853870906123e-12,8.117856899879538e-12,3.938693275116111e-12,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU34920_s,0.0,3.5212214099472087e-11,3.520715166627375e-11,3.487920886643478e-11,3.5315069332202685e-11,5.405430060315564e-11,3.474365567435928e-11,3.415707066998481e-11,3.5212214099472087e-11,5.406358361852124e-11,3.5212214099472087e-11,3.4250589887717815e-11,1.6791069675498905e-11,3.518021764487772e-11,3.5212214099472087e-11,5.538531790333269e-12,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU34920_s,0.0,2.5995122135554544e-12,2.599190942718785e-12,2.5786239829274e-12,2.6072632814819434e-12,3.997695595118119e-12,2.59077585216002e-12,2.529327685498729e-12,2.5995122135554544e-12,3.998382139374957e-12,2.599512213555454e-12,2.5353284092278667e-12,1.5615742874216776e-12,2.599511243613081e-12,2.599512213555454e-12,1.2612542202197476e-12,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35010_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35020_s,0.0,8.0454705206107e-09,8.03624920229422e-09,3.924862757562459e-09,8.583456751194527e-09,8.013963461376546e-09,0.0,7.990767578710453e-09,8.0454705206107e-09,8.013963470569974e-09,8.045470520610699e-09,7.998378310253082e-09,5.946324708166745e-09,8.029521900960317e-09,8.045470520610699e-09,8.884097971810906e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35290_s,1.173421534467251e-09,9.026273960387826e-12,9.02485245757537e-12,8.967751694762861e-12,9.05262085853636e-12,1.7152303201249297e-11,9.002570434027274e-12,8.71845719350142e-12,9.026273960387826e-12,1.7154791980338674e-11,9.026273960387826e-12,8.740069371936035e-12,4.5249378742856955e-12,9.02009701279733e-12,9.026273960387826e-12,1.3401242470211015e-12,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU35300_s,3.344172079589441e-07,2.116679556120815e-09,2.1164275899689312e-09,2.1116226058803656e-09,2.120192553450342e-09,3.98871312468154e-09,2.0613962000202514e-09,2.036326763542129e-09,2.116679556120815e-09,3.9894569144803494e-09,2.116679556120815e-09,2.0425227231342235e-09,1.9555707144400565e-10,2.1134998558750823e-09,2.116679556120815e-09,1.476703544708828e-10,0.0,0.0,0.0,0.0,0.0,0.0
