,base,pser__L_s,cbl1_s,leu__L_s,asp__L_s,3amp_s,f6p_s,adn_c,6pgc_s,so4_s,gmp_s,acnam_s,pep_s,man6p_c,pi_c,pyr_c,arg__L_s,mg2_s,zn2_s,mn2_s,k_s,met__L_c
PUNP1_REV_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP1_FWD_BSU19630-MONOMER,1.1018303469218291e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP2_REV_BSU19630-MONOMER,1.1018303469218291e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP2_FWD_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP2_REV_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP2_FWD_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP3_REV_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP3_FWD_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP3_REV_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP3_FWD_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP4_REV_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP4_FWD_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP4_REV_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP4_FWD_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP5_REV_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP5_FWD_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP5_REV_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP5_FWD_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP6_REV_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP6_FWD_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP6_REV_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP6_FWD_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP7_REV_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP7_FWD_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP7_REV_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP7_FWD_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP8_REV_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP8_FWD_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP8_REV_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUNP8_FWD_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PURabc1_FWD_BSU03070-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYK_FWD_BSU29180-MONOMER_mod_mn2_mod_k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6494075331771858,0.0,0.0,0.0,0.0,0.0,0.0
PYNP1_REV_BSU39400-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYNP1_FWD_BSU39400-MONOMER,1.1018303469218291e-05,2.6712220028150167e-06,2.6774750487314234e-06,2.677547346754902e-06,2.6774750487314234e-06,1.429318150419371e-06,2.6774788253125187e-06,1.4291913152064265e-06,2.6675564231993345e-06,2.6774269756702353e-06,2.6751000251587446e-06,2.640709848581033e-06,1.42369542885628e-06,2.6687046010741103e-06,2.6774788253125187e-06,4.6426806379169954e-07,0.0,0.0,0.0,0.0,0.0,0.0
PYNP2r_REV_BSU39400-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYNP2r_FWD_BSU39400-MONOMER,0.0,2.6712220028150167e-06,2.6774750487314234e-06,2.677547346754902e-06,2.6774750487314234e-06,1.429318150419371e-06,2.6774788253125187e-06,1.4291913152064265e-06,2.6675564231993345e-06,2.6774269756702353e-06,2.6751000251587446e-06,2.640709848581033e-06,1.42369542885628e-06,2.6687046010741103e-06,2.6774788253125187e-06,4.6426806379169954e-07,0.0,0.0,0.0,0.0,0.0,0.0
PYRIS_FWD_CPLX8J2-131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYRt2_REV_CPLX8J2-189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYRt2_FWD_CPLX8J2-189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q23DO_FWD_BSU39980-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QULNS_FWD_BSU27850-MONOMER_mod_4fe4s,1.3097783558152614e-07,1.2073295233785985e-08,1.499549631620148e-08,1.537126800908772e-08,1.499549631620148e-08,9.07339343176931e-09,1.4995500683860444e-08,9.072296625462434e-09,1.4902019344356645e-08,1.4988671352966915e-08,1.496639892262583e-08,4.631830261284277e-09,9.024139269500226e-09,1.4913982406217326e-08,1.4995500683860444e-08,1.2995874883176524e-09,0.0,0.0,0.0,0.0,0.0,0.0
RAFFINt2_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBFK_FWD_BSU29300-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0482694189275855e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBFK_FWD_BSU16670-MONOMER,6.303320892437233e-14,1.7835074545456813e-15,2.2186560584595065e-15,2.274102943552013e-15,2.2186560584595065e-15,1.0484553169685294e-15,2.2186567046757315e-15,0.0,2.197489064881942e-15,2.2175974027680353e-15,2.2121551016728294e-15,6.778413863149287e-16,1.040115836758417e-15,2.2001284345046762e-15,2.2186567046757315e-15,5.869803624492035e-17,0.0,0.0,0.0,0.0,0.0,0.0
RBFSa_FWD_CPLX8J2-124,2.651847603271245e-07,3.567014909091363e-15,4.437312116919013e-15,4.548205887104026e-15,4.437312116919013e-15,2.0969106339370587e-15,4.437313409351463e-15,2.096538837855171e-15,4.394978129763884e-15,4.4351948055360705e-15,4.424310203345659e-15,1.3556827726298574e-15,2.080231673516834e-15,4.4002568690093524e-15,4.437313409351463e-15,1.173960724898407e-16,0.0,0.0,0.0,0.0,0.0,0.0
RBFSb_FWD_CPLX8J2-124,1.3259238016356225e-07,1.7835074545456813e-15,2.2186560584595065e-15,2.274102943552013e-15,2.2186560584595065e-15,1.0484553169685294e-15,2.2186567046757315e-15,1.0482694189275855e-15,2.197489064881942e-15,2.2175974027680353e-15,2.2121551016728294e-15,6.778413863149287e-16,1.040115836758417e-15,2.2001284345046762e-15,2.2186567046757315e-15,5.869803624492035e-17,0.0,0.0,0.0,0.0,0.0,0.0
RBK_Dr_FWD_BSU28790-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBK_REV_BSU35920-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBK_FWD_BSU35920-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBK_L1_FWD_BSU28790-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBP4E_REV_BSU28780-MONOMER_mod_zn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBP4E_FWD_BSU28780-MONOMER_mod_zn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHCYS_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIBFLVt2_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIBFLVt2_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIBabc_FWD_CPLX8J2-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIBabc1_FWD_CPLX8J2-64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNP_REV_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNP_FWD_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNP_REV_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNP_FWD_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMI_REV_BSU31180-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMI_FWD_BSU31180-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMK_FWD_BSU31200-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMNt_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMPA_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMPA_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDR1_FWD_CPLX8J2-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDR2_FWD_CPLX8J2-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDR3_FWD_CPLX8J2-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNDR4_FWD_CPLX8J2-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPE_REV_BSU15790-MONOMER,0.6576751872711135,0.1111561538472815,0.11138642062454648,0.11410596752236385,0.11138642062454648,0.09014809554985655,0.11138646174381224,0.08959493312048486,0.014222878251899914,0.11102689194787004,0.11128622756093978,0.11020016181239553,0.06698688111667796,0.025828942968709953,0.11138646174381224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPE_FWD_BSU15790-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8477484735296987,0.0,0.0,0.0,0.0,0.0,0.0
RPI_REV_BSU36920-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01422287825189552,0.0,0.0,0.0,0.0,0.008426844112830381,0.0,0.9304413509216743,0.0,0.0,0.0,0.0,0.0,0.0
RPI_FWD_BSU36920-MONOMER,0.2249458329996465,0.034236962901119966,0.03429499281408094,0.0356513802514298,0.03429499281408094,0.031564148007170896,0.03429495169481517,0.03128846426412963,0.0,0.034115569166593716,0.034259041732834936,0.03396120672930992,0.02002315447869978,0.0,0.03429495169481517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6PG_FWD_BSU40110-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S6PG_FWD_BSU38560-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SADT_REV_BSU15590-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SADT_FWD_BSU15590-MONOMER,0.0022144275801587055,0.004834349273209745,0.0048471867714553986,0.004848151702153783,0.0048471867714553986,0.002652563431347495,0.004847190602505904,0.0026523150528028464,0.004832048739437658,0.0049139569975396305,0.004843555316805813,0.004789937837104895,0.0026419991672010468,0.004825407267724236,0.004847190602505904,0.0009563844734260716,0.0,0.0,0.0,0.0,0.0,0.0
SALADC2_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SALCpts_FWD_CPLX000-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SARCOX_FWD_CPLX-8352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SARCOX_FWD_BSU11670-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBTD_D2_FWD_BSU06150-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBTt2_FWD_BSU06160-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDPDS_FWD_BSU19710-MONOMER_mod_zn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERAT_REV_BSU00930-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERAT_FWD_BSU00930-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERD_D_FWD_BSU23770-MONOMER_mod_pydx5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERD_L_FWD_CPLX8J2-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSERt2_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSERt2_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERt2r_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHCHD2_1_FWD_BSU15630-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHCHF_2_FWD_BSU15620-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHK3Dr_REV_BSU25660-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHK3Dr_FWD_BSU25660-MONOMER,0.03207709752595532,0.011216604305857027,0.011236280914754504,0.011236118414461989,0.011236280914754504,0.006137304185911227,0.011236291276905608,0.00613677124426311,0.011199948982298967,0.011236109255249508,0.011227338323697275,0.011109832933339437,0.006113722020836806,0.011204152410444496,0.011236291276905608,0.002021798539302255,0.0,0.0,0.0,0.0,0.0,0.0
SHKK_FWD_BSU03150-MONOMER_mod_mg2,0.03207709752595532,0.011216604305857027,0.011236280914754504,0.011236118414461989,0.011236280914754504,0.006137304185911227,0.011236291276905608,0.00613677124426311,0.011199948982298967,0.011236109255249508,0.011227338323697275,0.011109832933339437,0.006113722020836806,0.011204152410444496,0.011236291276905608,0.002021798539302255,0.0,0.0,0.0,0.0,0.0,0.0
SHSL1_FWD_BSU11870-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHSL2_FWD_BSU11870-MONOMER,0.0022144275801587055,0.004834349273209745,0.0048471867714553986,0.004848151702153783,0.0048471867714553986,0.002652563431347495,0.004847190602505904,0.0026523150528028464,0.004832048739437658,0.0049139569975396305,0.004843555316805813,0.004789937837104895,0.0026419991672010468,0.004825407267724236,0.004847190602505904,0.0009563844734260716,0.0,0.0,0.0,0.0,0.0,0.0
SHSL3_FWD_BSU11870-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHSL4r_FWD_BSU11870-MONOMER,0.021861888429933907,0.006100101983647135,0.00611388734826947,0.00611413066456915,0.00611388734826947,0.0033170538960089753,0.006113900353068459,0.0033167714416085315,0.006092565873560037,0.006113787029618113,0.006108937655117805,0.006034751492039428,0.0033045375911832657,0.006095034747063962,0.006113900353068459,0.0011224336010913856,0.0,0.0,0.0,0.0,0.0,0.0
SLCYSS_FWD_BSU11870-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLCYSS_FWD_BSU00730-MONOMER_mod_2:pydx5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO4t2_FWD_BSU15580-MONOMER,0.029038062035121832,0.004834349273209745,0.0048471867714553986,0.004848151702153783,0.0048471867714553986,0.002652563431347495,0.004847190602505904,0.0026523150528028464,0.004832048739437658,0.0049139569975396305,0.004843555316805813,0.004789937837104895,0.0026419991672010468,0.004890399543592089,0.004847190602505904,0.0009563844734260716,0.0,0.0,0.0,0.0,0.0,0.0
SO4t2_FWD_BSU34660-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO4t2_FWD_BSU01580-MONOMER,0.0,6.585307523850585e-05,6.689106622162243e-05,6.713801745854358e-05,6.689106622162177e-05,4.933707037900646e-05,6.689106622162243e-05,4.933023679693157e-05,5.5338233556056905e-05,0.0,6.693096120506666e-05,6.672198721297444e-05,4.911038238785589e-05,0.0,6.689106622162243e-05,3.754038399128151e-05,0.0,0.0,0.0,0.0,0.0,0.0
SPODM_REV_BSU25020-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPODM_FWD_BSU25020-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SORD_D_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SORD_D_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPMDAT1_FWD_BSU26600-MONOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
