,base,gsn_c,succ_c,akg_s,ac_c,lac__L_c,pyr_s,acac_s,met__L_s,mg2_s,k_s,arg__L_s,zn2_s,mn2_s,gmp_s
translocation_BSU25310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU25420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU25790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU26590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU26640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU26650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU26690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU26860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU27200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU27430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU27440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU27450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU27460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU27600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU27650,2.781949502398363e-08,2.4206239563847183e-08,2.2818727801812862e-08,2.2969323064532405e-08,2.0448462136813182e-08,7.241164535534999e-09,1.8592619835412275e-08,2.2928387529351212e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU27810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU28430,6.978932371733029e-07,6.319241169355635e-07,5.916955216216636e-07,5.914699442682757e-07,5.196099290437809e-07,5.016070093720135e-07,6.388963242322169e-07,5.911438986983451e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU28440,6.978932371733029e-07,6.319241169355635e-07,5.916955216216636e-07,5.914699442682757e-07,5.196099290437809e-07,5.016070093720135e-07,6.388963242322169e-07,5.911438986983451e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU28450,6.978932371733029e-07,6.319241169355635e-07,5.916955216216636e-07,5.914699442682757e-07,5.196099290437809e-07,5.016070093720135e-07,6.388963242322169e-07,5.911438986983451e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU28870,1.4572435310702015e-10,1.2636435721437566e-10,1.1737537524211852e-10,1.1826128026092477e-10,1.0352796124125125e-10,3.292069766448979e-11,9.25457315666429e-11,1.1803233135711526e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU28900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU28910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU29340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU29350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU29360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU29370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU29380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU29600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU29990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU30070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU30530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU30740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU30750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU30760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU30770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU31090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU31100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU31150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU31322,1.4758584622318213e-12,1.270078481450173e-12,1.5818773137882173e-12,1.5938993777532181e-12,1.5624516828955232e-12,3.9281739245184807e-13,1.2312131993007678e-12,1.593136134852116e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU31580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU31600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU31610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU31620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU31630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU31640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU31650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU31660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU32180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU32430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU32440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU33170,4.9868386817804644e-15,5.15835282314156e-15,3.19123780405553e-15,3.2310200982717814e-15,2.4669734088354134e-15,6.351852665878348e-16,2.405498432911079e-15,3.218503329327431e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU33240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU33330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU33420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU33490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU33500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU33630,2.781949502398363e-08,2.4206239563847183e-08,2.2818727801812862e-08,2.2969323064532405e-08,2.0448462136813182e-08,7.241164535534999e-09,1.8592619835412275e-08,2.2928387529351212e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU33700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU33710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU33720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU33730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU33800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU33810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU33820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU33830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU33900,1.9412809035915381e-07,1.844218817939269e-07,4.3126818649016394e-07,4.3327396138243456e-07,5.298168014784543e-07,3.4196552793216115e-08,2.8414757116273815e-07,4.3425359251873163e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU33960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU34190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU34570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU34590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU34600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU34610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU34660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU35300,2.781949502398363e-08,2.4206239563847183e-08,2.2818727801812862e-08,2.2969323064532405e-08,2.0448462136813182e-08,7.241164535534999e-09,1.8592619835412275e-08,2.2928387529351212e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU35780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU36030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU36120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU36130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU36470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU36510,2.3126306930547085e-06,2.421295304372525e-06,1.7270017151683731e-06,1.7418025292680975e-06,1.4514203787514895e-06,5.558023882245121e-07,1.4012723638617407e-06,1.7375088617970177e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU36590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU37190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU37240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU37320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU37760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU38060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU38140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU38150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU38160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU38170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU38240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU38490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU38710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU38750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU38760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU38770,3.1722977718729084e-13,3.8000709458369714e-13,3.547188358901061e-13,3.573501394121237e-13,3.6032518419220585e-13,7.001917771453705e-14,2.5611879123702205e-13,3.5711778317304657e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU39020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU39060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU39390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU39410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU39450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU39710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU40070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translocation_BSU40330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biomass_dilution_s,0.05479030609130859,0.05087127685546875,0.04847488403320313,0.04866790771484374,0.04536514282226563,0.03176803588867187,0.04557723999023437,0.04861526489257813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
protein_biomass_to_biomass_s,0.004597695407792028,0.008585068843313901,0.002709718073420321,0.0027340369793931877,0.0017429052580691658,0.0014847927087895158,0.002375020426800043,0.0027209072605740674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mRNA_biomass_to_biomass_s,1.4038148111216896e-05,2.5921374806129893e-05,8.126901586799235e-06,8.203904585163976e-06,5.172028697688796e-06,4.309415020209736e-06,7.089242770590659e-06,8.163074766750003e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRNA_biomass_to_biomass_s,8.489271895183569e-05,0.00015770616191584886,4.912584779723764e-05,4.9666281445967675e-05,3.125664817775038e-05,2.5952576822703827e-05,4.232142415849115e-05,4.934366642360304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rRNA_biomass_to_biomass_s,0.0006161383624903681,0.0011371604095215821,0.0003569486450514509,0.0003604098583321873,0.00022733869461072506,0.0001889838222705039,0.00031104289833432005,0.00035861964776454243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ncRNA_biomass_to_biomass_s,1.4187752765586093e-06,3.068791628615545e-06,4.3848710557416344e-07,4.405718854547375e-07,8.514877674354906e-08,3.630363679684022e-07,5.102863687630332e-07,4.33938069327856e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNA_biomass_to_biomass_s,0.0032496234238828425,0.0030172352301306533,0.0028751267815702256,0.002886573490453061,0.00269070795863474,0.001884277959256098,0.0027032863436275306,0.002883451664328431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lipid_biomass_to_biomass_s,0.03599701276598748,0.026013632057304975,0.03418995701188013,0.034302520825879285,0.03336041005352371,0.022913084492869804,0.032444949745609665,0.03428302602161531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
constituent_biomass_to_biomass_s,0.007639600887519567,0.007093157157520283,0.006759019861384059,0.00678593381742432,0.006325417945099037,0.004429526543717374,0.006354991382961459,0.006778593647595158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prosthetic_group_biomass_to_biomass_s,3.68193441367665e-06,9.22560496269317e-06,2.2060071084044223e-06,2.2261845364467343e-06,1.4648790121592712e-06,1.5494348635930464e-06,2.0792495284847028e-06,2.215637368029395e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peptidoglycan_biomass_to_biomass_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4FE4St_s,7.684655571743538e-09,1.042106471175755e-08,4.852120701372821e-09,4.9007468225867455e-09,3.623481268890154e-09,1.9597545764941523e-09,4.178534329550986e-09,4.88127995004986e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2FE2St_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDCPPt_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYDX5Pt_s,1.4081152818142883e-08,2.0503591092819847e-08,9.736913498312769e-09,9.827315887175725e-09,8.072944449131669e-09,4.066268701683489e-09,8.502438699153824e-09,9.796424665191022e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3FE4St_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLt_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHEMEt_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMOCOGDPt_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPMt_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THMPPt_s,1.2873799259589179e-08,1.982257898743673e-08,9.815047662825012e-09,9.897632071669028e-09,8.002016198393845e-09,4.044466888279705e-09,8.368649682531194e-09,9.403296190622827e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1243_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_569_from_BSU25200-MONOMER_s,3.307058745608691e-08,3.309516141617926e-08,4.731310560431643e-08,4.729532823076365e-08,5.390492837726741e-08,2.5917969802133062e-08,4.1080950064347584e-08,4.738291348906351e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_257_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_677_from_BSU25200-MONOMER_s,7.100095793478366e-11,1.7504241110738771e-10,2.419933574234285e-11,2.471841720372263e-11,1.6003769581658492e-11,9.651922016999192e-12,1.8699606178295397e-11,2.440375731354964e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1099_from_BSU15330-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1223_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_885_from_BSU25200-MONOMER_s,2.474704776766747e-11,0.0,1.4534000633284379e-11,1.4675230538906124e-11,9.37170210528886e-12,7.758221197836772e-12,1.2659793781339074e-11,1.4606572851927204e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1562_from_BSU25200-MONOMER_s,2.1724314421320855e-11,5.205251138937077e-12,2.0738766771505844e-11,2.081268251233423e-11,2.030686619353809e-11,1.343112137498026e-11,1.9594078332282315e-11,2.080113357260275e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1084_from_BSU04730-MONOMER_s,5.457939549479855e-14,1.9925885175756794e-10,4.758002016196685e-14,4.7791203386305787e-14,1.867151249325399e-12,4.3386960451060646e-13,2.0624161319756002e-13,4.773359080621808e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_54_from_BSU04730-MONOMER_s,8.227919180856812e-10,8.804532306408151e-10,8.099058600142629e-10,8.124227082632867e-10,7.136616179830583e-10,2.254028949790346e-10,5.946419149510912e-10,8.131539589256844e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_228_from_BSU34200-MONOMER_s,1.3137291798528882e-09,1.71710454816259e-10,3.110813905428886e-10,9.766334184332315e-10,7.984220466092982e-10,1.2708362337614158e-10,2.0339947932488874e-10,9.741889814295115e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_423_from_BSU16470-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_648_from_MONOMER8J2-6_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1304_from_BSU25200-MONOMER_s,2.0590660426050425e-08,4.0573118880465635e-08,1.3285183591368033e-08,1.3364103667950176e-08,8.975054252036343e-09,1.0310929714688203e-08,1.2236031545787527e-08,1.3310471264183794e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_981_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_199_from_BSU25200-MONOMER_s,2.0590660426050425e-08,4.0573118880465635e-08,1.3285183591368033e-08,1.3364103667950176e-08,8.975054252036343e-09,1.0310929714688203e-08,1.2236031545787527e-08,1.3310471264183794e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1040_from_BSU04730-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_497_from_BSU25200-MONOMER_s,1.395869089345843e-09,1.205568431664642e-09,1.24078390259429e-09,1.2462216313553142e-09,1.1312110817953082e-09,7.685187830841923e-10,1.1387535841219267e-09,1.210618508223594e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_2986_from_BSU25200-MONOMER_s,9.21800781517135e-11,8.48074954937463e-11,8.035871297636835e-11,8.071538394986326e-11,7.46527615538836e-11,5.059312664578719e-11,7.503952261239915e-11,8.061808107417434e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_827_from_BSU25200-MONOMER_s,2.0590660426050425e-08,4.0573118880465635e-08,1.3285183591368033e-08,1.3364103667950176e-08,8.975054252036343e-09,1.0310929714688203e-08,1.2236031545787527e-08,1.3310471264183794e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_721_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1166_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_184_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_17_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1011_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_692_from_BSU25200-MONOMER_s,1.6187242459928542e-15,3.0368415568045907e-15,1.0295406542002546e-15,1.0360286358789323e-15,7.006529725613964e-16,7.559620581949794e-16,9.468561399812721e-16,1.0317666292044085e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_468_from_BSU25200-MONOMER_s,0.0,7.351922271523847e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_2948_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_799_from_BSU25200-MONOMER_s,1.2594391170145935e-09,2.0700587555304e-09,1.0693676205987836e-09,1.074577062720993e-09,9.247405011240311e-10,6.459488556145661e-10,9.631116700395355e-10,1.0218606585726714e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1137_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_267_from_BSU25200-MONOMER_s,3.966805628017159e-10,3.64960034009694e-10,3.458181097889877e-10,3.473527958179717e-10,3.212659492601823e-10,2.1773119785616975e-10,3.2293017625751744e-10,3.46934120845645e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_121_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
