,base,asp__L_s,pyr_s,akg_s,gam6p_s,leu__L_s,3pg_c,lys__L_s,for_c,ade_s,gmp_s,gsn_c,succ_c,acac_s,lac__L_c,ac_c,asn__L_s,cmp_s,adn_c,3amp_s,6pgc_s,thr__L_s,met__L_s,mg2_s,arg__L_s,zn2_s,mn2_s,k_s
translation_BSU39020_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39050_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39060_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39260_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39270_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39350_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39360_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39370_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39380_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39390_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39400_s,4.804752152024203e-10,4.793390249072598e-10,2.692651861315297e-10,2.6474709664531877e-10,4.831672161002403e-10,4.802766855781119e-10,4.351111272938423e-10,4.800463208735737e-10,4.802774315611403e-10,4.8282448817756e-10,4.729203458982087e-10,4.729840148710533e-10,2.6384155261482645e-10,2.6384155261482645e-10,7.996696200151578e-11,1.9496671137766917e-09,4.803583745127083e-10,4.808901667959378e-10,4.5478355217247025e-10,4.725234632521089e-10,2.7875226993391153e-09,4.800944686289715e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39410_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39420_s,6.461579485316095e-09,6.447881494798211e-09,5.105678520041104e-09,4.76422551190765e-09,6.433638608001807e-09,6.452353972153507e-09,6.1785934575993585e-09,6.455346812414735e-09,6.460013181357399e-09,6.447842584398143e-09,6.203840945886049e-09,6.20733412662534e-09,4.767043813861696e-09,4.767043813861696e-09,2.5922068629006207e-09,6.260932973137724e-09,6.458965449589801e-09,6.458783359562921e-09,6.275652062916525e-09,6.349587900613195e-09,8.941020518845266e-09,6.446775752990085e-09,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39450_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39540_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39610_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39670_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39700_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39710_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39720_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39730_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39740_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39750_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39760_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39780_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39860_s,1.0486064703680022e-11,1.0464006580539739e-11,8.44959233171091e-12,7.864392103336779e-12,1.0433619692742526e-11,1.0470365787747817e-11,1.0062932893549257e-11,1.0475897103359986e-11,5.241821699566302e-12,1.0458754779423705e-11,1.0050466359691472e-11,1.0056427650976493e-11,7.870624457350646e-12,7.870624457350646e-12,2.1870804877263174e-12,7.27319988234537e-12,1.0481706556792434e-11,1.0480599870077427e-11,1.0201939504541864e-11,1.0303733882466399e-11,1.0387020473021199e-11,1.0460965903431097e-11,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39920_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU39980_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40040_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7687422315485127e-12,0.0,0.0,0.0,0.0,0.0,3.3878325591707414e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40060_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40070_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40110_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40190_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7301231591425304e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40320_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40330_s,1.5347346314592408e-09,1.0962184899860763e-09,1.0676436532384323e-09,2.6293044115380886e-09,1.5346776452528787e-09,1.533170425782627e-09,1.4410206619109114e-09,1.5336480718075355e-09,1.534316579976656e-09,1.5356920369185836e-09,1.0664772199447047e-09,1.0667750217340957e-09,9.584508004414075e-10,9.584508004414075e-10,2.872295609469942e-10,1.008386573588687e-09,1.5342558605076242e-09,2.8510416270007297e-09,3.719703527422845e-09,1.50763560777939e-09,1.0926487916093112e-09,1.5324110930459817e-09,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40340_s,2.7868212521218817e-09,1.5892532899483166e-09,2.0793678887283624e-09,6.523565610905584e-09,2.7808073583596486e-09,2.783851864314737e-09,2.636031594794169e-09,2.7847634464965126e-09,2.7861146940683663e-09,2.784853021017155e-09,1.5449752410338236e-09,1.5454388034193965e-09,1.951182244856027e-09,1.951182244856027e-09,4.116530487191386e-10,2.005051124045075e-09,2.7859282758959855e-09,6.389651281939971e-09,8.839591615719676e-09,2.741704832103882e-09,1.5858214632083e-09,2.781955919531641e-09,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_1_s,1.7353804587121614e-07,1.7336288710259793e-07,1.0945287255005104e-07,0.0,0.0,1.7338984193318247e-07,1.6410313939337785e-07,1.7346729391512434e-07,1.73507677695587e-07,1.7423696394307266e-07,1.710586037119445e-07,0.0,0.0,0.0,6.645326698465439e-08,0.0,1.7351331422919407e-07,1.7360284706563208e-07,1.6696290914353058e-07,1.7122372242770444e-07,1.7281998458342942e-07,1.734951450937794e-07,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_3_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU_tRNA_4_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40420_s,9.323660631345054e-10,9.303875286809406e-10,5.435517295029828e-10,4.964088694693503e-10,9.374560575419964e-10,9.314608974159063e-10,8.520262736863255e-10,9.3174774621371e-10,9.320464775209614e-10,9.374681420923083e-10,9.087584794977906e-10,9.090506870324396e-10,4.95233352105138e-10,4.95233352105138e-10,1.9832007696275155e-10,6.010554789444507e-10,9.32063397040633e-10,9.328327260123115e-10,8.82012110202749e-10,9.126959231152383e-10,9.298764778528788e-10,9.311183293070541e-10,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40500_s,4.5940088310280595e-07,4.5891395530321855e-07,2.9384695908625403e-07,2.4915180334348844e-07,4.6225903356713234e-07,4.591139300930307e-07,4.31933466584946e-07,4.592616475775706e-07,4.5930994434677456e-07,4.6151819241380595e-07,4.5570064085846104e-07,4.5570887839901584e-07,2.485596672097848e-07,2.485596672097848e-07,1.6689895404946615e-07,2.901177439219889e-07,4.5933387180250404e-07,4.596414954712764e-07,4.41290673450166e-07,4.531285972662072e-07,4.585517704207132e-07,4.592647038735436e-07,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40550_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7567828649134415e-06,1.7317407061549392e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40850_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU40850_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40890_s,4.5940088310280595e-07,4.5891395530321855e-07,2.9384695908625403e-07,2.4915180334348844e-07,4.6225903356713234e-07,4.591139300930307e-07,4.31933466584946e-07,4.592616475775706e-07,4.5930994434677456e-07,4.6151819241380595e-07,4.5570064085846104e-07,4.5570887839901584e-07,2.485596672097848e-07,2.485596672097848e-07,1.6689895404946615e-07,2.901177439219889e-07,4.5933387180250404e-07,4.596414954712764e-07,4.41290673450166e-07,4.531285972662072e-07,4.585517704207132e-07,4.592647038735436e-07,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU40910_s,4.5940088310280595e-07,4.5891395530321855e-07,2.9384695908625403e-07,2.4915180334348844e-07,4.6225903356713234e-07,4.591139300930307e-07,4.31933466584946e-07,4.592616475775706e-07,4.5930994434677456e-07,4.6151819241380595e-07,4.5570064085846104e-07,4.5570887839901584e-07,2.485596672097848e-07,2.485596672097848e-07,1.6689895404946615e-07,2.901177439219889e-07,4.5933387180250404e-07,4.596414954712764e-07,4.41290673450166e-07,4.531285972662072e-07,4.585517704207132e-07,4.592647038735436e-07,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU41050_s,3.479514730023971e-14,3.418214012992406e-14,2.2020554061253653e-14,2.0457117263701967e-14,3.4988498737822725e-14,3.476532302053908e-14,3.265537013644163e-14,3.4779805543603805e-14,3.4787684376470226e-14,3.494108380131836e-14,3.377493219725632e-14,3.37777727548515e-14,1.8271820347673573e-14,1.8271820347673573e-14,1.1823791526348015e-14,2.0972155569598854e-14,3.478837219997103e-14,3.653161746477624e-14,3.628547498279125e-14,3.4247773293545514e-14,3.412429234101684e-14,3.477474857229248e-14,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU41050_s,1.624999322412383e-15,1.597827951620548e-15,1.1300057488041651e-15,1.0834791322130238e-15,1.6375833526880617e-15,1.6246608031686082e-15,1.5525657569731406e-15,1.6249656979434696e-15,1.6248133532449993e-15,1.6336597618521039e-15,1.6066592661031043e-15,1.6063804826900875e-15,9.674001289996799e-16,9.674001289996799e-16,8.146217226077752e-16,1.1498165673459724e-15,1.624975559558315e-15,1.7064811495386596e-15,1.7149079643463197e-15,1.6116448394960581e-15,1.6002374871542835e-15,1.6257338792317536e-15,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU41060_s,4.5940088310280595e-07,4.5891395530321855e-07,2.9384695908625403e-07,2.4915180334348844e-07,4.6225903356713234e-07,4.591139300930307e-07,4.31933466584946e-07,4.592616475775706e-07,4.5930994434677456e-07,4.6151819241380595e-07,4.5570064085846104e-07,4.5570887839901584e-07,2.485596672097848e-07,2.485596672097848e-07,1.6689895404946615e-07,2.901177439219889e-07,4.5933387180250404e-07,4.596414954712764e-07,4.41290673450166e-07,4.531285972662072e-07,4.585517704207132e-07,4.592647038735436e-07,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_5_AUC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_5_AUA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_5_AUU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_6_GCA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_6_GCG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_6_GCC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_6_GCU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_7_AGC_s,0.001225675510910512,0.0012244538977222942,0.0007839018004536844,0.0007226760562462285,0.001233557017116894,0.0012249709170049725,0.001146417538791295,0.0012252200424309535,0.0012254564659092957,0.0012320794125940332,0.0012183887144186015,0.0012184291552163435,0.0007209187446641823,0.0007209187446641823,0.0,0.0008841595184276971,0.0012255327415218677,0.0012263554268426929,0.0011765920335878482,0.0012110937775511102,0.00122608496032409,0.001225291750369451,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_7_AGU_s,0.0005122350725757994,0.0005116856920668964,0.00032404284092586635,0.0003144213376366556,0.0005158508943191356,0.0005120230647355851,0.00047777096192172785,0.0005120893972720485,0.0005121385567186843,0.000515149782713116,0.0005065727420283981,0.0005066190147666135,0.0003136670309405637,0.0003136670309405637,0.0,0.00038049455878813257,0.0005121801027194077,0.0005125425228325007,0.000492451955086683,0.0005070143157514681,0.0005122060551508736,0.0005121180224148949,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_7_UCU_s,0.0008846165351755631,0.0008837813850304168,0.0005761451233757116,0.0004857300561222123,0.0008902309959454652,0.0008841440913217842,0.000836442196941498,0.0008843891448088078,0.0008844845227174898,0.0008883854814570687,0.0008814873079382693,0.0008814225491684221,0.0004846800233347433,0.0004846800233347433,0.0,0.0005457524992256464,0.0008845249177186976,0.0008850403860714155,0.0008529837869181129,0.0008741173640962656,0.0008826258276748571,0.0008846788837611331,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_7_UCG_s,0.0004001154767458591,0.0003998622285098638,0.0002578252867690332,0.00015751279608849586,0.00040228238696233187,0.00039969590465144294,0.0003860101522047277,0.0003999996646862185,0.00040010518762172755,0.00040081025228459337,0.0003935146415910359,0.0003935554263557627,0.00015723016450900558,0.00015723016450900558,0.0,0.00013800562142486533,0.00040006437623238747,0.0004002058855028871,0.00038860870442850314,0.0003955613379308269,0.0003965222532252592,0.0004001106047880767,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_7_UCC_s,0.00032716295942127635,0.00032689972381029226,0.00022811967761300584,0.00015300390345335404,0.0003305765709211287,0.0003269798120852754,0.0003113218399102019,0.0003271353448421484,0.00032707800940324984,0.0003296426891316756,0.0003257481613204012,0.0003257181112035441,0.0001525840307812613,0.0001525840307812613,0.0,0.00019071792515735518,0.0003271169084045591,0.00032733061043139627,0.00031351210854783755,0.00032088266932437737,0.0003272211826528788,0.0003272858573152135,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_7_UCA_s,0.0006247549164665328,0.0006243344263493443,0.0004255734999302842,0.0002940815814556202,0.000629311552408451,0.00062448648707972,0.0005950425858187742,0.0006246933255916234,0.0006246328905474923,0.0006278949606733744,0.0006170414632457843,0.0006170170458865187,0.00029326799085529446,0.00029326799085529446,0.0,0.0003439431451993808,0.0006246781601552347,0.0006251261704140452,0.0006008046381369781,0.0006148226652959062,0.000623634205254516,0.0006248389923911201,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_8_AUC_s,0.0021973133175531875,0.0021952620048025155,0.0014217147468574827,0.0011958593374826777,0.0022119770746534696,0.002196040684692928,0.002075915849072836,0.0021967212654875894,0.0021968253427054715,0.0022071869245363644,0.002188201778329498,0.002188062973129642,0.001193003232975426,0.001193003232975426,0.0008596188595103776,0.001359421165993617,0.002197075801544938,0.0021984914430479424,0.002116268281411253,0.0021708652703124796,0.0021922573056160524,0.00219732608048768,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_8_AUA_s,0.00037233117505513943,0.0003720274936291353,0.0002487198194507876,0.000204802901994025,0.00037569119494911045,0.00037217420477872557,0.00034853736183548166,0.00037221294233902145,0.0003722333539074366,0.0003750646005367972,0.000369283654804614,0.00036927593966680565,0.00020429895678966635,0.00020429895678966635,0.00015250671391122276,0.00026795763865259997,0.00037229078114355994,0.0003724937332421195,0.0003557622579737938,0.0003662394404984945,0.0003731037926536599,0.0003724082283855065,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_8_AUU_s,0.002920909952350048,0.00291820991536535,0.0018756297779346268,0.0015620474769174229,0.002941329419755775,0.0029190732379115922,0.002760745860278359,0.002920212092993288,0.0029204498539466455,0.002934485877878877,0.002892416043767754,0.002892459061174687,0.0015584750228682784,0.0015584750228682784,0.0011293360553886681,0.001765776972589528,0.002920601521961705,0.0029222543376232393,0.0028152531827738475,0.0028877837294822343,0.0029126034349481475,0.002920818537911151,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_9_GCA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_9_GCG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_9_GCC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_9_GCU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_10_AUG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_10_START_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_11_GAA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_11_GAG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_12_GUU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_12_GUC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_12_GUG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_12_GUA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_13_ACC_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_13_ACA_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_13_ACG_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charging_tRNA_BSU_tRNA_13_ACU_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
