,base,ASPt2r_FWD_CPLX_dummy_s,4FE4St_s,CBL1t_s,PSER_Lt6_FWD_CPLX_dummy_s
PRATPP_FWD_BSU34860-MONOMER,0.01869295000931562,0.018692885686506476,0.018678820214578545,0.018435017794275078,0.018682284047457882
PRFGS_1_FWD_BSU06470-MONOMER,0.0,0.0,0.0,0.0,0.0
PRFGS_1_FWD_BSU06480-MONOMER_mod_mg2,0.02633923563417273,0.026341924238881705,0.026322119852819566,0.025956502221400276,0.02632501463707893
URATEt_1_FWD_BSU32440-MONOMER,0.0,0.0,0.0,0.0,0.0
URATEt_1_FWD_BSU32430-MONOMER,0.0,0.0,0.0,0.0,0.0
PRMICI_REV_BSU34880-MONOMER,0.0,0.0,0.0,0.0,0.0
PRMICI_FWD_BSU34880-MONOMER,0.01869295000931562,0.018692885686506476,0.018678820214578545,0.018435017794275078,0.018682284047457882
PRO1x_FWD_BSU03200-MONOMER,0.0,0.0,0.0,0.0,0.0
PROLBabc_FWD_CPLX8J2-76,0.0,0.0,0.0,0.0,0.0
PROLBabc_FWD_CPLX8J2-93,0.0,0.0,0.0,0.0,0.0
PROt2r_FWD_BSU30530-MONOMER,0.0,0.0,0.0,0.0,0.0
PROt2r_FWD_BSU06660-MONOMER,0.0,0.0,0.0,0.0,0.0
PROt2r_FWD_BSU19580-MONOMER,0.0,0.0,0.0,0.0,0.0
PROt2r_FWD_BSU03220-MONOMER,0.0,0.0,0.0,0.0,0.0
PRPPS_REV_BSU00510-MONOMER_mod_mn2_mod_pi,0.0,0.0,0.0,0.0,0.0
PRPPS_FWD_BSU00510-MONOMER_mod_mn2_mod_pi,0.5317406912288987,0.5318653928812301,0.514283749981529,0.48635653875119667,0.5125625477467562
PSCVT_REV_BSU22600-MONOMER,0.0,0.0,0.0,0.0,0.0
PSCVT_FWD_BSU22600-MONOMER,0.07221714769315281,0.07221383873112562,0.07217158188900746,0.07122487946064879,0.07217990107327805
PSDC_BS_FWD_BSU02290-MONOMER,0.0,0.0,0.0,0.0,0.0
PSERT_REV_BSU10020-MONOMER_mod_pydx5p,0.0,0.0,0.0,0.0,0.0
PSERT_FWD_BSU10020-MONOMER_mod_pydx5p,0.37375914893600926,0.21171913880360252,0.426206042251693,0.35604826763818126,0.426252749922525
PSER_Dt6_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
PSER_Dt6_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
PSER_Lt6_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
PSER_Lt6_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
PSP_D_FWD_BSU04740-MONOMER,0.0,0.0,0.0,0.0,0.0
PSP_L_FWD_BSU04740-MONOMER,0.09280559228424413,0.09281185911011591,0.09272296020557488,0.08170214356269986,0.09273334827526752
PTA2_REV_BSU37660-MONOMER,0.0,0.0,0.0,0.0,0.0
PTA2_FWD_BSU37660-MONOMER,0.0,0.0,0.0,0.0,0.0
PTAr_REV_BSU37660-MONOMER,0.023539766129191616,0.02354058838868032,0.023505706630623163,0.023191003290955366,0.023509364370516313
PTAr_FWD_BSU37660-MONOMER,0.0,0.0,0.0,0.0,0.0
APNPT_REV_BSU23760-MONOMER,0.0,0.0,0.0,0.0,0.0
APNPT_FWD_BSU23760-MONOMER,0.0,0.0,0.0,0.0,0.0
PTHPS_FWD_BSU13730-MONOMER,0.0,0.0,0.0,0.0,0.0
PTPATi_REV_BSU15020-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
PTPATi_FWD_BSU15020-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
PUNP1_REV_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP1_FWD_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP1_REV_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP1_FWD_BSU19630-MONOMER,0.0,0.0,0.0,0.0028389340733557143,0.0
PUNP2_REV_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP2_FWD_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP2_REV_BSU19630-MONOMER,0.0,0.0,0.0,0.005077819702016633,0.0
PUNP2_FWD_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP3_REV_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP3_FWD_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP3_REV_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP3_FWD_BSU19630-MONOMER,0.4509100244105772,0.4510290090910931,0.43350981339975114,0.3871221207301185,0.4317782300141674
PUNP4_REV_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP4_FWD_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP4_REV_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP4_FWD_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP5_REV_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP5_FWD_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP5_REV_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP5_FWD_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP6_REV_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP6_FWD_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP6_REV_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP6_FWD_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP7_REV_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP7_FWD_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP7_REV_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP7_FWD_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP8_REV_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP8_FWD_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP8_REV_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0
PUNP8_FWD_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0
PURabc1_FWD_BSU03070-MONOMER,0.0,0.0,0.0,0.0,0.0
PYK_FWD_BSU29180-MONOMER_mod_mn2_mod_k,0.0,0.0,0.0,0.0,0.0
PYNP1_REV_BSU39400-MONOMER,0.0,0.0,0.0,0.0022284828266337965,0.0
PYNP1_FWD_BSU39400-MONOMER,1.0586692569548553e-05,1.0587009091196787e-05,1.0571881295034214e-05,0.0,1.0573617102527509e-05
PYNP2r_REV_BSU39400-MONOMER,0.12550710105818544,0.1255083413286883,0.09973835349461661,0.11641281915612936,0.09963163055129329
PYNP2r_FWD_BSU39400-MONOMER,0.0,0.0,0.0,0.0,0.0
PYRIS_FWD_CPLX8J2-131,0.0,0.0,0.0,0.0,0.0
PYRt2_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
PYRt2_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
Q23DO_FWD_BSU39980-MONOMER,0.0,0.0,0.0,0.0,0.0
QULNS_FWD_BSU27850-MONOMER_mod_4fe4s,1.2090886203601096e-07,1.208967858842538e-07,1.2081727837903633e-07,1.1763179868224934e-07,1.208436739707276e-07
RAFFINt2_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
RBFK_FWD_BSU16670-MONOMER,0.0,0.0,5.611998468000023e-14,0.0,0.0
RBFK_FWD_BSU29300-MONOMER,5.617454909618559e-14,5.6165982175149884e-14,0.0,5.39096958987711e-14,5.613815553680549e-14
RBFSa_FWD_CPLX8J2-124,2.470811996569842e-07,2.4705519133250545e-07,2.4697544096728514e-07,2.4041472519702506e-07,2.4702745059120287e-07
RBFSb_FWD_CPLX8J2-124,1.235405998284921e-07,1.2352759566625272e-07,1.2348772048364257e-07,1.2020736259851253e-07,1.2351372529560143e-07
RBK_Dr_FWD_BSU28790-MONOMER,0.0,0.0,0.0,0.0,0.0
RBK_REV_BSU35920-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.0,0.0
RBK_FWD_BSU35920-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.002238885628660919,0.0
RBK_L1_FWD_BSU28790-MONOMER,0.0,0.0,0.0,0.0,0.0
RBP4E_REV_BSU28780-MONOMER_mod_zn2,0.0,0.0,0.0,0.0,0.0
RBP4E_FWD_BSU28780-MONOMER_mod_zn2,0.0,0.0,0.0,0.0,0.0
RHCYS_FWD_CPLX_dummy,0.0,0.0,0.0,0.002238885628660919,0.0
RIBFLVt2_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
RIBFLVt2_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
RIBabc_FWD_CPLX8J2-64,0.0,0.0,0.0,0.0,0.0
RIBabc1_FWD_CPLX8J2-64,0.0,0.0,0.0,0.0,0.0
PNP_REV_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0
PNP_FWD_BSU23490-MONOMER,0.0,0.0,0.0,0.0,0.0
PNP_REV_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0
PNP_FWD_BSU19630-MONOMER,0.0,0.0,0.0,0.0,0.0
RMI_REV_BSU31180-MONOMER,0.0,0.0,0.0,0.0,0.0
RMI_FWD_BSU31180-MONOMER,0.0,0.0,0.0,0.0,0.0
RMK_FWD_BSU31200-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
RMNt_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
RMPA_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
RMPA_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
RNDR1_FWD_CPLX8J2-9,0.0,0.0,0.0,0.0,0.0
RNDR2_FWD_CPLX8J2-9,0.0,0.0,0.0,0.0,0.0
RNDR3_FWD_CPLX8J2-9,0.0,0.0,0.0,0.0,0.0
RNDR4_FWD_CPLX8J2-9,0.0,0.0,0.0,0.0,0.0
RPE_REV_BSU15790-MONOMER,0.4849138568313056,0.4849244629869586,0.4332173058043866,0.4879067487577629,0.43303294487524735
RPE_FWD_BSU15790-MONOMER,0.0,0.0,0.0,0.0,0.0
RPI_REV_BSU36920-MONOMER,0.0,0.0,0.0,0.0,0.0
RPI_FWD_BSU36920-MONOMER,0.0,0.0,0.0,0.0,0.0
S6PG_FWD_BSU38560-MONOMER,0.0,0.0,0.0,0.0,0.0
S6PG_FWD_BSU40110-MONOMER,0.0,0.0,0.0,0.0,0.0
SADT_REV_BSU15590-MONOMER,0.0,0.0,0.0,0.0,0.0
SADT_FWD_BSU15590-MONOMER,0.0022719822968923346,0.0022721784366942,0.0022685026724685417,0.0,0.0022686775009793363
SALADC2_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
SALCpts_FWD_CPLX000-61,0.0,0.0,0.0,0.0,0.0
SARCOX_FWD_CPLX-8352,0.0,0.0,0.0,0.0,0.0
SARCOX_FWD_BSU11670-MONOMER,0.0,0.0,0.0,0.0,0.0
SBTD_D2_FWD_BSU06150-MONOMER,0.0,0.0,0.0,0.0,0.0
SBTt2_FWD_BSU06160-MONOMER,0.0,0.0,0.0,0.0,0.0
SDPDS_FWD_BSU19710-MONOMER_mod_zn2,0.0,0.0,0.0,0.0,0.0
SERAT_REV_BSU00930-MONOMER,0.0,0.0,0.0,0.0,0.0
SERAT_FWD_BSU00930-MONOMER,0.0,0.0,0.0,0.0,0.0
SERD_D_FWD_BSU23770-MONOMER_mod_pydx5p,0.0,0.0,0.0,0.0,0.0
SERD_L_FWD_CPLX8J2-18,0.0,0.0,0.0,0.0,0.0
DSERt2_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
DSERt2_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
SERt2r_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
SHCHD2_1_FWD_BSU15630-MONOMER,0.0,0.0,0.0,0.0,0.0
SHCHF_2_FWD_BSU15620-MONOMER,0.0,0.0,0.0,0.0,0.0
SHK3Dr_REV_BSU25660-MONOMER,0.0,0.0,0.0,0.0,0.0
SHK3Dr_FWD_BSU25660-MONOMER,0.07221714769315281,0.07221383873112562,0.07217158188900746,0.07122487946064879,0.07217990107327805
SHKK_FWD_BSU03150-MONOMER_mod_mg2,0.07221714769315281,0.07221383873112562,0.07217158188900746,0.07122487946064879,0.07217990107327805
SHSL1_FWD_BSU11870-MONOMER,0.0,0.0,0.0,0.0,0.0
SHSL2_FWD_BSU11870-MONOMER,0.0022719822968923346,0.0022721784366942,0.0022685026724685417,0.0,0.0022686775009793363
SHSL3_FWD_BSU11870-MONOMER,0.0,0.0,0.0,0.0,0.0
SHSL4r_FWD_BSU11870-MONOMER,0.021096093063517785,0.021099243831154985,0.02106625411730972,0.02078980107934693,0.02106926563090583
SLCYSS_FWD_BSU00730-MONOMER_mod_2:pydx5p,0.0,0.0,0.0,0.0,0.0
SLCYSS_FWD_BSU11870-MONOMER,0.0,0.0,0.0,0.0,0.0
SO4t2_FWD_BSU15580-MONOMER,0.028804317761677443,0.02880175593574929,0.02878551255590212,0.0,0.028789931667848517
SO4t2_FWD_BSU34660-MONOMER,0.0,0.0,0.0,0.0,0.0
SO4t2_FWD_BSU01580-MONOMER,0.0,0.0,0.0,0.02840852882239264,0.0
SPODM_REV_BSU25020-MONOMER,0.0,0.0,0.0,0.0,0.0
SPODM_FWD_BSU25020-MONOMER,0.0,0.0,0.0,0.0,0.0
SORD_D_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
SORD_D_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
SPMDAT1_FWD_BSU26600-MONOMER,0.0,0.0,0.0,0.0,0.0
SPMDAT3_FWD_BSU26600-MONOMER,0.0,0.0,0.0,0.0,0.0
SPMDt3i_REV_BSU26590-MONOMER,0.0,0.0,0.0,0.0,0.0
SPMS_FWD_BSU37500-MONOMER,0.0,0.0,0.0,0.0,0.0
SPRMS_FWD_BSU37500-MONOMER,0.0,0.0,0.0,0.0,0.0
SRB_Lt_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
SRB_Lt_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
SSALy_FWD_BSU03910-MONOMER,0.0,0.0,0.0,0.0,0.0
SUCBZL_FWD_BSU30790-MONOMER,0.0,0.0,0.0,0.0,0.0
SUCBZS_FWD_BSU30780-MONOMER,0.0,0.0,0.0,0.0,0.0
SUCCt2r_REV_BSU07570-MONOMER,0.0,0.0,0.0,0.0,0.0
SUCCt2r_FWD_BSU07570-MONOMER,0.0,0.0,0.0,0.0,0.0
SUCCt2r_REV_BSU04470-MONOMER,0.0,0.0,0.0,0.0,0.0
SUCCt2r_FWD_BSU04470-MONOMER,0.0,0.0,0.0,0.0,0.0
SUCD1_REV_CPLX8J2-15,0.0,0.0,0.0,0.0,0.0
SUCD1_FWD_CPLX8J2-15,1.0714502903473113,1.0714896063388357,1.0731059361563628,1.0698273114135668,1.0727590301764423
SUCD5_BS_FWD_CPLX8J2-15,1.0714502903473113,1.0714896063388357,1.0731059361563628,1.0698273114135668,1.0727590301764423
SUCR_FWD_BSU34560-MONOMER,0.0,0.0,0.0,0.0,0.0
SUCOAS_REV_CPLX8J2-7,0.825909855550941,0.8259527380648294,0.7750318705037403,0.8196712423687815,0.7746554860347287
SUCOAS_FWD_CPLX8J2-7,0.0,0.0,0.0,0.0,0.0
SUCpts_FWD_CPLX000-63,0.0,0.0,0.0,0.0,0.0
SUCpts_FWD_CPLX000-62,0.0,0.0,0.0,0.0,0.0
SULAabc_FWD_CPLX8J2-74,0.0,0.0,0.0,0.0,0.0
SULR_1_REV_BSU33440-MONOMER,0.0,0.0,0.0,0.0,0.0
SULR_1_FWD_BSU33440-MONOMER,0.0,0.0,0.0,0.0,0.0
SULR_1_REV_BSU33430-MONOMER,0.0022719822968923346,0.0022721784366942,0.0022685026724685417,0.0,0.0022686775009793363
SULR_1_FWD_BSU33430-MONOMER,0.0,0.0,0.0,0.0,0.0
TAGURr_REV_BSU12380-MONOMER,0.0,0.0,0.0,0.0,0.0
TAGURr_FWD_BSU12380-MONOMER,0.0,0.0,0.0,0.0,0.0
TALA_REV_CPLX8J2-126,0.20634835456907638,0.2063553121279165,0.18052286195768955,0.20834093464855707,0.18042652190098465
TALA_FWD_CPLX8J2-126,0.0,0.0,0.0,0.0,0.0
TALA_REV_BSU37110-MONOMER,0.0,0.0,0.0,0.0,0.0
TALA_FWD_BSU37110-MONOMER,0.0,0.0,0.0,0.0,0.0
TARTDC_FWD_BSU04000-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.0,0.0
TARTRDH_REV_BSU04000-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.0,0.0
TARTRDH_FWD_BSU04000-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.0,0.0
TARTRDH2_REV_BSU04000-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.0,0.0
TARTRDH2_FWD_BSU04000-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.0,0.0
TAURabc_FWD_CPLX8J2-74,0.0,0.0,0.0,0.0,0.0
TECA1S45_FWD_CPLX000-64,0.0,0.0,0.0,0.0,0.0
TECA2S45_FWD_CPLX000-65,0.0,0.0,0.0,0.0,0.0
TECA3S45_FWD_CPLX000-66,0.0,0.0,0.0,0.0,0.0
TECA4S_BS_FWD_CPLX000-67,0.0,0.0,0.0,0.0,0.0
TEICH45_REV_CPLX000-68,0.0,0.0,0.0,0.0,0.0
TEICH45_FWD_CPLX000-68,0.0,0.0,0.0,0.0,0.0
TGBPA_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
TGBPA_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
THIOGabc_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
THMDt2_FWD_BSU39020-MONOMER,0.0,0.0,0.0,0.0,0.0
THMDt2_FWD_BSU39410-MONOMER,0.0,0.0,0.0,0.0,0.0
THMDt2_FWD_BSU32180-MONOMER,0.0,0.0,0.0,0.0,0.0
THMt6_REV_CPLX_dummy,0.0,0.0,0.0,0.01956517603963543,0.0
THMt6_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
THRD_FWD_BSU16990-MONOMER_mod_zn2,0.0,0.0,0.0,0.0,0.0
THRD_L_FWD_BSU21770-MONOMER,0.0,0.0,0.0,0.0,0.0
THRS_FWD_BSU32250-MONOMER,0.021393981171402492,0.021394018680633516,0.021366180580812244,0.021086728142546377,0.02136959664959558
THRt2r_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
TKT1_REV_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp,0.20634835456907638,0.2063553121279165,0.18052286195768955,0.20834093464855707,0.18042652190098465
TKT1_FWD_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp,0.0,0.0,0.0,0.0,0.0
TKT2_REV_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp,0.2785655022622292,0.2785691508590421,0.25269444384669704,0.27956581410920583,0.2526064229742627
TKT2_FWD_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp,0.0,0.0,0.0,0.0,0.0
TMDK1_FWD_BSU37060-MONOMER_mod_mg2,0.0,0.0,0.0,0.005077819702016633,0.0
TMDPP_REV_BSU39400-MONOMER,0.005312691567503106,0.005312412992336196,0.00531155869347994,0.010318611494039632,0.005312115845194896
TMDPP_FWD_BSU39400-MONOMER,0.0,0.0,0.0,0.0,0.0
TMDS_FWD_CPLX8J2-176,0.0,0.0,0.0,0.0,0.0
TMDS_FWD_BSU17680-MONOMER,0.0,0.0,0.0,0.0,0.0
TMDS_FWD_BSU21820-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
TMN_FWD_BSU11650-MONOMER,0.0,0.0,0.0,0.0,0.0
TMPHi_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
TMPK_FWD_BSU05900-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
TMPPP_FWD_BSU38290-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
TMPt6_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
TMPt6_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
TPI_REV_BSU33920-MONOMER,0.0,0.0,0.0,0.0,0.0
TPI_FWD_BSU33920-MONOMER,1.6656806634649421,1.6656885659131835,1.6399417988050995,1.6811645888545699,1.6398173855252776
TRDR_FWD_BSU32110-MONOMER,-2.7204432974878138e-24,0.0,0.0,0.0,0.0
TRDR_FWD_BSU34790-MONOMER,0.0022719812413243665,0.0022721773810906675,0.002268501618742802,0.0,0.002268676447061435
TRDR_FWD_CPLX8J2-179,0.0,0.0,0.0,0.0,0.0
TRDR_FWD_BSU03270-MONOMER,0.0,0.0,0.0,0.0,0.0
TRE6PH_FWD_BSU07810-MONOMER,0.0,0.0,0.0,0.0,0.0
TREpts_FWD_CPLX000-69,0.0,0.0,0.0,0.0,0.0
TRPAS1_FWD_BSU27250-MONOMER_mod_pydx5p,0.0,0.0,0.0,0.0,0.0
TRPS1_FWD_CPLX8J2-19_mod_pydx5p,0.005030989439683145,0.00503053792270402,0.005027052218248539,0.004963384359965666,0.005027588087286898
TRPt2r_FWD_BSU10010-MONOMER,0.0,0.0,0.0,0.0,0.0
TYRTA_REV_BSU22620-MONOMER_mod_pydx5p,0.0,0.0,0.0,0.0,0.0
TYRTA_FWD_BSU22620-MONOMER_mod_pydx5p,0.0,0.0,0.0,0.0,0.0
TYRTA_REV_BSU34890-MONOMER,0.0,0.0,0.0,0.0,0.0
TYRTA_FWD_BSU34890-MONOMER,0.0,0.0,0.0,0.0,0.0
TYRt2r_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
TYRt2r_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
UAAGDS_FWD_BSU15180-MONOMER,0.0,0.0,0.0,0.0,0.0
UAG2E_REV_BSU35660-MONOMER_mod_nad,0.0,0.0,0.0,0.0,0.0
UAG2E_FWD_BSU35660-MONOMER_mod_nad,0.0,0.0,0.0,0.0,0.0
UAG2EMA_REV_BSU35660-MONOMER_mod_nad,0.0,0.0,0.0,0.0,0.0
UAG2EMA_FWD_BSU35660-MONOMER_mod_nad,0.04262961907826202,0.0426273753747368,0.04262049468392607,0.04205059398851675,0.04262498209097654
UAG4E_FWD_BSU30870-MONOMER,0.0,0.0,0.0,0.0,0.0
UAG4E_FWD_BSU38860-MONOMER,0.0,0.0,0.0,0.0,0.0
UAGCVT_FWD_BSU37100-MONOMER,0.0,0.0,0.0,0.0,0.0
UAGCVT_FWD_BSU36760-MONOMER,0.0,0.0,0.0,0.0,0.0
UAGDP_REV_BSU00500-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
UAGDP_FWD_BSU00500-MONOMER_mod_mg2,0.04262961907826202,0.0426273753747368,0.04262049468392607,0.04205059398851675,0.04262498209097654
UAGPT3_FWD_BSU15220-MONOMER,0.0,0.0,0.0,0.0,0.0
UAMAGS_FWD_BSU15200-MONOMER_mod_mg2_mod_k,0.0,0.0,0.0,0.0,0.0
UAMAS_FWD_BSU29790-MONOMER,0.0,0.0,0.0,0.0,0.0
UAPGR_FWD_BSU15230-MONOMER_mod_fad,0.0,0.0,0.0,0.0,0.0
UDCPDP_FWD_BSU31150-MONOMER,0.0,0.0,0.0,0.0,0.0
UDPG4E_REV_BSU38860-MONOMER,0.0,0.0,0.0,0.0,0.0
UDPG4E_FWD_BSU38860-MONOMER,0.0,0.0,0.0,0.0,0.0
UDPGD_REV_BSU35580-MONOMER,0.0,0.0,0.0,0.0,0.0
UDPGD_FWD_BSU35580-MONOMER,0.0,0.0,0.0,0.0,0.0
UGLYCH_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
UGLYCH_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
UGMDDS_FWD_BSU04570-MONOMER,0.0,0.0,0.0,0.0,0.0
UGT1_BS_FWD_BSU21920-MONOMER,0.0,0.0,0.0,0.0,0.0
UGT2_BS_FWD_BSU21920-MONOMER,0.0,0.0,0.0,0.0,0.0
UGT_BS_FWD_BSU21920-MONOMER,0.0,0.0,0.0,0.0,0.0
UMPt6_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
UMPt6_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
UNK5_FWD_BSU13580-MONOMER,0.0,0.0,0.0,0.0,0.0
UPP3MT_2_FWD_BSU15610-MONOMER,0.0,0.0,0.0,0.0,0.0
UPP3MT_2_FWD_BSU03280-MONOMER,0.0,0.0,0.0,0.0,0.0
UPP3S_FWD_BSU28140-MONOMER,0.0,0.0,0.0,0.0,0.0
UPPDC1_FWD_BSU10120-MONOMER,0.0,0.0,0.0,0.0,0.0
UPPDC1_FWD_CPLX-9084,0.0,0.0,0.0,0.0,0.0
UPPRT_FWD_BSU36890-MONOMER,0.0,0.0,0.0,0.0,0.0
URAt2_REV_BSU15480-MONOMER,0.0,0.0,0.0,0.0,0.0
URAt2_FWD_BSU15480-MONOMER,0.0,0.0,0.0,0.0,0.0
URAt2_REV_BSU36470-MONOMER,0.0,0.0,0.0,0.0,0.0
URAt2_FWD_BSU36470-MONOMER,0.0,0.0,0.0,0.0,0.0
URCN_FWD_BSU39360-MONOMER,0.0,0.0,0.0,0.0,0.0
UREA_FWD_CPLX8J2-28,0.0,0.0,0.0,0.0,0.0
UREAt_REV_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
UREAt_FWD_CPLX_dummy,0.0,0.0,0.0,0.0,0.0
URIC_FWD_BSU32450-MONOMER,0.0,0.0,0.0,0.0,0.0
URIC_FWD_BSU32460-MONOMER,0.0,0.0,0.0,0.0,0.0
UMPK_FWD_BSU22890-MONOMER_mod_mg2,0.029120563706683433,0.02912390149277145,0.02909232336803953,0.05342125685844905,0.029095284480640384
UMPK_FWD_BSU16510-MONOMER,0.0,0.0,0.0,0.0,0.0
URIDK2r_copy1_FWD_BSU22890-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
URIDK2r_copy1_FWD_BSU16510-MONOMER,0.0,0.0,0.0,0.0,0.0
URIDK2r_copy2_REV_BSU00280-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
URIDK2r_copy2_FWD_BSU00280-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
URIK1_FWD_BSU27330-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
URIK2_FWD_BSU27330-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
URIK3_FWD_BSU27330-MONOMER_mod_mg2,0.0,0.0,0.0,0.0,0.0
URIt2_FWD_BSU39020-MONOMER,0.0,0.0,0.0,0.0,0.0
URIt2_FWD_BSU32180-MONOMER,0.0,0.0,0.0,0.0,0.0
URIt2_FWD_BSU39410-MONOMER,0.0,0.0,0.0,0.0,0.0
VALDHr_REV_BSU24080-MONOMER,0.0,0.0,0.0,0.0,0.0
VALDHr_FWD_BSU24080-MONOMER,0.0,0.0,0.0,0.0,0.0
VALTA_REV_BSU02390-MONOMER_mod_6:pydx5p,0.0,0.0,0.0,0.0,0.0
VALTA_FWD_BSU02390-MONOMER_mod_6:pydx5p,0.0,0.0,0.0,0.0,0.0
VALTA_REV_BSU38550-MONOMER,0.02705562214937102,0.027056380804849883,0.027017740789579085,0.026660675086364997,0.027021206869361047
